src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-14 09:00,NA,rain,1,0.95,2.65,Light Rain,1004.5,3.19,48.72,1457964000,167,0.0105,47.28,0.61,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.66,0.75,10,"Drizzle starting in the afternoon, continuing until evening.",1003.55,10.34,NA,1458104400,277,0.0028,36.74,0.42,38.53,51.57
forecast.io,hourly,2016-03-14 14:00,NA,NA,0.95,0.82,5.79,Overcast,1003.63,3.71,57.15,1457982000,161,0,51.67,0,NA,NA
forecast.io,hourly,2016-03-15 22:00,NA,rain,0.93,0.87,10,Drizzle,999.63,8.8,45.2,1458097200,266,0.006,41.56,0.28,NA,NA
forecast.io,hourly,2016-03-14 11:00,NA,rain,0.99,0.91,4.51,Overcast,1004.33,4.11,50.54,1457971200,173,0.0019,48.02,0.05,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.95,0.88,6.02,Light rain in the morning and overnight.,1003.89,4.36,NA,1457931600,148,0.0031,50.27,0.63,47.84,62.44
forecast.io,hourly,2016-03-14 20:00,NA,NA,0.87,0.88,6.36,Mostly Cloudy,1002.47,5.85,59.04,1458003600,121,0,55.58,0,NA,NA
forecast.io,hourly,2016-03-16 06:00,NA,rain,0.5,0.89,10,Partly Cloudy,1001.89,9.46,38.76,1458126000,272,0.0019,35.72,0.05,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,rain,0.99,0.95,8.51,Light Rain,1002.09,7.49,52.59,1458021600,127,0.0117,51.25,0.53,NA,NA
forecast.io,hourly,2016-03-15 10:00,NA,rain,1,0.95,8,Light Rain,998.75,11.88,53.29,1458054000,115,0.0128,51.76,0.54,NA,NA
forecast.io,hourly,2016-03-15 21:00,NA,rain,0.95,0.87,10,Drizzle,998.99,8.04,46.3,1458093600,262,0.0086,42.52,0.45,NA,NA
forecast.io,hourly,2016-03-15 15:00,NA,rain,1,0.89,7.5,Rain,994.83,9.78,55.6,1458072000,109,0.074,52.4,0.77,NA,NA
