src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-11 22:00,5,2,11,52,11,11,71,Mostly Clear,Mostly Clear,0,17,0,190,8,1020,0,1457755200
aeris,hourly,2016-03-10 11:00,0,0,6,43,6,6,65,Cloudy,Cloudy,0,7,0,310,95,1023,0,1457629200
aeris,hourly,2016-03-10 09:00,0,0,4,39,4,4,76,Cloudy,Cloudy,0,7,0,310,100,1023,0,1457622000
aeris,hourly,2016-03-11 06:00,-1,0,1,34,1,1,85,Mostly Clear,Mostly Clear,0,10,0,160,13,1026,0,1457697600
aeris,hourly,2016-03-11 12:00,3,0,15,59,15,15,45,Mostly Sunny,Mostly Sunny,0,20,0,180,10,1024,0,1457719200
aeris,hourly,2016-03-11 01:00,0,0,3,37,3,3,82,Clear,Clear,0,6,0,170,2,1027,0,1457679600
aeris,hourly,2016-03-10 22:00,1,0,5,41,5,5,76,Clear,Clear,0,4,0,180,1,1026,0,1457668800
aeris,hourly,2016-03-10 17:00,0,0,10,50,10,10,52,Sunny,Sunny,0,7,0,290,0,1023,0,1457650800
aeris,hourly,2016-03-10 23:00,1,0,4,39,4,4,76,Clear,Clear,0,6,0,180,3,1026,0,1457672400
aeris,hourly,2016-03-11 17:00,6,0,16,61,16,16,50,Sunny,Sunny,0,23,0,180,6,1020,0,1457737200
aeris,hourly,2016-03-11 07:00,-1,0,2,36,2,2,82,Mostly Sunny,Mostly Sunny,0,12,0,160,11,1026,0,1457701200
aeris,hourly,2016-03-11 18:00,5,0,15,59,15,15,53,Sunny,Sunny,0,20,0,180,5,1020,0,1457740800
aeris,hourly,2016-03-11 03:00,-1,0,2,36,2,2,85,Clear,Clear,0,6,0,150,2,1027,0,1457686800
aeris,hourly,2016-03-12 06:00,4,2,6,43,6,6,89,Clear,Clear,0,12,0,180,5,1018,0,1457784000
aeris,hourly,2016-03-11 08:00,0,0,4,39,4,4,76,Mostly Sunny,Mostly Sunny,0,12,0,170,7,1026,0,1457704800
aeris,hourly,2016-03-12 03:00,4,2,7,45,7,7,83,Clear,Clear,0,13,0,190,5,1019,0,1457773200
aeris,hourly,2016-03-11 13:00,4,0,17,63,17,17,41,Mostly Sunny,Mostly Sunny,0,23,0,180,9,1022,0,1457722800
aeris,hourly,2016-03-12 05:00,4,2,6,43,6,6,87,Clear,Clear,0,12,0,180,5,1018,0,1457780400
aeris,hourly,2016-03-11 15:00,5,0,18,64,18,18,42,Mostly Sunny,Mostly Sunny,0,24,0,190,7,1020,0,1457730000
aeris,hourly,2016-03-12 00:00,5,2,10,50,10,10,74,Clear,Clear,0,14,0,190,5,1019,0,1457762400
aeris,hourly,2016-03-12 02:00,4,2,8,46,8,8,80,Clear,Clear,0,13,0,190,5,1019,0,1457769600
aeris,hourly,2016-03-10 07:00,0,0,2,36,2,2,85,Cloudy,Cloudy,0,6,0,310,100,1022,0,1457614800
aeris,hourly,2016-03-11 21:00,5,2,11,52,11,11,69,Mostly Clear,Mostly Clear,0,19,0,180,9,1020,0,1457751600
aeris,hourly,2016-03-11 23:00,5,2,10,50,10,10,72,Clear,Clear,0,16,0,190,6,1020,0,1457758800
aeris,hourly,2016-03-12 04:00,4,2,6,43,6,6,85,Clear,Clear,0,12,0,180,5,1018,0,1457776800
aeris,hourly,2016-03-11 11:00,3,0,13,55,13,13,51,Mostly Sunny,Mostly Sunny,0,19,0,180,9,1024,0,1457715600
aeris,hourly,2016-03-11 05:00,-1,0,1,34,1,1,89,Clear,Clear,0,7,0,160,6,1027,0,1457694000
aeris,hourly,2016-03-11 16:00,5,0,18,64,18,18,43,Mostly Sunny,Mostly Sunny,0,24,0,190,7,1020,0,1457733600
aeris,hourly,2016-03-11 19:00,5,2,14,57,14,14,58,Clear,Clear,0,20,0,180,6,1020,0,1457744400
aeris,hourly,2016-03-10 20:00,1,0,7,45,7,7,62,Clear,Clear,0,6,0,210,1,1025,0,1457661600
aeris,hourly,2016-03-10 13:00,-1,0,8,46,8,8,53,Mostly Cloudy,Mostly Cloudy,0,7,0,300,71,1023,0,1457636400
aeris,hourly,2016-03-10 19:00,1,0,8,46,8,8,60,Clear,Clear,0,6,0,260,0,1024,0,1457658000
aeris,hourly,2016-03-11 00:00,0,0,3,37,3,3,82,Clear,Clear,0,6,0,170,4,1027,0,1457676000
aeris,hourly,2016-03-11 10:00,2,0,9,48,9,9,59,Sunny,Sunny,0,14,0,170,6,1025,0,1457712000
aeris,hourly,2016-03-10 16:00,0,0,10,50,10,10,50,Sunny,Sunny,0,7,0,290,1,1023,0,1457647200
aeris,hourly,2016-03-10 14:00,0,0,10,50,10,10,50,Mostly Sunny,Mostly Sunny,0,7,0,300,24,1023,0,1457640000
aeris,hourly,2016-03-11 14:00,4,0,19,66,19,19,40,Mostly Sunny,Mostly Sunny,0,24,0,190,8,1021,0,1457726400
aeris,hourly,2016-03-10 12:00,0,0,7,45,7,7,60,Mostly Cloudy,Mostly Cloudy,0,7,0,310,94,1023,0,1457632800
aeris,hourly,2016-03-11 04:00,0,0,1,34,1,1,89,Clear,Clear,0,6,0,150,3,1027,0,1457690400
aeris,hourly,2016-03-11 02:00,0,0,2,36,2,2,85,Clear,Clear,0,4,0,160,2,1027,0,1457683200
aeris,hourly,2016-03-10 18:00,0,0,9,48,9,9,54,Sunny,Sunny,0,6,0,290,0,1024,0,1457654400
aeris,hourly,2016-03-10 08:00,0,0,3,37,3,3,82,Cloudy,Cloudy,0,7,0,310,100,1023,0,1457618400
aeris,hourly,2016-03-12 01:00,5,2,9,48,9,9,77,Clear,Clear,0,14,0,190,5,1019,0,1457766000
aeris,hourly,2016-03-11 09:00,1,0,7,45,7,7,68,Sunny,Sunny,0,13,0,170,5,1026,0,1457708400
aeris,hourly,2016-03-10 10:00,0,0,5,41,5,5,70,Cloudy,Cloudy,0,7,0,310,98,1023,0,1457625600
aeris,hourly,2016-03-10 21:00,1,0,6,43,6,6,70,Clear,Clear,0,4,0,190,1,1026,0,1457665200
aeris,hourly,2016-03-12 07:00,4,14,7,45,7,7,84,Sunny,Sunny,0,12,0,180,6,1018,0,1457787600
aeris,hourly,2016-03-11 20:00,5,2,12,54,12,12,63,Mostly Clear,Mostly Clear,0,19,0,180,8,1020,0,1457748000
aeris,hourly,2016-03-10 15:00,-1,0,10,50,10,10,48,Sunny,Sunny,0,7,0,290,1,1022,0,1457643600
aeris,daily,2016-03-15 08:00,8,28,None,None,17,6,70,Partly Cloudy with Scattered Showers,Scattered Showers,0,21,10.9,130,69,996,None,1458046800
aeris,daily,2016-03-13 08:00,9,41,None,None,16,8,81,Mostly Cloudy with Scattered Showers,Scattered Showers,0,10,5.03,120,91,1002,None,1457874000
aeris,daily,2016-03-12 07:00,4,14,None,None,17,9,62,Partly Cloudy with Scattered Showers,Scattered Showers,0,12,1.8,180,34,1015,0,1457787600
aeris,daily,2016-03-19 08:00,-11,None,None,None,5,-3,51,Partly Cloudy,Partly Cloudy,0,17,0.24,290,58,1020,None,1458392400
aeris,daily,2016-03-17 08:00,-6,38,None,None,-1,-3,64,Partly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0,30,0.52,260,69,1018,None,1458219600
aeris,daily,2016-03-10 07:00,0,0,None,None,10,1,62,Partly Cloudy,Partly Cloudy,0,7,0,310,57,1023,0,1457614800
aeris,daily,2016-03-18 08:00,-11,None,None,None,1,-4,43,Partly Cloudy with Snow Flurries,Snow Flurries,0,20,0.12,326,53,1020,None,1458306000
aeris,daily,2016-03-14 08:00,9,24,None,None,16,8,78,Partly Cloudy with Isolated Showers,Isolated Showers,0,9,0,290,64,1000,None,1457960400
aeris,daily,2016-03-16 08:00,4,35,None,None,10,6,70,Mostly Cloudy with Scattered Showers,Scattered Showers,0,26,0.03,260,74,1009,None,1458133200
aeris,daily,2016-03-11 07:00,-1,0,None,None,19,6,54,Mostly Sunny,Mostly Sunny,0,19,0,160,8,1023,0,1457701200
