src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-23 08:00,-3,96,1,34,1,1,78,Mostly Cloudy with Light Snow,Light Snow,0.22,24,0.25,50,93,1012,0,1458738000
aeris,hourly,2016-03-23 12:00,-4,96,1,34,1,1,66,Mostly Cloudy with Light Snow,Light Snow,0.22,27,0.25,50,94,1014,0,1458752400
aeris,hourly,2016-03-22 07:00,1,1,3,37,3,3,85,Partly Cloudy,Partly Cloudy,0,10,0,50,51,1004,0,1458648000
aeris,hourly,2016-03-24 01:00,-6,82,-2,28,-2,-2,74,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.68,30,0.55,20,86,1014,0,1458799200
aeris,hourly,2016-03-23 22:00,-5,82,-2,28,-2,-2,78,Windy with Snow,Snow,0.68,32,0.55,20,89,1015,0,1458788400
aeris,hourly,2016-03-22 23:00,1,75,5,41,5,5,73,Cloudy with Chance of Light Rain,Scattered Showers,0,23,0.13,40,96,1009,0,1458705600
aeris,hourly,2016-03-23 14:00,-4,96,2,36,2,2,64,Mostly Cloudy with Light Snow,Light Snow,0.72,30,0.85,40,94,1014,0,1458759600
aeris,hourly,2016-03-23 04:00,0,75,2,36,2,2,82,Cloudy with Light Wintry Mix,Wintry Mix,0,24,0.09,50,100,1010,0,1458723600
aeris,hourly,2016-03-22 12:00,2,0,9,48,9,9,63,Partly Cloudy,Partly Cloudy,0,14,0,40,67,1005,0,1458666000
aeris,hourly,2016-03-22 18:00,2,0,10,50,10,10,58,Mostly Cloudy,Mostly Cloudy,0,23,0,40,87,1005,0,1458687600
aeris,hourly,2016-03-22 17:00,3,0,12,54,12,12,55,Mostly Cloudy,Mostly Cloudy,0,23,0,40,82,1005,0,1458684000
aeris,hourly,2016-03-22 15:00,3,0,12,54,12,12,53,Mostly Cloudy,Mostly Cloudy,0,20,0,40,74,1005,0,1458676800
aeris,hourly,2016-03-22 13:00,3,0,11,52,11,11,59,Partly Cloudy,Partly Cloudy,0,17,0,40,68,1005,0,1458669600
