src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-22 03:00,1,97,0,1,Mostly Cloudy,1005,38,78,0,82,13
wunder,hourly,2016-03-23 07:00,-4,45,1,35,Snow Showers,1010,34,98,5,70,24
wunder,hourly,2016-03-23 01:00,-1,39,0,41,Chance of Rain,1008,37,99,0,79,24
wunder,hourly,2016-03-21 23:00,-1,121,0,0,Partly Cloudy,1007,44,51,0,59,18
wunder,hourly,2016-03-23 08:00,-5,46,0,43,Snow Showers,1011,33,96,3,67,24
wunder,hourly,2016-03-22 05:00,1,77,0,2,Mostly Cloudy,1004,36,69,0,88,6
wunder,hourly,2016-03-23 04:00,-1,43,0,38,Snow,1008,36,99,0,78,26
wunder,hourly,2016-03-22 12:00,2,53,0,1,Mostly Cloudy,1004,48,64,0,61,16
wunder,hourly,2016-03-22 18:00,2,41,0,3,Overcast,1004,50,88,0,59,21
wunder,hourly,2016-03-22 17:00,2,40,0,1,Overcast,1003,51,92,0,57,21
wunder,hourly,2016-03-22 15:00,3,41,0,1,Mostly Cloudy,1003,52,61,0,55,18
wunder,hourly,2016-03-22 13:00,2,49,0,1,Mostly Cloudy,1004,50,60,0,58,16
wunder,hourly,2016-03-23 02:00,-1,40,0,39,Chance of Rain,1008,37,99,0,80,24
wunder,hourly,2016-03-22 19:00,2,35,0,8,Overcast,1004,47,99,0,62,26
wunder,hourly,2016-03-23 06:00,-3,44,0,33,Snow Showers,1009,34,98,3,74,27
wunder,hourly,2016-03-22 11:00,2,50,0,2,Partly Cloudy,1004,45,59,0,67,14
wunder,hourly,2016-03-22 22:00,-1,40,0,48,Chance of Rain,1007,41,100,0,68,26
wunder,hourly,2016-03-23 05:00,-1,44,0,37,Snow,1009,35,99,0,80,26
wunder,hourly,2016-03-22 08:00,-1,47,0,3,Partly Cloudy,1004,36,47,0,84,6
wunder,hourly,2016-03-22 14:00,3,43,0,1,Mostly Cloudy,1004,52,67,0,56,16
wunder,hourly,2016-03-21 22:00,-1,118,0,0,Partly Cloudy,1008,45,48,0,54,21
wunder,hourly,2016-03-22 10:00,1,49,0,3,Partly Cloudy,1004,42,42,0,73,11
wunder,hourly,2016-03-22 16:00,2,43,0,1,Overcast,1003,52,81,0,54,19
wunder,hourly,2016-03-22 20:00,1,37,0,36,Chance of Rain,1006,45,99,0,64,26
wunder,hourly,2016-03-22 01:00,0,121,0,0,Overcast,1006,40,88,0,74,14
wunder,hourly,2016-03-23 00:00,-1,39,0,43,Chance of Rain,1008,38,99,0,76,24
wunder,hourly,2016-03-23 03:00,-1,42,0,40,Chance of Rain,1008,36,99,0,80,24
wunder,hourly,2016-03-22 04:00,1,89,0,2,Mostly Cloudy,1004,37,72,0,85,11
wunder,hourly,2016-03-22 06:00,0,59,0,2,Partly Cloudy,1004,35,50,0,88,6
wunder,hourly,2016-03-22 00:00,0,123,0,0,Overcast,1007,41,80,0,71,16
wunder,hourly,2016-03-22 23:00,-1,39,0,42,Chance of Rain,1008,39,100,0,72,26
wunder,hourly,2016-03-22 09:00,1,50,0,3,Partly Cloudy,1004,39,42,0,80,8
wunder,hourly,2016-03-22 02:00,1,113,0,1,Overcast,1005,39,87,0,76,13
wunder,hourly,2016-03-22 21:00,0,40,0,40,Chance of Rain,1006,43,100,0,66,26
wunder,hourly,2016-03-21 21:00,-1,111,0,0,Partly Cloudy,1009,47,51,0,51,19
wunder,hourly,2016-03-22 07:00,-1,49,0,3,Partly Cloudy,1004,35,42,0,87,6
