src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,1,0.78,10,Overcast,1016.65,10.15,41.6,1459098000,319,0,35.36,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.93,0.71,10,Mostly Cloudy,1016,9.59,44.11,1459105200,319,0,35.14,0,NA,NA
forecast.io,hourly,2016-03-26 09:00,NA,rain,0.98,0.84,6.12,Drizzle,1017.52,4.92,41.06,1459000800,146,0.0052,36.69,0.22,NA,NA
forecast.io,hourly,2016-03-26 13:00,NA,rain,0.98,0.71,7.47,Overcast,1016.85,4.73,49.38,1459015200,133,0.0029,40.48,0.09,NA,NA
forecast.io,hourly,2016-03-26 03:00,NA,rain,0.94,0.83,8.34,Light Rain,1016,5.38,40.21,1458979200,156,0.0116,35.33,0.53,NA,NA
forecast.io,hourly,2016-03-26 14:00,NA,rain,0.98,0.71,7.36,Light Rain,1016.58,4.83,50.66,1459018800,127,0.0142,41.51,0.56,NA,NA
forecast.io,daily,2016-04-01 00:00,0.273,snow,0.83,0.69,NA,Breezy in the morning and light snow (under 1 in.) starting in the evening.,1008.77,16.59,NA,1459486800,300,0.0014,24.38,0.17,29.03,40.29
forecast.io,hourly,2016-03-25 23:00,NA,rain,0.45,0.74,9.93,Partly Cloudy,1015.38,4.47,41.72,1458964800,153,0.0025,33.93,0.07,NA,NA
forecast.io,hourly,2016-03-26 22:00,NA,rain,1,0.87,3.76,Light Rain,1016.39,6.13,43.9,1459047600,107,0.0288,40.25,0.66,NA,NA
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.74,0.63,10,Mostly Cloudy,1015.21,9.01,48.64,1459112400,314,0,36.8,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.9,10,Overcast,1016.27,9.06,39.07,1459087200,317,0.0016,36.38,0.03,NA,NA
forecast.io,hourly,2016-03-26 06:00,NA,rain,1,0.88,6.09,Light Rain,1016.58,5.57,39.02,1458990000,156,0.0187,35.75,0.6,NA,NA
forecast.io,hourly,2016-03-26 12:00,NA,NA,0.97,0.74,7.33,Overcast,1017.17,4.81,47.18,1459011600,135,0,39.31,0,NA,NA
forecast.io,hourly,2016-03-27 13:00,NA,NA,0.99,0.74,10,Overcast,1016.4,9.75,42.67,1459101600,320,0,35.13,0,NA,NA
forecast.io,hourly,2016-03-26 16:00,NA,rain,1,0.7,7.04,Light Rain,1016.07,5.17,52.24,1459026000,117,0.0184,42.78,0.59,NA,NA
forecast.io,hourly,2016-03-27 17:00,NA,NA,0.56,0.61,10,Partly Cloudy,1015.16,8.13,50.6,1459116000,312,0,37.71,0,NA,NA
forecast.io,hourly,2016-03-27 21:00,NA,NA,0.03,0.66,10,Clear,1016.49,3.33,45.15,1459130400,290,0,34.47,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.92,0.78,NA,Light rain in the morning and afternoon and breezy in the morning.,999.17,18.96,NA,1459400400,299,0.0084,32.9,0.59,34.38,48.22
forecast.io,hourly,2016-03-26 02:00,NA,rain,0.9,0.8,9.55,Drizzle,1015.85,5.68,40.22,1458975600,153,0.0051,34.6,0.22,NA,NA
forecast.io,hourly,2016-03-26 04:00,NA,rain,0.97,0.85,7.04,Light Rain,1016.16,5.35,40.35,1458982800,161,0.0184,36.12,0.59,NA,NA
forecast.io,hourly,2016-03-27 22:00,NA,NA,0,0.7,10,Clear,1016.9,2.68,42.02,1459134000,270,0,32.79,0,NA,NA
forecast.io,daily,2016-03-25 00:00,NA,rain,0.35,0.64,9.44,Light rain overnight.,1013.98,5.42,NA,1458882000,162,0.0007,26.81,0.5,28.1,46.46
forecast.io,hourly,2016-03-26 18:00,NA,rain,1,0.77,4.64,Light Rain,1015.87,5.73,49.77,1459033200,114,0.0313,42.88,0.67,NA,NA
forecast.io,hourly,2016-03-26 21:00,NA,rain,1,0.86,3.18,Light Rain,1016.31,6.06,44.91,1459044000,108,0.0338,40.99,0.68,NA,NA
forecast.io,hourly,2016-03-27 11:00,NA,NA,1,0.82,10,Overcast,1016.79,10.71,40.57,1459094400,319,0,35.6,0,NA,NA
forecast.io,hourly,2016-03-27 06:00,NA,rain,1,0.97,10,Overcast,1014.84,2.76,40.04,1459076400,320,0.0038,39.25,0.14,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.8,0.81,NA,Light rain throughout the day and breezy in the afternoon.,998.74,11.72,NA,1459314000,180,0.0204,51.81,0.71,48.51,70.96
forecast.io,hourly,2016-03-27 03:00,NA,rain,1,0.95,9.09,Drizzle,1014.94,3.05,41.52,1459065600,101,0.0077,40.24,0.39,NA,NA
forecast.io,hourly,2016-03-27 01:00,NA,rain,1,0.93,7.03,Light Rain,1015.54,5.05,42.19,1459058400,117,0.0158,40.19,0.57,NA,NA
