src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-13 15:00,6,146,0,15,Overcast,1008,52,94,0,73,16
wunder,hourly,2016-03-12 20:00,6,136,0,0,Mostly Cloudy,1013,56,61,0,59,11
wunder,hourly,2016-03-12 10:00,4,206,0,0,Clear,1017,56,2,0,56,14
wunder,hourly,2016-03-12 17:00,6,133,0,0,Partly Cloudy,1013,63,34,0,48,11
wunder,hourly,2016-03-13 20:00,7,126,0,15,Overcast,1006,52,97,0,74,8
wunder,hourly,2016-03-12 18:00,6,124,0,0,Partly Cloudy,1013,60,40,0,53,11
wunder,hourly,2016-03-13 10:00,6,130,0,55,Chance of Rain,1011,49,99,0,81,16
wunder,hourly,2016-03-12 09:00,4,204,0,0,Clear,1018,52,3,0,62,13
wunder,hourly,2016-03-13 07:00,6,127,1,73,Rain,1012,47,100,0,83,14
wunder,hourly,2016-03-12 22:00,5,147,0,1,Mostly Cloudy,1014,52,73,0,66,11
wunder,hourly,2016-03-12 11:00,6,209,0,0,Clear,1017,59,0,0,53,13
wunder,hourly,2016-03-12 15:00,6,158,0,0,Clear,1014,66,22,0,42,11
wunder,hourly,2016-03-13 12:00,6,140,0,24,Overcast,1011,50,99,0,77,16
wunder,hourly,2016-03-13 08:00,6,124,1,75,Chance of Rain,1012,47,100,0,86,14
wunder,hourly,2016-03-13 18:00,7,143,0,2,Overcast,1007,53,94,0,71,10
wunder,hourly,2016-03-13 05:00,6,130,1,70,Rain,1013,47,100,0,81,11
wunder,hourly,2016-03-13 00:00,5,151,0,2,Mostly Cloudy,1014,49,76,0,75,8
wunder,hourly,2016-03-13 11:00,6,135,0,24,Overcast,1011,50,99,0,78,18
wunder,hourly,2016-03-13 17:00,7,149,0,15,Overcast,1007,53,97,0,71,13
wunder,hourly,2016-03-13 09:00,6,129,0,73,Chance of Rain,1012,48,100,0,84,16
wunder,hourly,2016-03-13 06:00,6,125,1,73,Rain,1012,47,100,0,82,11
wunder,hourly,2016-03-12 19:00,6,129,0,0,Partly Cloudy,1013,58,58,0,56,11
wunder,hourly,2016-03-12 13:00,6,190,0,0,Clear,1016,64,13,0,45,11
wunder,hourly,2016-03-13 19:00,7,133,0,15,Overcast,1006,53,98,0,71,10
wunder,hourly,2016-03-12 21:00,5,144,0,0,Mostly Cloudy,1014,54,73,0,61,11
wunder,hourly,2016-03-13 03:00,6,137,0,13,Overcast,1013,48,96,0,79,8
wunder,hourly,2016-03-13 14:00,6,144,0,15,Overcast,1009,51,97,0,75,16
wunder,hourly,2016-03-12 16:00,6,145,0,0,Partly Cloudy,1014,64,40,0,45,13
wunder,hourly,2016-03-12 23:00,5,153,0,1,Mostly Cloudy,1014,50,79,0,71,10
wunder,hourly,2016-03-13 01:00,5,146,0,4,Overcast,1013,48,87,0,77,8
wunder,hourly,2016-03-12 12:00,6,205,0,0,Clear,1017,62,1,0,48,13
wunder,hourly,2016-03-13 16:00,6,146,0,15,Overcast,1007,52,93,0,71,13
wunder,hourly,2016-03-12 14:00,6,169,0,0,Clear,1015,65,15,0,43,10
wunder,hourly,2016-03-13 13:00,6,141,0,24,Overcast,1010,50,99,0,76,18
wunder,hourly,2016-03-12 08:00,3,198,0,0,Clear,1018,47,3,0,70,11
wunder,hourly,2016-03-13 04:00,6,136,0,19,Overcast,1013,48,99,0,80,10
