src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,0.77,0.79,8.92,Mostly Cloudy,1017.36,11.55,40.86,1459098000,324,0,34.89,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.58,0.72,9.08,Partly Cloudy,1016.95,11.57,43.86,1459105200,324,0,35.53,0,NA,NA
forecast.io,hourly,2016-03-28 12:00,NA,NA,0.1,0.53,10,Clear,1019.37,4.49,48.65,1459184400,202,0,32.5,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.87,0.76,NA,Light rain until afternoon and breezy in the morning.,1000.35,14.92,NA,1459400400,326,0.0073,34.33,0.54,36.59,49.85
forecast.io,hourly,2016-03-27 22:00,NA,NA,0,0.8,10,Clear,1017.69,2.53,40.46,1459134000,315,0,34.7,0,NA,NA
forecast.io,hourly,2016-03-28 22:00,NA,NA,0.25,0.6,10,Partly Cloudy,1019.76,5.63,47.44,1459220400,106,0,34.21,0,NA,NA
forecast.io,daily,2016-04-01 00:00,NA,rain,0.81,0.7,NA,Mostly cloudy throughout the day.,1010.37,14.67,NA,1459486800,307,0.0009,27.51,0.03,31.03,44.79
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.37,0.66,9.15,Partly Cloudy,1016.16,10.33,48.28,1459112400,322,0,37.39,0,NA,NA
forecast.io,hourly,2016-03-28 14:00,NA,NA,0.05,0.43,10,Clear,1018.81,4.74,56.13,1459191600,211,0,33.99,0,NA,NA
forecast.io,hourly,2016-03-28 02:00,NA,NA,0.04,0.83,10,Clear,1018.13,1.93,36.93,1459148400,221,0,32.2,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.9,5.37,Overcast,1016.92,10.56,37.88,1459087200,324,0.003,35.12,0.1,NA,NA
forecast.io,current,2016-03-26 23:58,NA,rain,0.52,0.93,5.43,Light Rain,1016.72,2.37,42,1459054712,75,0.0115,40.15,1,NA,NA
forecast.io,hourly,2016-03-28 05:00,NA,NA,0.22,0.86,10,Clear,1018.48,3.47,34.01,1459159200,188,0,30.31,0,NA,NA
forecast.io,hourly,2016-03-27 13:00,NA,NA,0.68,0.75,9.02,Mostly Cloudy,1017.27,11.41,42.39,1459101600,324,0,34.88,0,NA,NA
forecast.io,hourly,2016-03-28 08:00,NA,NA,0.29,0.81,10,Partly Cloudy,1019.12,3.74,35.32,1459170000,178,0,30.13,0,NA,NA
forecast.io,hourly,2016-03-27 17:00,NA,NA,0.23,0.64,9.48,Clear,1016.09,9.35,49.1,1459116000,320,0,37.28,0,NA,NA
forecast.io,daily,2016-03-26 00:00,NA,rain,0.71,0.81,8.54,Light rain in the morning and afternoon.,1016.77,1.93,NA,1458968400,120,0.0134,38.35,0.72,39.09,50.36
forecast.io,hourly,2016-03-28 21:00,NA,NA,0.18,0.55,10,Clear,1019.18,4.71,50.24,1459216800,110,0,34.8,0,NA,NA
forecast.io,hourly,2016-03-27 23:00,NA,NA,0,0.83,10,Clear,1017.89,1.8,38.72,1459137600,287,0,33.94,0,NA,NA
forecast.io,hourly,2016-03-28 04:00,NA,NA,0.16,0.85,10,Clear,1018.32,3.03,35.15,1459155600,197,0,31.03,0,NA,NA
forecast.io,hourly,2016-03-28 07:00,NA,NA,0.31,0.86,10,Partly Cloudy,1018.88,3.75,32.92,1459166400,177,0,29.18,0,NA,NA
forecast.io,hourly,2016-03-27 11:00,NA,NA,0.96,0.83,8.46,Overcast,1017.33,11.22,39.44,1459094400,323,0,34.58,0,NA,NA
forecast.io,daily,2016-04-02 00:00,0.121,snow,0.37,0.53,NA,Breezy in the morning and partly cloudy until afternoon.,1013.61,19.77,NA,1459573200,319,0.0006,15.16,0.02,22.71,38.27
forecast.io,hourly,2016-03-27 06:00,NA,rain,1,0.93,4.77,Light Rain,1015.97,7.35,38.88,1459076400,335,0.0127,37.08,0.54,NA,NA
forecast.io,hourly,2016-03-28 19:00,NA,NA,0.05,0.45,10,Clear,1018.01,2.28,56.29,1459209600,138,0,35.11,0,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.86,0.81,9.95,Light rain throughout the day and breezy starting in the evening.,1000.78,3.13,NA,1459314000,169,0.0157,49.15,0.67,44.14,73.17
forecast.io,hourly,2016-03-27 03:00,NA,rain,0.89,0.94,5.04,Light Rain,1015.97,3.96,40.99,1459065600,15,0.0169,39.36,0.58,NA,NA
forecast.io,hourly,2016-03-28 09:00,NA,NA,0.25,0.74,10,Partly Cloudy,1019.37,3.6,38.57,1459173600,182,0,31.04,0,NA,NA
forecast.io,hourly,2016-03-27 01:00,NA,rain,0.66,0.93,5.21,Light Rain,1016.45,2.63,41.71,1459058400,52,0.0216,39.89,0.64,NA,NA
forecast.io,hourly,2016-03-27 07:00,NA,rain,1,0.92,5.07,Drizzle,1016.19,9.04,37.86,1459080000,328,0.0087,35.88,0.46,NA,NA
forecast.io,hourly,2016-03-28 23:00,NA,NA,0.3,0.62,10,Partly Cloudy,1020.1,6.36,45.41,1459224000,106,0,33.19,0,NA,NA
forecast.io,hourly,2016-03-27 21:00,NA,NA,0.02,0.76,10,Clear,1017.29,3.83,42.47,1459130400,320,0,35.46,0,NA,NA
forecast.io,hourly,2016-03-26 23:00,NA,rain,0.61,0.92,5.65,Light Rain,1017,2.13,42.13,1459051200,87,0.0489,40.09,0.72,NA,NA
forecast.io,hourly,2016-03-27 19:00,NA,NA,0.07,0.68,9.85,Clear,1016.38,7.61,46.48,1459123200,321,0,36.68,0,NA,NA
forecast.io,daily,2016-03-29 00:00,NA,rain,0.69,0.61,9.84,Mostly cloudy throughout the day.,1016.9,12.18,NA,1459227600,140,0.0011,38.26,0.15,39.28,66.26
forecast.io,hourly,2016-03-27 05:00,NA,rain,1,0.94,4.48,Light Rain,1015.86,5.9,39.48,1459072800,345,0.0134,37.92,0.55,NA,NA
forecast.io,hourly,2016-03-28 01:00,NA,NA,0.01,0.82,10,Clear,1018.05,1.43,37.66,1459144800,241,0,32.66,0,NA,NA
forecast.io,hourly,2016-03-28 10:00,NA,NA,0.21,0.67,10,Clear,1019.5,3.51,41.65,1459177200,188,0,31.5,0,NA,NA
forecast.io,hourly,2016-03-27 20:00,NA,NA,0.04,0.72,9.92,Clear,1016.78,6.11,44.42,1459126800,321,0,36.1,0,NA,NA
forecast.io,hourly,2016-03-28 15:00,NA,NA,0.06,0.4,10,Clear,1018.41,4.46,59.12,1459195200,216,0,34.59,0,NA,NA
forecast.io,daily,2016-03-27 00:00,NA,rain,0.59,0.82,7.47,Light rain in the morning.,1016.65,6.98,NA,1459054800,329,0.0057,36.66,0.67,37.41,49.1
forecast.io,hourly,2016-03-28 17:00,NA,NA,0.05,0.39,10,Clear,1017.91,2.98,60.26,1459202400,204,0,35.03,0,NA,NA
forecast.io,hourly,2016-03-28 11:00,NA,NA,0.16,0.6,10,Clear,1019.49,3.9,44.84,1459180800,196,0,31.9,0,NA,NA
