src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-14 09:00,NA,rain,1,0.94,10,Light Rain,1003.27,5.55,45.67,1457964000,140,0.0428,43.97,0.7,NA,NA
forecast.io,hourly,2016-03-14 10:00,NA,rain,1,0.92,10,Light Rain,1003.23,5.48,46.15,1457967600,143,0.0483,44.06,0.72,NA,NA
forecast.io,hourly,2016-03-13 15:00,NA,NA,0.98,0.6,9.97,Overcast,1007.47,11.6,57.88,1457899200,144,0,43.92,0,NA,NA
forecast.io,hourly,2016-03-12 20:00,NA,NA,0.48,0.51,10,Partly Cloudy,1013.25,7.29,58,1457834400,138,0,40.15,0,NA,NA
forecast.io,daily,2016-03-12 00:00,NA,NA,0.16,0.57,9.9,Mostly cloudy starting in the evening.,1015.77,6.04,NA,1457762400,168,0,40.37,0,45.19,70.55
forecast.io,hourly,2016-03-12 17:00,NA,NA,0.23,0.37,10,Clear,1013.21,8.15,68.19,1457823600,142,0,40.69,0,NA,NA
forecast.io,hourly,2016-03-13 20:00,NA,NA,0.97,0.75,10,Overcast,1005.87,5.58,54.48,1457917200,132,0,46.83,0,NA,NA
forecast.io,hourly,2016-03-12 18:00,NA,NA,0.28,0.41,10,Partly Cloudy,1013.05,7.1,64.68,1457827200,136,0,40.34,0,NA,NA
forecast.io,hourly,2016-03-13 10:00,NA,rain,1,0.79,9.4,Overcast,1010.77,10.19,49.38,1457881200,128,0.0024,43.23,0.07,NA,NA
forecast.io,hourly,2016-03-12 23:00,NA,NA,0.86,0.65,10,Mostly Cloudy,1013.29,6.05,51.58,1457845200,147,0,40.32,0,NA,NA
forecast.io,hourly,2016-03-13 23:00,NA,NA,0.92,0.86,10,Mostly Cloudy,1005.72,6.51,48.61,1457928000,132,0,44.71,0,NA,NA
forecast.io,hourly,2016-03-13 07:00,NA,rain,1,0.86,9.72,Drizzle,1011.62,7.13,46.48,1457870400,124,0.0062,42.39,0.29,NA,NA
forecast.io,hourly,2016-03-14 12:00,NA,rain,0.85,0.87,10,Light Rain,1002.78,5.37,50.06,1457974800,150,0.0428,46.21,0.7,NA,NA
forecast.io,hourly,2016-03-14 01:00,NA,rain,0.93,0.9,10,Mostly Cloudy,1005.28,7.67,46.81,1457935200,138,0.0008,44,0.01,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,1,0.81,NA,Rain throughout the day and windy in the morning.,995.53,19.41,NA,1458104400,294,0.0391,37.43,0.75,39.8,49.12
forecast.io,hourly,2016-03-12 11:00,NA,NA,0,0.49,10,Clear,1017.05,6.06,60.46,1457802000,197,0,41.07,0,NA,NA
forecast.io,hourly,2016-03-12 15:00,NA,NA,0.14,0.35,10,Clear,1013.98,7.55,70.55,1457816400,155,0,41.27,0,NA,NA
forecast.io,hourly,2016-03-13 12:00,NA,rain,0.99,0.7,9.92,Overcast,1009.7,12.13,52.57,1457888400,133,0.0015,42.93,0.03,NA,NA
forecast.io,hourly,2016-03-13 08:00,NA,rain,1,0.86,9.88,Overcast,1011.35,7.53,46.89,1457874000,125,0.0049,42.88,0.21,NA,NA
forecast.io,hourly,2016-03-13 18:00,NA,NA,0.99,0.66,10,Overcast,1006.15,7.01,58.76,1457910000,143,0,47.51,0,NA,NA
forecast.io,hourly,2016-03-13 05:00,NA,rain,1,0.82,8.9,Drizzle,1012.31,6.25,48.32,1457863200,136,0.0088,43.12,0.47,NA,NA
forecast.io,daily,2016-03-17 00:00,NA,rain,0.97,0.78,NA,Flurries in the morning.,1007.21,16.59,NA,1458190800,346,0.0041,31.69,0.54,34.31,43.04
forecast.io,current,2016-03-12 11:59,NA,NA,0,0.42,10,Clear,1016.61,7.09,64.5,1457805554,193,0,40.88,0,NA,NA
forecast.io,daily,2016-03-13 00:00,NA,rain,0.98,0.75,9.8,Drizzle in the morning.,1009.32,8.05,NA,1457848800,137,0.0023,43.99,0.47,46.48,60.33
forecast.io,hourly,2016-03-13 11:00,NA,rain,1,0.75,9.89,Overcast,1010.28,11.31,50.97,1457884800,133,0.0019,43.35,0.05,NA,NA
forecast.io,hourly,2016-03-13 17:00,NA,NA,0.99,0.62,10,Overcast,1006.41,8.68,60.33,1457906400,148,0,47.09,0,NA,NA
forecast.io,daily,2016-03-19 00:00,0.296,snow,0.7,0.7,NA,Light snow in the morning.,1017.27,9.78,NA,1458363600,317,0.0013,23.51,0.13,27.43,38.98
forecast.io,hourly,2016-03-14 06:00,NA,rain,0.93,0.95,10,Light Rain,1003.44,6.05,45.32,1457953200,134,0.0166,43.89,0.58,NA,NA
forecast.io,daily,2016-03-15 00:00,NA,rain,0.93,0.89,8.84,Rain throughout the day and windy starting in the evening.,995.27,3.22,NA,1458018000,133,0.0396,46.41,0.81,44.26,57.46
forecast.io,hourly,2016-03-13 09:00,NA,rain,1,0.84,9.78,Overcast,1011.11,8.77,48.27,1457877600,127,0.0037,43.66,0.13,NA,NA
forecast.io,hourly,2016-03-13 06:00,NA,rain,1,0.84,9.38,Drizzle,1011.96,6.32,47.29,1457866800,131,0.0076,42.65,0.38,NA,NA
forecast.io,hourly,2016-03-12 19:00,NA,NA,0.36,0.46,10,Partly Cloudy,1013.07,7.2,61,1457830800,136,0,40.05,0,NA,NA
forecast.io,hourly,2016-03-12 13:00,NA,NA,0.03,0.38,10,Clear,1015.79,7.17,66.56,1457809200,186,0,40.36,0,NA,NA
forecast.io,hourly,2016-03-13 19:00,NA,NA,0.99,0.71,10,Overcast,1005.96,5.92,56.7,1457913600,136,0,47.37,0,NA,NA
forecast.io,hourly,2016-03-14 03:00,NA,rain,0.92,0.93,10,Mostly Cloudy,1004.52,6.69,46.25,1457942400,140,0.0035,44.29,0.12,NA,NA
forecast.io,hourly,2016-03-14 04:00,NA,rain,0.91,0.94,10,Drizzle,1004.14,6.28,46,1457946000,138,0.0064,44.33,0.3,NA,NA
forecast.io,hourly,2016-03-12 21:00,NA,NA,0.54,0.56,10,Partly Cloudy,1013.38,7.37,55.4,1457838000,142,0,39.92,0,NA,NA
forecast.io,hourly,2016-03-13 03:00,NA,rain,0.99,0.76,9.7,Overcast,1012.85,6.58,49.31,1457856000,146,0.0036,42.23,0.13,NA,NA
forecast.io,hourly,2016-03-13 14:00,NA,rain,0.98,0.62,9.96,Overcast,1008.33,12.66,55.87,1457895600,140,0.0008,43.07,0.01,NA,NA
forecast.io,hourly,2016-03-14 07:00,NA,rain,0.95,0.95,10,Light Rain,1003.21,5.91,45.58,1457956800,134,0.0233,44.12,0.63,NA,NA
forecast.io,hourly,2016-03-13 22:00,NA,NA,0.92,0.84,10,Mostly Cloudy,1005.84,5.99,50.12,1457924400,129,0,45.37,0,NA,NA
forecast.io,hourly,2016-03-14 11:00,NA,rain,0.94,0.9,10,Light Rain,1003.05,5.4,47.64,1457971200,146,0.0475,44.8,0.72,NA,NA
forecast.io,hourly,2016-03-12 16:00,NA,NA,0.18,0.35,10,Clear,1013.5,7.61,70.3,1457820000,146,0,41.33,0,NA,NA
forecast.io,hourly,2016-03-14 02:00,NA,rain,0.93,0.91,10,Mostly Cloudy,1004.93,7.37,46.46,1457938800,139,0.0018,44.11,0.04,NA,NA
forecast.io,hourly,2016-03-13 01:00,NA,rain,0.97,0.73,9.95,Overcast,1013.03,5.73,49.75,1457852400,148,0.0017,41.5,0.04,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.92,0.88,10,Light rain until afternoon.,1002.63,6.36,NA,1457931600,138,0.015,47.29,0.72,45.32,59.91
forecast.io,hourly,2016-03-12 12:00,NA,NA,0,0.42,10,Clear,1016.61,7.1,64.56,1457805600,193,0,40.88,0,NA,NA
forecast.io,hourly,2016-03-13 16:00,NA,NA,0.98,0.59,9.99,Overcast,1006.77,10.3,59.56,1457902800,147,0,45.4,0,NA,NA
forecast.io,hourly,2016-03-12 14:00,NA,NA,0.09,0.35,10,Clear,1014.8,6.77,68.74,1457812800,175,0,40.32,0,NA,NA
forecast.io,daily,2016-03-18 00:00,0.315,snow,0.9,0.77,NA,Light snow in the morning and evening.,1015.85,14.04,NA,1458277200,337,0.0017,28.34,0.08,30.92,40.23
forecast.io,hourly,2016-03-13 13:00,NA,rain,0.99,0.66,9.94,Overcast,1009.07,12.83,53.99,1457892000,136,0.0012,42.72,0.02,NA,NA
forecast.io,hourly,2016-03-12 22:00,NA,NA,0.64,0.6,10,Mostly Cloudy,1013.38,6.98,53.32,1457841600,149,0,39.82,0,NA,NA
forecast.io,hourly,2016-03-13 04:00,NA,rain,1,0.8,9.13,Drizzle,1012.63,6.45,48.73,1457859600,142,0.0057,42.76,0.26,NA,NA
forecast.io,hourly,2016-03-14 05:00,NA,rain,0.92,0.94,10,Light Rain,1003.78,6.12,45.65,1457949600,136,0.0109,44.15,0.52,NA,NA
forecast.io,hourly,2016-03-14 08:00,NA,rain,0.97,0.94,10,Light Rain,1003.19,5.61,45.65,1457960400,137,0.0328,44.12,0.67,NA,NA
forecast.io,hourly,2016-03-13 21:00,NA,NA,0.94,0.8,10,Overcast,1005.87,5.7,52.15,1457920800,130,0,46.12,0,NA,NA
