src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-26 09:00,3,143,0,37,Chance of Rain,1017,41,97,0,88,10
wunder,hourly,2016-03-26 13:00,4,155,0,4,Overcast,1016,47,93,0,73,10
wunder,hourly,2016-03-26 03:00,2,170,1,68,Rain,1015,40,100,0,82,16
wunder,hourly,2016-03-26 14:00,4,114,0,15,Overcast,1016,48,91,0,72,8
wunder,hourly,2016-03-25 23:00,1,157,0,38,Chance of Rain,1015,42,95,0,71,21
wunder,hourly,2016-03-26 22:00,3,343,1,89,Rain,1016,42,100,0,88,11
wunder,hourly,2016-03-26 19:00,4,27,1,74,Rain,1015,45,100,0,83,14
wunder,hourly,2016-03-26 18:00,5,26,1,62,Rain,1015,47,100,0,80,14
wunder,hourly,2016-03-26 06:00,2,160,1,82,Rain,1016,39,100,0,89,13
wunder,hourly,2016-03-26 12:00,4,158,0,5,Overcast,1017,46,94,0,77,10
wunder,hourly,2016-03-26 16:00,4,31,0,22,Overcast,1015,48,99,0,72,14
wunder,hourly,2016-03-26 02:00,2,169,1,62,Chance of Rain,1015,40,98,0,80,16
wunder,hourly,2016-03-26 04:00,2,170,1,65,Rain,1015,39,100,0,85,14
wunder,hourly,2016-03-25 20:00,0,153,0,30,Chance of Rain,1013,44,98,0,63,18
wunder,hourly,2016-03-26 21:00,4,22,1,88,Rain,1016,42,100,0,88,11
wunder,hourly,2016-03-27 06:00,1,329,0,43,Snow,1015,36,98,0,90,13
wunder,hourly,2016-03-27 03:00,2,337,0,46,Chance of Rain,1015,38,99,0,93,6
wunder,hourly,2016-03-27 01:00,3,337,0,70,Chance of Rain,1015,39,100,0,95,8
wunder,hourly,2016-03-27 07:00,0,330,0,45,Snow,1015,35,98,0,89,13
wunder,hourly,2016-03-25 22:00,1,148,0,12,Overcast,1014,42,92,0,69,21
wunder,hourly,2016-03-26 00:00,1,164,0,55,Chance of Rain,1015,41,93,0,75,16
wunder,hourly,2016-03-26 10:00,4,137,0,22,Overcast,1017,43,99,0,85,10
wunder,hourly,2016-03-26 23:00,3,329,1,73,Rain,1016,41,100,0,90,10
wunder,hourly,2016-03-26 07:00,2,151,0,81,Chance of Rain,1016,39,97,0,89,13
wunder,hourly,2016-03-26 08:00,2,148,0,33,Chance of Rain,1016,40,97,0,88,13
wunder,hourly,2016-03-25 21:00,1,145,0,4,Overcast,1014,43,95,0,66,16
wunder,hourly,2016-03-27 05:00,2,330,0,42,Chance of Rain,1015,37,98,0,91,11
wunder,hourly,2016-03-26 15:00,4,39,0,17,Overcast,1015,49,96,0,72,11
wunder,hourly,2016-03-26 01:00,1,166,0,39,Chance of Rain,1015,41,95,0,77,16
wunder,hourly,2016-03-27 00:00,3,331,1,73,Chance of Rain,1016,40,100,0,93,6
wunder,hourly,2016-03-26 05:00,2,167,1,83,Rain,1015,39,100,0,86,13
wunder,hourly,2016-03-27 04:00,2,333,0,46,Chance of Rain,1014,38,99,0,91,10
wunder,hourly,2016-03-26 20:00,4,23,1,79,Rain,1015,44,100,0,85,11
wunder,hourly,2016-03-26 11:00,4,147,0,5,Overcast,1017,45,97,0,81,10
wunder,hourly,2016-03-26 17:00,4,27,1,52,Chance of Rain,1015,48,100,0,75,16
wunder,hourly,2016-03-27 02:00,3,338,0,50,Chance of Rain,1015,39,100,0,94,6
