src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-11 22:00,NA,NA,0.01,0.65,10,Clear,1018.29,11.55,52.7,1457755200,186,0,41.1,0,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.55,0.69,NA,Breezy throughout the day and mixed precipitation starting in the afternoon.,1002.03,20.45,NA,1458104400,294,0.0043,30.57,0.3,35.59,46.41
forecast.io,hourly,2016-03-11 18:00,NA,NA,0.04,0.51,10,Clear,1018.1,10.29,61.82,1457740800,173,0,43.68,0,NA,NA
forecast.io,hourly,2016-03-12 10:00,NA,NA,0.14,0.62,10,Clear,1017.47,7.1,53.62,1457798400,195,0,40.89,0,NA,NA
forecast.io,daily,2016-03-12 00:00,NA,NA,0.32,0.61,10,Mostly cloudy starting in the afternoon.,1015.57,7.25,NA,1457762400,177,0,40.87,0,44.75,70.09
forecast.io,hourly,2016-03-12 17:00,NA,NA,0.44,0.41,10,Partly Cloudy,1012.86,6.35,65.82,1457823600,150,0,41.16,0,NA,NA
forecast.io,hourly,2016-03-12 18:00,NA,NA,0.42,0.44,10,Partly Cloudy,1012.81,6.1,62.84,1457827200,139,0,40.41,0,NA,NA
forecast.io,hourly,2016-03-13 10:00,NA,rain,1,0.93,7.63,Light Rain,1008.98,11.18,48.14,1457881200,126,0.0098,46.19,0.5,NA,NA
forecast.io,hourly,2016-03-12 09:00,NA,NA,0.17,0.68,10,Clear,1017.92,7.43,50.35,1457794800,195,0,40.38,0,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.7,0.86,5.05,Foggy in the morning.,1002.45,1.99,NA,1457931600,193,0.002,49.27,0.54,47.36,64.99
forecast.io,hourly,2016-03-13 07:00,NA,rain,0.98,0.94,10,Light Rain,1009.75,10.06,48.13,1457870400,122,0.025,46.6,0.64,NA,NA
forecast.io,current,2016-03-11 11:59,NA,NA,0.06,0.53,9.95,Clear,1022.26,9.67,52.41,1457719158,159,0,35.73,0,NA,NA
forecast.io,hourly,2016-03-12 22:00,NA,NA,0.83,0.63,10,Mostly Cloudy,1012.51,8.81,51.81,1457841600,143,0,39.79,0,NA,NA
forecast.io,hourly,2016-03-12 05:00,NA,NA,0.16,0.79,10,Clear,1017.89,7.83,45.49,1457780400,193,0,39.36,0,NA,NA
forecast.io,hourly,2016-03-12 11:00,NA,NA,0.1,0.55,10,Clear,1016.81,6.77,57.5,1457802000,193,0,41.43,0,NA,NA
forecast.io,hourly,2016-03-11 23:00,NA,NA,0.03,0.67,10,Clear,1018.23,11.26,51.6,1457758800,191,0,41.07,0,NA,NA
