src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-20 08:00,-6,326,0,2,Partly Cloudy,1028,30,30,0,72,10
wunder,hourly,2016-03-20 14:00,-6,308,0,0,Partly Cloudy,1026,40,39,0,45,14
wunder,hourly,2016-03-20 05:00,-4,318,0,5,Partly Cloudy,1028,30,49,0,83,8
wunder,hourly,2016-03-20 20:00,-4,296,0,0,Overcast,1024,38,88,0,57,8
wunder,hourly,2016-03-21 05:00,-3,268,0,3,Partly Cloudy,1022,32,45,0,79,3
wunder,hourly,2016-03-19 20:00,-3,352,0,0,Mostly Cloudy,1027,37,74,0,63,13
wunder,hourly,2016-03-20 17:00,-6,306,0,0,Overcast,1024,41,80,0,47,16
wunder,hourly,2016-03-20 22:00,-4,296,0,0,Overcast,1024,36,90,0,65,6
wunder,hourly,2016-03-20 11:00,-6,326,0,0,Partly Cloudy,1028,37,36,0,52,13
wunder,hourly,2016-03-20 07:00,-6,322,0,3,Partly Cloudy,1028,30,44,0,73,10
wunder,hourly,2016-03-19 18:00,-3,355,0,0,Overcast,1026,40,93,0,57,16
wunder,hourly,2016-03-20 02:00,-4,332,0,2,Partly Cloudy,1028,31,44,0,80,6
wunder,hourly,2016-03-20 15:00,-6,311,0,0,Partly Cloudy,1025,41,49,0,45,16
wunder,hourly,2016-03-21 00:00,-3,306,0,1,Overcast,1024,34,86,0,71,6
wunder,hourly,2016-03-20 18:00,-5,305,0,0,Overcast,1024,41,80,0,50,14
wunder,hourly,2016-03-20 12:00,-6,314,0,0,Partly Cloudy,1027,38,36,0,49,14
wunder,hourly,2016-03-20 19:00,-4,303,0,0,Overcast,1024,40,83,0,53,11
wunder,hourly,2016-03-20 04:00,-4,316,0,3,Partly Cloudy,1028,30,50,0,82,8
wunder,hourly,2016-03-21 01:00,-3,291,0,1,Overcast,1023,34,80,0,74,5
wunder,hourly,2016-03-20 13:00,-6,308,0,0,Partly Cloudy,1027,39,57,0,48,14
wunder,hourly,2016-03-20 01:00,-4,344,0,2,Partly Cloudy,1028,31,41,0,79,8
wunder,hourly,2016-03-20 10:00,-6,332,0,0,Partly Cloudy,1028,34,49,0,59,11
wunder,hourly,2016-03-21 02:00,-3,289,0,2,Mostly Cloudy,1023,33,73,0,77,5
wunder,hourly,2016-03-20 21:00,-4,299,0,0,Overcast,1024,37,89,0,60,8
wunder,hourly,2016-03-19 19:00,-4,352,0,0,Overcast,1026,39,87,0,59,14
wunder,hourly,2016-03-19 23:00,-4,353,0,1,Partly Cloudy,1028,32,45,0,74,10
wunder,hourly,2016-03-21 04:00,-3,287,0,3,Partly Cloudy,1023,32,51,0,77,5
wunder,hourly,2016-03-20 03:00,-4,323,0,2,Partly Cloudy,1028,30,53,0,82,8
wunder,hourly,2016-03-20 09:00,-6,332,0,1,Partly Cloudy,1028,32,32,0,67,10
wunder,hourly,2016-03-19 21:00,-4,354,0,0,Partly Cloudy,1027,35,59,0,67,10
wunder,hourly,2016-03-20 00:00,-4,349,0,1,Partly Cloudy,1028,31,45,0,75,10
wunder,hourly,2016-03-20 06:00,-4,319,0,3,Partly Cloudy,1028,30,51,0,78,11
wunder,hourly,2016-03-20 23:00,-4,302,0,0,Overcast,1024,35,89,0,67,6
wunder,hourly,2016-03-20 16:00,-6,309,0,0,Overcast,1025,41,82,0,45,16
wunder,hourly,2016-03-19 22:00,-4,354,0,0,Partly Cloudy,1028,33,48,0,71,10
wunder,hourly,2016-03-21 03:00,-3,292,0,2,Mostly Cloudy,1023,32,60,0,77,5
