src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-16 20:00,1,65,5,41,5,5,73,Cloudy with Light Rain Likely,Rain,0,30,0.34,300,95,1005,0,1458176400
aeris,hourly,2016-03-17 17:00,-1,59,4,39,4,4,71,Cloudy with Chance of Light Rain,Scattered Showers,0,16,0.17,340,95,1014,0,1458252000
aeris,hourly,2016-03-17 07:00,0,65,1,34,1,1,89,Cloudy with Light Snow Likely,Snow,0.13,20,0.25,310,95,1008,0,1458216000
aeris,hourly,2016-03-17 10:00,-1,59,2,36,2,2,78,Cloudy with Light Wintry Mix Likely,Wintry Mix,0.13,17,0.17,320,96,1011,0,1458226800
aeris,hourly,2016-03-17 08:00,-1,59,1,34,1,1,89,Cloudy with Light Snow Likely,Snow,0.13,19,0.17,310,95,1009,0,1458219600
aeris,hourly,2016-03-16 06:00,3,99,6,43,6,6,82,Mostly Cloudy with Rain Likely,Rain,0,37,1.99,310,88,999,0,1458126000
aeris,hourly,2016-03-18 01:00,-2,38,0,32,0,0,85,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.05,10,0.04,10,88,1020,0,1458280800
aeris,hourly,2016-03-16 11:00,2,79,5,41,5,5,83,Mostly Cloudy with Light Rain Likely,Rain,0,36,0.72,310,92,1001,0,1458144000
aeris,hourly,2016-03-17 02:00,0,65,2,36,2,2,82,Cloudy with Light Wintry Mix Likely,Wintry Mix,0.13,20,0.25,300,95,1006,0,1458198000
aeris,hourly,2016-03-17 16:00,-1,59,4,39,4,4,70,Cloudy with Chance of Light Rain,Scattered Showers,0,17,0.17,330,96,1013,0,1458248400
aeris,hourly,2016-03-16 14:00,2,79,6,43,6,6,73,Mostly Cloudy with Light Rain,Light Rain,0,37,0.64,300,90,1002,0,1458154800
aeris,hourly,2016-03-16 16:00,1,79,6,43,6,6,70,Mostly Cloudy with Light Rain,Light Rain,0,37,0.64,300,91,1003,0,1458162000
aeris,hourly,2016-03-17 12:00,-1,59,4,39,4,4,73,Cloudy with Light Rain Likely,Rain,0.13,17,0.17,320,97,1012,0,1458234000
