src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-25 01:00,NA,NA,0.04,0.75,10,Clear,1015.45,2.98,29.9,1458885600,139,0,22.84,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.71,0.82,NA,Mixed precipitation throughout the day.,996.13,10.18,NA,1459400400,302,0.0091,39.78,0.62,33.27,55.38
forecast.io,hourly,2016-03-26 03:00,NA,rain,0.99,0.94,7.3,Light Rain,1012.49,10.8,36.94,1458979200,171,0.0148,35.27,0.56,NA,NA
forecast.io,hourly,2016-03-25 07:00,NA,NA,0.21,0.83,10,Clear,1015.07,6.7,24.76,1458907200,164,0,20.26,0,NA,NA
forecast.io,hourly,2016-03-25 02:00,NA,NA,0.06,0.77,10,Clear,1015.4,3.91,29,1458889200,148,0,22.8,0,NA,NA
forecast.io,hourly,2016-03-25 23:00,NA,rain,1,0.92,8.1,Light Rain,1012.65,10.23,37.22,1458964800,152,0.0145,35.12,0.56,NA,NA
forecast.io,daily,2016-03-25 00:00,NA,rain,0.52,0.75,9.82,Light rain overnight.,1013.88,9.4,NA,1458882000,162,0.0015,26.92,0.56,24.2,42.77
forecast.io,hourly,2016-03-25 08:00,NA,NA,0.29,0.79,10,Partly Cloudy,1015.05,8.04,25.89,1458910800,169,0,20.2,0,NA,NA
forecast.io,hourly,2016-03-25 17:00,NA,rain,0.96,0.69,10,Overcast,1011.96,13.92,41.98,1458943200,161,0.0012,32.65,0.02,NA,NA
forecast.io,hourly,2016-03-24 07:00,0.008,snow,0.95,0.69,9.75,Overcast,1015.49,11.27,28.79,1458820800,10,0.0008,19.9,0.01,NA,NA
forecast.io,hourly,2016-03-24 19:00,NA,NA,0.01,0.55,10,Clear,1013.41,6.05,40.11,1458864000,343,0,25.29,0,NA,NA
forecast.io,hourly,2016-03-24 23:00,NA,NA,0.02,0.69,10,Clear,1015.25,2.03,31.88,1458878400,49,0,22.85,0,NA,NA
forecast.io,hourly,2016-03-24 14:00,NA,NA,0.04,0.52,10,Clear,1012.81,11.41,41.89,1458846000,1,0,25.6,0,NA,NA
forecast.io,hourly,2016-03-25 11:00,NA,NA,0.49,0.64,10,Partly Cloudy,1014.54,11.8,34.24,1458921600,175,0,23.5,0,NA,NA
forecast.io,hourly,2016-03-24 11:00,NA,NA,0.39,0.63,9.95,Partly Cloudy,1014.05,13.58,33.62,1458835200,15,0,22.26,0,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.98,0.79,NA,Breezy in the morning and light rain throughout the day.,1005.82,17.51,NA,1459314000,172,0.0052,44.82,0.56,46.72,57.37
forecast.io,hourly,2016-03-24 13:00,NA,NA,0.08,0.56,10,Clear,1013.06,11.93,38.92,1458842400,5,0,24.65,0,NA,NA
forecast.io,hourly,2016-03-24 15:00,NA,NA,0.02,0.5,10,Clear,1012.69,10.89,44.21,1458849600,356,0,26.79,0,NA,NA
forecast.io,hourly,2016-03-25 06:00,NA,NA,0.15,0.84,10,Clear,1015.11,6.27,24.2,1458903600,162,0,20.01,0,NA,NA
forecast.io,hourly,2016-03-26 02:00,NA,rain,1,0.93,7.11,Light Rain,1012.45,10.72,36.96,1458975600,167,0.0233,35.15,0.63,NA,NA
forecast.io,hourly,2016-03-25 10:00,NA,NA,0.45,0.68,10,Partly Cloudy,1014.87,10.59,31.49,1458918000,175,0,22.09,0,NA,NA
forecast.io,hourly,2016-03-24 21:00,NA,NA,0.01,0.61,10,Clear,1014.48,3.51,34.94,1458871200,357,0,23.03,0,NA,NA
forecast.io,hourly,2016-03-25 20:00,NA,rain,0.86,0.85,9.66,Mostly Cloudy,1012.31,11.53,38.9,1458954000,144,0.0029,34.92,0.09,NA,NA
forecast.io,hourly,2016-03-25 13:00,NA,NA,0.58,0.61,10,Partly Cloudy,1013.58,13.84,40.12,1458928800,173,0,27.64,0,NA,NA
forecast.io,hourly,2016-03-24 17:00,NA,NA,0.01,0.5,10,Clear,1012.85,9.02,45.21,1458856800,345,0,27.64,0,NA,NA
forecast.io,hourly,2016-03-25 09:00,NA,NA,0.38,0.73,10,Partly Cloudy,1015.01,9.32,28.78,1458914400,173,0,21.19,0,NA,NA
forecast.io,hourly,2016-03-24 22:00,NA,NA,0.01,0.65,10,Clear,1014.97,3.01,33.25,1458874800,14,0,22.96,0,NA,NA
