src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,0.99,0.8,8.16,Overcast,1016.7,10.43,42.97,1459098000,322,0,37.27,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.8,0.72,8.94,Mostly Cloudy,1016.41,10.87,47.59,1459105200,325,0,38.9,0,NA,NA
forecast.io,hourly,2016-03-28 12:00,NA,NA,0.12,0.5,10,Clear,1019.53,5.67,48.8,1459184400,222,0,30.9,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.87,0.76,NA,Light rain until afternoon and breezy in the morning.,1001.29,14.55,NA,1459400400,328,0.0063,34.86,0.53,37.67,50.2
forecast.io,hourly,2016-03-27 22:00,NA,NA,0,0.8,8.91,Clear,1017.71,3.05,40.88,1459134000,337,0,35.28,0,NA,NA
forecast.io,hourly,2016-03-28 22:00,NA,NA,0.27,0.56,10,Partly Cloudy,1020.05,4.77,47.34,1459220400,133,0,32.46,0,NA,NA
forecast.io,hourly,2016-03-29 04:00,NA,NA,0.93,0.74,10,Mostly Cloudy,1020.79,7.27,40.59,1459242000,115,0,33.07,0,NA,NA
forecast.io,current,2016-03-27 05:58,NA,rain,1,0.94,7.37,Overcast,1015.88,4.86,39.04,1459076311,342,0.0031,37.36,0.21,NA,NA
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.64,0.68,9.09,Mostly Cloudy,1016.06,10.25,50.87,1459112400,325,0,40.63,0,NA,NA
forecast.io,hourly,2016-03-28 14:00,NA,NA,0.14,0.4,10,Clear,1018.98,6.36,55.61,1459191600,220,0,31.59,0,NA,NA
forecast.io,hourly,2016-03-28 02:00,NA,NA,0.17,0.87,9.9,Clear,1018.29,2.13,34.78,1459148400,255,0,31.19,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.91,5.8,Overcast,1016.55,7.86,38.52,1459087200,325,0.0012,36.12,0.02,NA,NA
forecast.io,hourly,2016-03-29 01:00,NA,NA,0.62,0.64,10,Mostly Cloudy,1020.77,6.62,43.57,1459231200,127,0,32.08,0,NA,NA
forecast.io,hourly,2016-03-28 05:00,NA,NA,0.26,0.88,10,Partly Cloudy,1018.75,3.37,31.53,1459159200,228,0,28.41,0,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.86,0.81,9.52,Light rain throughout the day and breezy starting in the evening.,1003.09,1.79,NA,1459314000,167,0.0154,47.17,0.66,44.37,65.19
forecast.io,hourly,2016-03-27 13:00,NA,NA,0.93,0.75,8.78,Mostly Cloudy,1016.59,10.67,45.46,1459101600,323,0,38.15,0,NA,NA
forecast.io,hourly,2016-03-28 08:00,NA,NA,0.37,0.8,10,Partly Cloudy,1019.38,3,34.03,1459170000,230,0,28.59,0,NA,NA
forecast.io,hourly,2016-03-27 17:00,NA,NA,0.48,0.67,9.09,Partly Cloudy,1016.04,9.81,51.18,1459116000,326,0,40.51,0,NA,NA
forecast.io,daily,2016-04-01 00:00,NA,rain,0.81,0.7,NA,Mostly cloudy throughout the day.,1010.35,14.85,NA,1459486800,308,0.001,29.73,0.06,35.35,48.16
forecast.io,hourly,2016-03-28 21:00,NA,NA,0.18,0.52,10,Clear,1019.45,3.86,49.92,1459216800,140,0,32.98,0,NA,NA
forecast.io,hourly,2016-03-27 23:00,NA,NA,0,0.81,9.34,Clear,1017.94,2.25,39.67,1459137600,327,0,34.47,0,NA,NA
forecast.io,hourly,2016-03-28 04:00,NA,NA,0.18,0.88,10,Clear,1018.53,2.96,32.73,1459155600,229,0,29.53,0,NA,NA
forecast.io,hourly,2016-03-28 07:00,NA,NA,0.44,0.85,10,Partly Cloudy,1019.2,2.91,31.63,1459166400,229,0,27.78,0,NA,NA
