src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-27 12:00,1,64,5,41,5,5,73,Mostly Cloudy,Mostly Cloudy,0,14,0.04,330,73,1017,0,1459098000
aeris,hourly,2016-03-27 14:00,2,64,8,46,8,8,65,Partly Cloudy,Partly Cloudy,0,17,0,320,42,1016,0,1459105200
aeris,hourly,2016-03-28 12:00,1,1,10,50,10,10,54,Mostly Sunny,Mostly Sunny,0,7,0,250,15,1019,0,1459184400
aeris,hourly,2016-03-27 22:00,1,1,5,41,5,5,76,Clear,Clear,0,4,0,290,5,1018,0,1459134000
aeris,hourly,2016-03-28 22:00,2,2,8,46,8,8,65,Mostly Clear,Mostly Clear,0,10,0,60,12,1020,0,1459220400
aeris,hourly,2016-03-27 16:00,1,64,9,48,9,9,58,Mostly Sunny,Mostly Sunny,0,17,0,320,7,1016,0,1459112400
aeris,hourly,2016-03-28 14:00,1,1,12,54,12,12,45,Mostly Sunny,Mostly Sunny,0,7,0,290,13,1018,0,1459191600
aeris,hourly,2016-03-28 02:00,0,1,2,36,2,2,82,Mostly Clear,Mostly Clear,0,6,0,220,18,1018,0,1459148400
aeris,hourly,2016-03-27 09:00,1,64,4,39,4,4,86,Cloudy,Cloudy,0,14,0.04,330,99,1016,0,1459087200
aeris,hourly,2016-03-29 01:00,1,2,6,43,6,6,73,Mostly Clear,Mostly Clear,0,10,0,80,27,1020,0,1459231200
aeris,hourly,2016-03-28 05:00,-1,1,1,34,1,1,89,Partly Cloudy,Partly Cloudy,0,4,0,220,33,1018,0,1459159200
aeris,hourly,2016-03-27 13:00,2,64,7,45,7,7,70,Partly Cloudy,Partly Cloudy,0,17,0.04,320,60,1017,0,1459101600
aeris,hourly,2016-03-28 08:00,-1,1,1,34,1,1,85,Partly Cloudy,Partly Cloudy,0,6,0,240,36,1019,0,1459170000
aeris,hourly,2016-03-27 17:00,1,64,9,48,9,9,58,Mostly Sunny,Mostly Sunny,0,14,0,320,7,1016,0,1459116000
aeris,hourly,2016-03-28 21:00,2,2,9,48,9,9,61,Mostly Clear,Mostly Clear,0,9,0,60,11,1019,0,1459216800
aeris,hourly,2016-03-27 23:00,0,1,4,39,4,4,79,Mostly Clear,Mostly Clear,0,4,0,270,8,1018,0,1459137600
aeris,hourly,2016-03-28 04:00,-1,1,2,36,2,2,85,Mostly Clear,Mostly Clear,0,4,0,210,28,1018,0,1459155600
aeris,hourly,2016-03-28 07:00,-1,1,0,32,0,0,89,Partly Cloudy,Partly Cloudy,0,6,0,230,45,1019,0,1459166400
aeris,hourly,2016-03-27 11:00,1,64,5,41,5,5,78,Mostly Cloudy,Mostly Cloudy,0,14,0.04,330,86,1017,0,1459094400
aeris,hourly,2016-03-27 06:00,2,100,4,39,4,4,88,Cloudy with Light Rain,Light Rain,0,13,0.42,340,100,1016,0,1459076400
aeris,hourly,2016-03-28 19:00,2,1,12,54,12,12,52,Mostly Sunny,Mostly Sunny,0,7,0,50,8,1018,0,1459209600
aeris,hourly,2016-03-29 02:00,1,2,5,41,5,5,75,Mostly Clear,Mostly Clear,0,10,0,90,26,1020,0,1459234800
aeris,hourly,2016-03-27 03:00,4,100,5,41,5,5,93,Cloudy with Light Rain,Light Rain,0,10,0.42,10,100,1016,0,1459065600
aeris,hourly,2016-03-28 09:00,0,1,3,37,3,3,79,Mostly Sunny,Mostly Sunny,0,7,0,250,19,1019,0,1459173600
