src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-18 19:00,-2,34,0,48,Snow Showers,1022,37,97,3,69,14
wunder,hourly,2016-03-18 22:00,-4,39,0,47,Snow Showers,1023,33,95,0,72,14
wunder,hourly,2016-03-19 18:00,-4,351,0,0,Mostly Cloudy,1026,39,70,0,54,13
wunder,hourly,2016-03-18 21:00,-3,36,0,46,Snow Showers,1023,34,96,3,72,14
wunder,hourly,2016-03-19 16:00,-5,0,0,15,Overcast,1026,39,87,0,52,13
wunder,hourly,2016-03-19 10:00,-3,51,0,15,Overcast,1026,33,94,0,75,11
wunder,hourly,2016-03-19 20:00,-4,345,0,1,Partly Cloudy,1027,36,58,0,61,10
wunder,hourly,2016-03-18 15:00,-4,36,0,24,Overcast,1021,38,99,0,60,13
wunder,hourly,2016-03-19 03:00,-4,33,0,31,Snow Showers,1024,31,95,0,78,13
wunder,hourly,2016-03-19 09:00,-3,47,0,15,Overcast,1026,31,94,0,79,11
wunder,hourly,2016-03-19 06:00,-4,33,0,48,Snow Showers,1024,31,92,0,78,13
wunder,hourly,2016-03-19 04:00,-4,33,0,39,Snow Showers,1024,31,93,0,77,11
wunder,hourly,2016-03-19 02:00,-4,36,0,31,Snow Showers,1024,31,98,0,77,13
wunder,hourly,2016-03-19 19:00,-4,348,0,0,Mostly Cloudy,1026,38,67,0,57,11
wunder,hourly,2016-03-19 08:00,-4,42,0,15,Overcast,1025,31,94,0,79,11
wunder,hourly,2016-03-18 17:00,-3,38,0,30,Chance of Rain,1021,38,97,0,64,14
wunder,hourly,2016-03-19 00:00,-4,36,0,49,Snow Showers,1024,32,99,3,73,14
wunder,hourly,2016-03-18 14:00,-4,33,0,19,Overcast,1022,38,99,0,59,11
wunder,hourly,2016-03-19 17:00,-5,351,0,15,Overcast,1026,39,87,0,52,13
wunder,hourly,2016-03-18 12:00,-3,39,0,15,Overcast,1021,36,100,0,65,10
wunder,hourly,2016-03-19 05:00,-4,33,0,49,Snow Showers,1024,31,92,0,79,11
wunder,hourly,2016-03-19 01:00,-4,34,0,49,Snow Showers,1024,32,100,0,75,13
wunder,hourly,2016-03-18 23:00,-4,37,0,38,Snow Showers,1023,33,97,3,72,14
wunder,hourly,2016-03-19 07:00,-4,38,0,32,Snow Showers,1025,31,92,0,79,11
wunder,hourly,2016-03-18 16:00,-4,38,0,20,Overcast,1021,38,97,0,60,14
wunder,hourly,2016-03-19 14:00,-4,25,0,15,Overcast,1026,38,93,0,57,11
wunder,hourly,2016-03-18 11:00,-3,43,0,0,Overcast,1021,35,100,0,71,8
wunder,hourly,2016-03-19 11:00,-4,58,0,15,Mostly Cloudy,1027,35,78,0,68,11
wunder,hourly,2016-03-19 13:00,-4,49,0,15,Overcast,1026,37,94,0,59,10
wunder,hourly,2016-03-19 15:00,-5,15,0,15,Overcast,1026,39,93,0,53,11
wunder,hourly,2016-03-18 10:00,-3,44,0,0,Overcast,1021,33,100,0,78,6
wunder,hourly,2016-03-19 21:00,-4,348,0,2,Partly Cloudy,1027,35,53,0,65,11
wunder,hourly,2016-03-18 20:00,-3,31,0,46,Snow Showers,1022,36,96,3,71,14
wunder,hourly,2016-03-18 13:00,-4,35,0,15,Overcast,1021,38,99,0,58,11
wunder,hourly,2016-03-18 18:00,-2,37,0,32,Snow,1021,38,95,0,67,14
wunder,hourly,2016-03-19 12:00,-4,59,0,15,Mostly Cloudy,1026,36,79,0,61,11
