src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-24 20:00,-8,349,0,0,Clear,1014,39,0,0,40,8
wunder,hourly,2016-03-26 03:00,2,172,0,37,Chance of Rain,1013,39,99,0,87,18
wunder,hourly,2016-03-24 23:00,-7,70,0,0,Clear,1015,32,0,0,59,5
wunder,hourly,2016-03-25 23:00,0,157,1,52,Chance of Rain,1013,39,95,0,74,18
wunder,hourly,2016-03-25 00:00,-6,107,0,0,Clear,1015,31,0,0,65,5
wunder,hourly,2016-03-25 17:00,-2,172,0,16,Mostly Cloudy,1012,43,68,0,57,27
wunder,hourly,2016-03-25 08:00,-6,167,0,0,Partly Cloudy,1014,28,31,0,74,8
wunder,hourly,2016-03-24 19:00,-8,338,0,0,Clear,1013,41,0,0,37,11
wunder,hourly,2016-03-25 02:00,-6,139,0,0,Clear,1015,30,0,0,72,6
wunder,hourly,2016-03-25 11:00,-6,180,0,0,Partly Cloudy,1014,38,52,0,52,23
wunder,hourly,2016-03-26 02:00,2,169,0,36,Chance of Rain,1013,39,98,0,84,18
wunder,hourly,2016-03-26 04:00,2,178,1,40,Chance of Rain,1013,39,99,0,89,18
wunder,hourly,2016-03-25 10:00,-6,175,0,0,Partly Cloudy,1014,34,50,0,61,19
wunder,hourly,2016-03-24 21:00,-7,11,0,0,Clear,1014,34,0,0,54,6
wunder,hourly,2016-03-25 20:00,-1,159,0,32,Chance of Rain,1013,41,93,0,68,14
wunder,hourly,2016-03-25 13:00,-4,187,0,1,Mostly Cloudy,1014,43,63,0,49,27
wunder,hourly,2016-03-25 18:00,-1,169,0,19,Overcast,1012,42,82,0,62,24
wunder,hourly,2016-03-25 03:00,-6,150,0,0,Clear,1014,29,1,0,74,6
wunder,hourly,2016-03-25 05:00,-6,162,0,0,Clear,1014,27,8,0,80,8
wunder,hourly,2016-03-25 19:00,-1,164,0,18,Overcast,1012,41,91,0,65,16
wunder,hourly,2016-03-25 22:00,-1,155,0,45,Chance of Rain,1013,40,94,0,71,18
wunder,hourly,2016-03-26 00:00,1,159,1,57,Chance of Rain,1013,39,97,0,78,18
wunder,hourly,2016-03-25 21:00,-1,151,0,31,Chance of Rain,1013,40,92,0,69,14
wunder,hourly,2016-03-24 22:00,-8,39,0,0,Clear,1015,33,0,0,54,5
wunder,hourly,2016-03-25 01:00,-6,126,0,0,Clear,1015,30,0,0,71,5
wunder,hourly,2016-03-25 15:00,-3,178,0,1,Mostly Cloudy,1013,44,61,0,48,29
wunder,hourly,2016-03-25 06:00,-6,165,0,0,Clear,1014,27,18,0,80,8
wunder,hourly,2016-03-26 01:00,1,167,0,58,Chance of Rain,1013,39,98,0,81,19
wunder,hourly,2016-03-25 09:00,-6,171,0,0,Partly Cloudy,1014,31,53,0,69,13
wunder,hourly,2016-03-26 05:00,2,171,0,49,Chance of Rain,1013,39,99,0,89,16
wunder,hourly,2016-03-25 16:00,-3,173,0,1,Mostly Cloudy,1012,44,74,0,51,29
wunder,hourly,2016-03-25 07:00,-6,168,0,0,Clear,1014,27,20,0,78,8
wunder,hourly,2016-03-24 18:00,-9,338,0,0,Clear,1013,44,0,0,31,19
wunder,hourly,2016-03-25 04:00,-6,156,0,0,Clear,1014,28,5,0,77,6
wunder,hourly,2016-03-25 14:00,-4,185,0,1,Partly Cloudy,1013,44,47,0,48,27
wunder,hourly,2016-03-25 12:00,-4,186,0,0,Partly Cloudy,1014,41,55,0,51,26
