src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-24 11:00,-7,11,-1,30,-1,-1,67,Partly Cloudy,Partly Cloudy,0,17,0,350,38,1015,0,1458835200
aeris,hourly,2016-03-23 08:00,-3,96,1,34,1,1,78,Cloudy with Light Snow Likely,Snow,0.22,24,0.25,50,99,1014,0,1458738000
aeris,hourly,2016-03-24 14:00,-6,11,3,37,3,3,52,Mostly Sunny,Mostly Sunny,0,13,0,290,21,1014,0,1458846000
aeris,hourly,2016-03-22 19:00,2,3,9,48,9,9,61,Mostly Cloudy,Mostly Cloudy,0,20,0,40,84,1007,0,1458691200
aeris,hourly,2016-03-24 01:00,-6,82,-2,28,-2,-2,74,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.68,30,0.55,20,86,1015,0,1458799200
aeris,hourly,2016-03-23 22:00,-5,82,-2,28,-2,-2,78,Windy with Snow,Snow,0.68,32,0.55,20,89,1015,0,1458788400
aeris,hourly,2016-03-22 23:00,1,50,5,41,5,5,73,Mostly Cloudy,Mostly Cloudy,0,19,0,40,90,1011,0,1458705600
aeris,hourly,2016-03-23 14:00,-4,96,2,36,2,2,64,Mostly Cloudy with Light Snow,Light Snow,0.72,30,0.85,40,94,1015,0,1458759600
aeris,hourly,2016-03-23 04:00,0,50,2,36,2,2,82,Cloudy with Chance of Light Wintry Mix,Isolated Wintry Mix,0,23,0.04,40,99,1012,0,1458723600
aeris,hourly,2016-03-23 19:00,-4,96,-1,30,-1,-1,75,Mostly Cloudy with Snow,Snow,0.72,30,0.85,30,92,1015,0,1458777600
aeris,hourly,2016-03-24 13:00,-7,11,2,36,2,2,51,Mostly Sunny,Mostly Sunny,0,14,0,350,23,1014,0,1458842400
aeris,hourly,2016-03-22 18:00,2,3,11,52,11,11,56,Mostly Cloudy,Mostly Cloudy,0,20,0,40,81,1006,0,1458687600
aeris,hourly,2016-03-24 06:00,-7,82,-4,25,-4,-4,80,Partly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,24,0.17,360,69,1015,0,1458817200
aeris,hourly,2016-03-22 17:00,2,3,12,54,12,12,52,Mostly Cloudy,Mostly Cloudy,0,19,0,40,74,1006,0,1458684000
aeris,hourly,2016-03-22 15:00,3,3,12,54,12,12,52,Partly Cloudy,Partly Cloudy,0,17,0,40,67,1005,0,1458676800
aeris,hourly,2016-03-23 18:00,-4,96,0,32,0,0,72,Mostly Cloudy with Light Snow,Light Snow,0.72,30,0.85,30,92,1015,0,1458774000
aeris,hourly,2016-03-23 13:00,-4,96,2,36,2,2,63,Mostly Cloudy with Light Snow,Light Snow,0.22,30,0.25,50,94,1015,0,1458756000
aeris,hourly,2016-03-24 10:00,-7,11,-3,27,-3,-3,75,Partly Cloudy,Partly Cloudy,0,19,0,360,45,1015,0,1458831600
aeris,hourly,2016-03-23 12:00,-4,96,1,34,1,1,67,Cloudy with Light Snow Likely,Snow,0.22,27,0.25,50,95,1015,0,1458752400
aeris,hourly,2016-03-23 06:00,-2,50,1,34,1,1,82,Cloudy with Chance of Light Snow,Scattered Snow Showers,0,24,0.04,40,100,1013,0,1458730800
aeris,hourly,2016-03-23 11:00,-4,96,1,34,1,1,66,Cloudy with Light Snow Likely,Snow,0.22,27,0.25,50,96,1015,0,1458748800
aeris,hourly,2016-03-24 00:00,-6,82,-2,28,-2,-2,72,Mostly Cloudy with Snow,Snow,0.68,30,0.55,20,87,1015,0,1458795600
aeris,hourly,2016-03-23 05:00,-1,50,2,36,2,2,82,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,23,0.04,40,99,1012,0,1458727200
aeris,hourly,2016-03-23 23:00,-6,82,-2,28,-2,-2,74,Windy with Snow,Snow,0.68,32,0.55,20,88,1015,0,1458792000
aeris,hourly,2016-03-23 03:00,-1,50,3,37,3,3,79,Cloudy with Chance of Light Rain,Isolated Showers,0,20,0.04,40,97,1012,0,1458720000
aeris,hourly,2016-03-24 12:00,-7,11,1,34,1,1,59,Mostly Sunny,Mostly Sunny,0,16,0,350,30,1014,0,1458838800
aeris,hourly,2016-03-24 04:00,-7,82,-3,27,-3,-3,78,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,27,0.17,10,76,1015,0,1458810000
aeris,hourly,2016-03-24 07:00,-7,82,-4,25,-4,-4,81,Partly Cloudy,Partly Cloudy,0.25,23,0.17,360,66,1015,0,1458820800
aeris,hourly,2016-03-24 08:00,-7,11,-4,25,-4,-4,79,Partly Cloudy,Partly Cloudy,0,22,0,360,59,1015,0,1458824400
aeris,hourly,2016-03-24 03:00,-7,82,-3,27,-3,-3,75,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,29,0.17,10,80,1015,0,1458806400
aeris,hourly,2016-03-24 02:00,-6,82,-2,28,-2,-2,71,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,30,0.17,10,84,1015,0,1458802800
aeris,hourly,2016-03-22 16:00,3,3,12,54,12,12,52,Mostly Cloudy,Mostly Cloudy,0,19,0,40,71,1005,0,1458680400
aeris,hourly,2016-03-23 07:00,-2,50,1,34,1,1,81,Cloudy with Light Snow Likely,Snow,0,24,0.04,40,100,1014,0,1458734400
aeris,hourly,2016-03-23 17:00,-4,96,1,34,1,1,72,Mostly Cloudy with Light Snow,Light Snow,0.72,30,0.85,30,93,1015,0,1458770400
aeris,hourly,2016-03-23 20:00,-5,82,-1,30,-1,-1,78,Mostly Cloudy with Snow,Snow,0.68,30,0.55,30,91,1015,0,1458781200
aeris,hourly,2016-03-23 00:00,0,50,4,39,4,4,73,Mostly Cloudy,Mostly Cloudy,0,19,0,40,91,1011,0,1458709200
aeris,hourly,2016-03-22 22:00,0,50,6,43,6,6,70,Mostly Cloudy,Mostly Cloudy,0,19,0,40,89,1011,0,1458702000
aeris,hourly,2016-03-22 20:00,2,50,8,46,8,8,65,Mostly Cloudy,Mostly Cloudy,0,20,0,40,86,1008,0,1458694800
