src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-23 08:00,-4,53,0,37,Snow Showers,1013,33,96,3,69,29
wunder,hourly,2016-03-23 12:00,-7,61,0,48,Snow Showers,1014,36,99,3,50,34
wunder,hourly,2016-03-22 23:00,-1,41,0,43,Chance of Rain,1009,39,97,0,68,26
wunder,hourly,2016-03-23 14:00,-8,57,1,41,Snow Showers,1014,37,98,5,47,32
wunder,hourly,2016-03-23 04:00,-2,47,0,37,Snow,1010,36,98,0,77,26
wunder,hourly,2016-03-22 12:00,1,44,0,0,Partly Cloudy,1004,48,59,0,58,18
wunder,hourly,2016-03-22 18:00,2,38,0,1,Mostly Cloudy,1005,50,77,0,56,23
wunder,hourly,2016-03-22 17:00,2,38,0,1,Mostly Cloudy,1005,51,70,0,53,21
wunder,hourly,2016-03-22 15:00,2,37,0,0,Partly Cloudy,1004,52,57,0,53,21
wunder,hourly,2016-03-22 13:00,1,42,0,0,Partly Cloudy,1004,50,47,0,54,19
wunder,hourly,2016-03-23 13:00,-8,60,1,47,Snow Showers,1014,36,99,5,48,34
wunder,hourly,2016-03-22 09:00,-1,48,0,0,Partly Cloudy,1004,41,37,0,66,14
wunder,hourly,2016-03-22 19:00,1,36,0,1,Overcast,1006,47,84,0,59,27
wunder,hourly,2016-03-23 06:00,-3,54,0,6,Overcast,1011,34,99,0,73,27
wunder,hourly,2016-03-23 11:00,-7,59,0,49,Snow Showers,1014,35,98,3,53,32
wunder,hourly,2016-03-22 11:00,1,46,0,0,Partly Cloudy,1004,46,53,0,63,16
wunder,hourly,2016-03-23 05:00,-2,52,0,6,Overcast,1011,35,99,0,76,26
wunder,hourly,2016-03-23 03:00,-1,46,0,40,Chance of Rain,1010,36,97,0,77,26
wunder,hourly,2016-03-22 14:00,2,39,0,0,Partly Cloudy,1004,52,53,0,54,19
wunder,hourly,2016-03-22 10:00,1,47,0,0,Partly Cloudy,1004,43,52,0,69,14
wunder,hourly,2016-03-23 18:00,-7,42,1,71,Snow,1014,37,100,10,50,32
wunder,hourly,2016-03-22 16:00,2,40,0,0,Mostly Cloudy,1004,52,62,0,52,21
wunder,hourly,2016-03-23 07:00,-4,53,0,5,Overcast,1012,34,99,0,70,27
wunder,hourly,2016-03-23 17:00,-7,48,1,58,Snow Showers,1014,38,97,8,48,32
wunder,hourly,2016-03-23 00:00,-1,41,0,44,Chance of Rain,1009,38,97,0,71,26
wunder,hourly,2016-03-22 08:00,-1,47,0,0,Partly Cloudy,1004,39,34,0,71,13
wunder,hourly,2016-03-22 22:00,-1,40,0,6,Overcast,1009,41,96,0,66,26
wunder,hourly,2016-03-22 20:00,0,37,0,3,Overcast,1007,45,94,0,62,26
wunder,hourly,2016-03-23 01:00,-1,44,0,44,Chance of Rain,1010,38,98,0,74,26
wunder,hourly,2016-03-23 15:00,-7,54,1,48,Snow Showers,1013,37,97,5,46,32
wunder,hourly,2016-03-23 02:00,-1,45,0,40,Chance of Rain,1010,37,97,0,75,26
wunder,hourly,2016-03-23 09:00,-5,54,0,37,Snow Showers,1013,33,97,3,65,31
wunder,hourly,2016-03-23 16:00,-7,53,1,47,Snow Showers,1013,38,96,8,46,32
wunder,hourly,2016-03-23 10:00,-6,58,0,37,Snow Showers,1014,34,98,3,59,31
wunder,hourly,2016-03-22 07:00,-1,45,0,0,Clear,1004,38,20,0,71,13
wunder,hourly,2016-03-22 21:00,-1,38,0,4,Overcast,1008,43,97,0,64,26
