src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-16 08:00,2,304,1,75,Rain,995,41,100,0,81,32
wunder,hourly,2016-03-16 00:00,5,321,1,76,Rain,996,46,100,0,85,35
wunder,hourly,2016-03-15 04:00,10,123,0,0,Overcast,1002,53,89,0,91,19
wunder,hourly,2016-03-16 13:00,1,294,1,83,Rain,997,42,100,0,74,40
wunder,hourly,2016-03-16 06:00,2,311,2,77,Rain,995,42,100,0,80,34
wunder,hourly,2016-03-16 11:00,2,299,1,77,Rain,995,42,100,0,79,37
wunder,hourly,2016-03-15 10:00,9,127,3,56,Chance of Rain,1001,52,99,0,87,19
wunder,hourly,2016-03-15 15:00,10,116,1,60,Chance of Rain,1000,54,95,0,86,13
wunder,hourly,2016-03-15 17:00,9,101,1,78,Rain,999,54,100,0,85,11
wunder,hourly,2016-03-15 11:00,9,127,2,96,Rain,1001,53,100,0,86,18
wunder,hourly,2016-03-15 05:00,10,121,0,0,Overcast,1002,53,93,0,90,21
wunder,hourly,2016-03-15 21:00,7,317,4,68,Rain,997,49,100,0,85,27
wunder,hourly,2016-03-16 09:00,2,303,1,71,Chance of Rain,995,41,100,0,80,35
wunder,hourly,2016-03-15 18:00,9,351,2,66,Rain,998,53,100,0,86,13
wunder,hourly,2016-03-15 13:00,10,124,1,78,Rain,1001,54,100,0,86,14
wunder,hourly,2016-03-16 14:00,1,294,1,91,Rain,997,42,100,0,72,39
wunder,hourly,2016-03-16 12:00,2,295,1,83,Rain,996,41,100,0,78,39
wunder,hourly,2016-03-15 20:00,8,319,4,67,Rain,998,51,100,0,86,23
wunder,hourly,2016-03-15 16:00,10,109,1,48,Chance of Rain,999,54,92,0,86,13
wunder,hourly,2016-03-16 05:00,3,316,2,75,Rain,994,42,100,0,81,34
wunder,hourly,2016-03-15 12:00,9,124,1,96,Rain,1001,53,100,0,86,16
wunder,hourly,2016-03-16 10:00,2,302,1,69,Rain,995,42,100,0,77,35
wunder,hourly,2016-03-15 14:00,10,117,1,78,Rain,1000,54,100,0,85,16
wunder,hourly,2016-03-16 02:00,4,321,2,78,Rain,995,44,100,0,86,37
wunder,hourly,2016-03-15 23:00,6,324,1,70,Rain,997,47,100,0,83,34
wunder,hourly,2016-03-15 06:00,9,122,1,68,Rain,1002,52,100,0,91,21
wunder,hourly,2016-03-16 07:00,2,307,1,86,Rain,995,41,100,0,83,31
wunder,hourly,2016-03-15 08:00,9,125,1,85,Rain,1001,51,100,0,90,18
wunder,hourly,2016-03-16 03:00,4,323,2,78,Rain,994,43,100,0,87,35
wunder,hourly,2016-03-15 22:00,6,319,1,70,Rain,997,48,100,0,82,29
wunder,hourly,2016-03-16 15:00,0,298,1,82,Rain,997,42,100,0,68,39
wunder,hourly,2016-03-15 07:00,9,124,4,91,Rain,1001,50,100,0,91,16
wunder,hourly,2016-03-16 01:00,5,322,2,78,Rain,995,45,100,0,86,37
wunder,hourly,2016-03-15 19:00,9,311,4,70,Rain,998,52,100,0,86,21
wunder,hourly,2016-03-16 04:00,3,322,2,94,Rain,994,43,100,0,85,34
wunder,hourly,2016-03-15 09:00,9,125,1,50,Chance of Rain,1001,51,98,0,89,21
