src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-18 19:00,-4,38,0,35,Snow Showers,1023,37,93,0,61,13
wunder,hourly,2016-03-18 22:00,-4,39,0,34,Snow Showers,1024,33,82,0,69,13
wunder,hourly,2016-03-17 17:00,-2,292,0,46,Chance of Rain,1012,42,91,0,56,24
wunder,hourly,2016-03-17 21:00,-3,298,0,15,Overcast,1015,38,83,0,65,11
wunder,hourly,2016-03-18 21:00,-4,37,0,31,Snow Showers,1024,34,87,0,66,11
wunder,hourly,2016-03-18 01:00,-2,335,0,15,Overcast,1017,34,81,0,78,6
wunder,hourly,2016-03-18 15:00,-4,36,0,10,Overcast,1022,38,98,0,56,13
wunder,hourly,2016-03-18 06:00,-3,38,0,4,Mostly Cloudy,1019,31,70,0,81,11
wunder,hourly,2016-03-17 16:00,-2,288,0,6,Overcast,1011,42,98,0,57,26
wunder,hourly,2016-03-18 09:00,-4,37,0,6,Overcast,1021,31,93,0,77,10
wunder,hourly,2016-03-17 19:00,-3,299,0,11,Overcast,1013,41,86,0,56,16
wunder,hourly,2016-03-17 20:00,-3,299,0,15,Overcast,1014,39,85,0,59,13
wunder,hourly,2016-03-18 07:00,-4,40,0,4,Mostly Cloudy,1020,31,72,0,79,10
wunder,hourly,2016-03-18 17:00,-4,41,0,16,Overcast,1022,38,98,0,58,13
wunder,hourly,2016-03-18 04:00,-2,12,0,6,Mostly Cloudy,1019,32,65,0,83,6
wunder,hourly,2016-03-19 00:00,-5,45,0,39,Snow Showers,1024,31,90,0,70,13
wunder,hourly,2016-03-18 14:00,-4,32,0,9,Overcast,1022,38,98,0,58,13
wunder,hourly,2016-03-18 12:00,-4,47,0,11,Overcast,1022,36,97,0,62,11
wunder,hourly,2016-03-17 22:00,-3,301,0,15,Overcast,1016,36,83,0,68,11
wunder,hourly,2016-03-17 14:00,-3,285,0,6,Overcast,1010,41,100,0,58,27
wunder,hourly,2016-03-18 23:00,-5,40,0,40,Snow Showers,1024,32,86,0,69,13
wunder,hourly,2016-03-18 08:00,-4,35,0,6,Overcast,1021,31,84,0,79,10
wunder,hourly,2016-03-18 16:00,-4,38,0,12,Overcast,1022,38,99,0,56,13
wunder,hourly,2016-03-18 02:00,-2,357,0,15,Overcast,1017,33,87,0,81,6
wunder,hourly,2016-03-18 11:00,-4,45,0,12,Overcast,1022,35,97,0,66,11
wunder,hourly,2016-03-17 23:00,-2,304,0,15,Mostly Cloudy,1016,35,78,0,74,10
wunder,hourly,2016-03-17 15:00,-2,288,0,6,Overcast,1011,41,100,0,58,26
wunder,hourly,2016-03-17 13:00,-3,283,0,2,Overcast,1009,40,100,0,58,27
wunder,hourly,2016-03-18 10:00,-4,42,0,6,Overcast,1022,33,94,0,72,11
wunder,hourly,2016-03-18 00:00,-2,316,0,15,Mostly Cloudy,1017,35,78,0,76,8
wunder,hourly,2016-03-18 20:00,-4,38,0,30,Snow Showers,1023,36,93,0,64,11
wunder,hourly,2016-03-18 13:00,-4,38,0,9,Overcast,1022,37,98,0,59,13
wunder,hourly,2016-03-17 18:00,-3,297,0,37,Chance of Rain,1012,42,86,0,55,19
wunder,hourly,2016-03-18 18:00,-4,40,0,18,Overcast,1022,38,97,0,59,13
wunder,hourly,2016-03-18 03:00,-2,5,0,6,Mostly Cloudy,1018,33,75,0,84,5
wunder,hourly,2016-03-18 05:00,-2,36,0,4,Mostly Cloudy,1019,32,69,0,86,10
