src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-25 01:00,NA,NA,0.05,0.8,8.94,Clear,1015.24,2.71,28.63,1458885600,137,0,23.37,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.89,0.8,NA,Mixed precipitation throughout the day and breezy in the morning.,998.09,19.18,NA,1459400400,291,0.02,32.7,0.79,29.4,50.74
forecast.io,hourly,2016-03-26 03:00,NA,rain,1,0.95,10,Light Rain,1013.07,9.17,36.69,1458979200,153,0.0309,35.26,0.66,NA,NA
forecast.io,daily,2016-03-28 00:00,NA,NA,0.1,0.74,NA,Mostly cloudy overnight.,1020.81,2.44,NA,1459141200,358,0,30.96,0,31.88,50.16
forecast.io,hourly,2016-03-24 23:00,NA,NA,0.03,0.71,9.61,Clear,1015.03,2.39,30.79,1458878400,44,0,22.36,0,NA,NA
forecast.io,hourly,2016-03-25 23:00,NA,rain,0.99,0.92,10,Drizzle,1013.86,8.66,36.59,1458964800,150,0.0084,34.55,0.44,NA,NA
forecast.io,daily,2016-03-25 00:00,NA,rain,0.51,0.76,9.81,Light rain overnight.,1014.15,8.92,NA,1458882000,163,0.0005,27.06,0.44,24.97,44.3
forecast.io,hourly,2016-03-25 17:00,NA,NA,0.95,0.7,10,Overcast,1012.58,13.46,43.25,1458943200,165,0,33.97,0,NA,NA
forecast.io,hourly,2016-03-25 08:00,NA,NA,0.16,0.78,10,Clear,1015.02,7.94,26.85,1458910800,166,0,20.85,0,NA,NA
forecast.io,hourly,2016-03-24 19:00,NA,NA,0.04,0.54,10,Clear,1013.29,5.33,40.52,1458864000,339,0,25.33,0,NA,NA
forecast.io,hourly,2016-03-25 02:00,NA,NA,0.05,0.82,8.82,Clear,1015.19,3.94,27.6,1458889200,147,0,22.94,0,NA,NA
forecast.io,hourly,2016-03-24 14:00,NA,NA,0.08,0.53,10,Clear,1012.95,11.44,41.31,1458846000,6,0,25.55,0,NA,NA
forecast.io,hourly,2016-03-25 11:00,NA,NA,0.34,0.64,10,Partly Cloudy,1014.61,11.19,34.17,1458921600,175,0,23.24,0,NA,NA
forecast.io,hourly,2016-03-26 06:00,NA,rain,1,0.95,7.45,Light Rain,1012.92,8.38,37.13,1458990000,150,0.021,35.9,0.61,NA,NA
forecast.io,hourly,2016-03-24 11:00,NA,NA,0.2,0.61,10,Clear,1013.86,11.94,32.89,1458835200,13,0,20.97,0,NA,NA
forecast.io,hourly,2016-03-26 09:00,NA,rain,1,0.93,8.96,Light Rain,1014.01,6.8,37.82,1459000800,149,0.0103,35.98,0.51,NA,NA
forecast.io,hourly,2016-03-24 13:00,NA,NA,0.1,0.57,10,Clear,1013.39,12.14,38.06,1458842400,10,0,24.16,0,NA,NA
forecast.io,hourly,2016-03-24 15:00,NA,NA,0.07,0.49,10,Clear,1012.47,10.36,44.59,1458849600,359,0,26.68,0,NA,NA
