src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-14 09:00,NA,rain,0.93,0.92,3.65,Mostly Cloudy,1003.6,4.64,48.08,1457964000,150,0.0019,45.92,0.05,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.72,0.72,8.06,"Light rain starting in the afternoon, continuing until evening.",1001.59,12.86,NA,1458104400,268,0.0032,36.01,0.52,38.03,53.08
forecast.io,hourly,2016-03-13 15:00,NA,NA,1,0.67,9.51,Overcast,1007.39,11.16,56.48,1457899200,144,0,45.68,0,NA,NA
forecast.io,hourly,2016-03-15 03:00,NA,rain,0.97,0.98,4.44,Drizzle,999.41,7.95,49.1,1458028800,120,0.0051,48.48,0.22,NA,NA
forecast.io,hourly,2016-03-13 20:00,NA,rain,0.98,0.8,8.95,Light Rain,1005.83,7.74,51.64,1457917200,134,0.0116,45.67,0.53,NA,NA
forecast.io,hourly,2016-03-14 11:00,NA,NA,0.91,0.86,5.64,Mostly Cloudy,1003.54,4.69,50.9,1457971200,156,0,46.99,0,NA,NA
forecast.io,hourly,2016-03-13 23:00,NA,rain,0.99,0.88,5.29,Light Rain,1005.7,5.9,48.65,1457928000,140,0.0174,45.36,0.59,NA,NA
forecast.io,hourly,2016-03-14 20:00,NA,rain,0.98,0.91,10,Overcast,1001.24,7.4,56.54,1458003600,126,0.0031,53.89,0.1,NA,NA
forecast.io,hourly,2016-03-14 12:00,NA,NA,0.93,0.83,5.84,Mostly Cloudy,1003.38,4.43,52.03,1457974800,154,0,47.13,0,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,rain,0.92,0.97,10,Drizzle,1000.51,8.72,50.33,1458021600,123,0.007,49.4,0.34,NA,NA
forecast.io,hourly,2016-03-14 14:00,NA,NA,0.95,0.81,7.81,Overcast,1002.7,4.81,54.84,1457982000,152,0,49.11,0,NA,NA
forecast.io,hourly,2016-03-14 01:00,NA,rain,0.98,0.92,5.32,Overcast,1005.09,6.23,47.75,1457935200,151,0.0041,45.41,0.16,NA,NA
forecast.io,current,2016-03-13 12:59,NA,NA,1,0.68,9.86,Overcast,1008.46,11.23,53.04,1457891951,143,0,42.74,0,NA,NA
forecast.io,hourly,2016-03-15 11:00,NA,rain,1,0.94,2.49,Rain,995.88,6.39,55.15,1458057600,102,0.0653,53.38,0.75,NA,NA
forecast.io,hourly,2016-03-13 12:00,NA,NA,1,0.69,9.94,Overcast,1009.02,10.15,53.05,1457888400,139,0,43.19,0,NA,NA
forecast.io,hourly,2016-03-13 18:00,NA,rain,0.98,0.73,8.79,Overcast,1006.16,9.1,55.29,1457910000,142,0.0027,46.9,0.08,NA,NA
forecast.io,hourly,2016-03-14 22:00,NA,rain,0.97,0.95,10,Drizzle,1001.39,8.51,53.58,1458010800,124,0.0088,52.13,0.47,NA,NA
forecast.io,daily,2016-03-17 00:00,NA,rain,0.87,0.76,NA,Mixed precipitation in the morning and overnight.,1011.39,10.25,NA,1458190800,24,0.0022,30.46,0.25,33.42,44.02
forecast.io,hourly,2016-03-14 16:00,NA,NA,0.99,0.81,9.25,Overcast,1001.75,5.62,58.31,1457989200,142,0,52.47,0,NA,NA
forecast.io,daily,2016-03-13 00:00,NA,rain,0.77,0.74,9.33,Light rain starting in the evening.,1009.19,6.47,NA,1457848800,137,0.0035,43.34,0.59,47.85,56.89
forecast.io,hourly,2016-03-14 10:00,NA,NA,0.91,0.89,4.51,Mostly Cloudy,1003.62,5.46,49.3,1457967600,154,0,46.3,0,NA,NA
forecast.io,hourly,2016-03-14 18:00,NA,NA,0.98,0.86,10,Overcast,1001.29,6.37,58.81,1457996400,131,0,54.53,0,NA,NA
forecast.io,hourly,2016-03-13 17:00,NA,NA,0.99,0.71,9.46,Overcast,1006.55,9.58,56.89,1457906400,143,0,47.54,0,NA,NA
forecast.io,daily,2016-03-19 00:00,0.085,snow,0.61,0.67,NA,Mostly cloudy throughout the day.,1020.64,0.73,NA,1458363600,0,0.0004,24.44,0.01,27.74,43.71
forecast.io,hourly,2016-03-14 06:00,NA,rain,1,0.94,3.97,Light Rain,1003.67,4.16,46.34,1457953200,151,0.0124,44.77,0.54,NA,NA
forecast.io,daily,2016-03-15 00:00,NA,rain,0.99,0.9,6.3,Rain throughout the day and breezy starting in the evening.,997.06,2.51,NA,1458018000,250,0.0278,46.98,0.81,43.58,56.75
forecast.io,hourly,2016-03-15 06:00,NA,rain,1,0.98,8.15,Overcast,997.93,9.49,49.73,1458039600,110,0.0046,49.09,0.19,NA,NA
forecast.io,hourly,2016-03-15 12:00,NA,rain,0.99,0.91,3,Rain,995.14,1.82,56.3,1458061200,115,0.1009,53.74,0.8,NA,NA
forecast.io,hourly,2016-03-14 21:00,NA,rain,0.98,0.93,10,Drizzle,1001.37,8.06,55.03,1458007200,125,0.0065,53.06,0.31,NA,NA
forecast.io,hourly,2016-03-13 19:00,NA,rain,0.98,0.76,8.76,Light Rain,1005.89,8.13,53.63,1457913600,139,0.012,46.35,0.53,NA,NA
forecast.io,hourly,2016-03-14 03:00,NA,rain,0.99,0.93,4.83,Light Rain,1004.43,5.2,47.58,1457942400,150,0.0124,45.55,0.54,NA,NA
forecast.io,hourly,2016-03-14 04:00,NA,rain,1,0.93,4.74,Light Rain,1004.12,4.71,47.44,1457946000,153,0.0149,45.53,0.56,NA,NA
forecast.io,hourly,2016-03-13 14:00,NA,NA,1,0.67,9.43,Overcast,1007.91,10.94,54.57,1457895600,142,0,44.01,0,NA,NA
