src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,1,0.78,10,Overcast,1017.08,10.12,41.27,1459098000,320,0,35.05,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.91,0.7,10,Mostly Cloudy,1016.73,9.48,43.55,1459105200,320,0,34.48,0,NA,NA
forecast.io,hourly,2016-03-26 09:00,NA,rain,0.98,0.84,6.19,Drizzle,1017.28,5.85,40.77,1459000800,142,0.0059,36.38,0.27,NA,NA
forecast.io,hourly,2016-03-26 13:00,NA,rain,0.98,0.71,7.77,Drizzle,1016.57,6.36,50.87,1459015200,144,0.0059,41.64,0.27,NA,NA
forecast.io,hourly,2016-03-26 03:00,NA,rain,0.92,0.85,7.2,Light Rain,1015.98,4.9,40.59,1458979200,153,0.0092,36.3,0.5,NA,NA
forecast.io,hourly,2016-03-26 14:00,NA,rain,0.98,0.69,7.59,Light Rain,1016.29,6.81,52.68,1459018800,137,0.0119,42.74,0.53,NA,NA
forecast.io,daily,2016-04-01 00:00,0.302,snow,0.74,0.72,NA,Light snow in the morning.,1006.96,13.27,NA,1459486800,301,0.0016,27.02,0.12,29.85,43.42
forecast.io,hourly,2016-03-25 23:00,NA,rain,0.45,0.74,9.89,Partly Cloudy,1015.59,4.2,42.55,1458964800,145,0.0011,34.81,0.02,NA,NA
forecast.io,hourly,2016-03-26 22:00,NA,rain,1,0.87,3.34,Light Rain,1016.34,5.84,43.28,1459047600,107,0.0282,39.69,0.65,NA,NA
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.66,0.62,10,Mostly Cloudy,1016.32,8.5,48.19,1459112400,314,0,35.95,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.89,10,Overcast,1016.53,9.42,38.91,1459087200,317,0.0019,36.09,0.05,NA,NA
forecast.io,hourly,2016-03-26 06:00,NA,rain,1,0.88,6.18,Light Rain,1016.53,5.97,39.2,1458990000,155,0.0153,35.85,0.57,NA,NA
forecast.io,hourly,2016-03-26 12:00,NA,rain,0.97,0.73,7.37,Overcast,1016.93,6.35,48.09,1459011600,140,0.0009,40.02,0.01,NA,NA
forecast.io,hourly,2016-03-27 13:00,NA,NA,0.99,0.74,10,Overcast,1016.96,9.71,42.19,1459101600,321,0,34.66,0,NA,NA
