src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-16 08:00,2,303,1,77,Chance of Rain,995,41,100,0,81,32
wunder,hourly,2016-03-16 00:00,6,320,2,76,Rain,996,46,100,0,85,32
wunder,hourly,2016-03-15 04:00,10,122,0,6,Overcast,1002,53,96,0,91,21
wunder,hourly,2016-03-16 13:00,1,296,1,84,Rain,996,43,100,0,72,42
wunder,hourly,2016-03-16 06:00,3,308,1,75,Rain,995,42,100,0,82,34
wunder,hourly,2016-03-16 11:00,2,299,1,80,Rain,995,42,100,0,75,37
wunder,hourly,2016-03-15 10:00,9,122,3,61,Rain,1001,52,100,0,87,18
wunder,hourly,2016-03-15 15:00,10,131,1,63,Rain,1000,55,100,0,83,14
wunder,hourly,2016-03-15 17:00,9,111,1,74,Rain,999,54,100,0,84,11
wunder,hourly,2016-03-15 11:00,9,125,2,93,Rain,1001,53,100,0,85,19
wunder,hourly,2016-03-15 05:00,10,120,0,5,Overcast,1002,52,99,0,91,21
wunder,hourly,2016-03-15 07:00,9,121,1,92,Rain,1001,50,100,0,90,18
wunder,hourly,2016-03-16 09:00,2,302,1,73,Chance of Rain,995,42,100,0,80,37
wunder,hourly,2016-03-15 03:00,10,116,0,0,Overcast,1002,53,94,0,91,18
wunder,hourly,2016-03-15 18:00,9,0,2,68,Rain,999,54,100,0,84,11
wunder,hourly,2016-03-15 13:00,10,130,1,74,Rain,1001,54,100,0,85,16
wunder,hourly,2016-03-16 12:00,2,296,1,85,Rain,996,42,100,0,75,40
wunder,hourly,2016-03-15 20:00,8,318,3,67,Rain,998,51,100,0,86,23
wunder,hourly,2016-03-15 16:00,10,120,1,51,Chance of Rain,999,55,92,0,84,13
wunder,hourly,2016-03-16 05:00,3,313,2,71,Rain,994,43,100,0,81,35
wunder,hourly,2016-03-15 12:00,9,126,1,93,Rain,1001,54,100,0,86,16
wunder,hourly,2016-03-16 10:00,2,303,1,71,Rain,995,42,100,0,76,37
wunder,hourly,2016-03-15 14:00,10,128,1,83,Rain,1000,55,100,0,83,18
wunder,hourly,2016-03-15 02:00,10,113,0,0,Overcast,1003,53,91,0,90,18
wunder,hourly,2016-03-16 02:00,5,320,1,75,Rain,995,44,100,0,86,35
wunder,hourly,2016-03-15 23:00,6,320,1,71,Rain,997,48,100,0,83,31
wunder,hourly,2016-03-15 06:00,9,119,1,95,Rain,1002,51,100,0,90,21
wunder,hourly,2016-03-16 07:00,3,305,1,85,Rain,995,42,100,0,83,32
wunder,hourly,2016-03-15 08:00,9,123,1,58,Chance of Rain,1001,51,100,0,90,18
wunder,hourly,2016-03-16 03:00,4,319,2,75,Rain,994,43,100,0,86,35
wunder,hourly,2016-03-15 22:00,7,310,1,71,Rain,997,49,100,0,83,27
wunder,hourly,2016-03-15 21:00,8,313,3,68,Rain,998,50,100,0,84,24
wunder,hourly,2016-03-16 01:00,6,321,1,78,Rain,996,45,100,0,87,37
wunder,hourly,2016-03-15 19:00,9,316,4,72,Rain,998,52,100,0,86,21
wunder,hourly,2016-03-16 04:00,4,318,1,92,Rain,994,43,100,0,84,34
wunder,hourly,2016-03-15 09:00,9,121,1,45,Chance of Rain,1001,52,100,0,89,19
