src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,1,0.79,9.19,Overcast,1015.6,11.21,40.45,1459098000,324,0,34.49,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.98,0.7,10,Overcast,1015.29,11.5,44.74,1459105200,323,0,35.71,0,NA,NA
forecast.io,hourly,2016-03-26 09:00,NA,NA,0.47,0.83,7.18,Partly Cloudy,1017.68,3.23,40.9,1459000800,153,0,36.03,0,NA,NA
forecast.io,hourly,2016-03-26 13:00,NA,NA,0.94,0.74,8.27,Overcast,1016.93,3.36,47.85,1459015200,122,0,39.85,0,NA,NA
forecast.io,hourly,2016-03-27 22:00,NA,NA,0,0.72,10,Clear,1016.51,2.88,41.47,1459134000,294,0,33.13,0,NA,NA
forecast.io,daily,2016-04-02 00:00,0.841,snow,0.88,0.59,NA,Light snow (under 1 in.) throughout the day and breezy in the morning.,1012.17,22.75,NA,1459573200,307,0.0029,12.04,0.29,12.93,36.1
forecast.io,hourly,2016-03-26 14:00,NA,rain,1,0.72,7.02,Overcast,1016.68,4.35,50.92,1459018800,113,0.0013,42.32,0.02,NA,NA
forecast.io,daily,2016-04-01 00:00,0.586,snow,0.89,0.72,NA,Light snow (under 1 in.) until afternoon and breezy overnight.,1011.09,11.91,NA,1459486800,302,0.003,25.85,0.32,29.32,40.32
forecast.io,hourly,2016-03-26 22:00,NA,rain,1,0.87,4.66,Light Rain,1016.23,6.7,44.6,1459047600,90,0.0147,40.87,0.56,NA,NA
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.84,0.63,10,Mostly Cloudy,1014.82,10.95,49.52,1459112400,321,0,37.43,0,NA,NA
forecast.io,current,2016-03-26 08:58,NA,NA,0.48,0.83,7.19,Partly Cloudy,1017.68,3.22,40.87,1459000714,153,0,36.01,0,NA,NA
forecast.io,hourly,2016-03-28 02:00,NA,NA,0.32,0.8,10,Partly Cloudy,1016.79,4.79,36.45,1459148400,222,0,30.96,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.89,6.31,Drizzle,1015.08,10.18,38.92,1459087200,328,0.0074,35.97,0.37,NA,NA
forecast.io,hourly,2016-03-28 05:00,NA,NA,0.71,0.85,10,Mostly Cloudy,1017.21,5.23,33.15,1459159200,221,0,29.25,0,NA,NA
forecast.io,hourly,2016-03-26 12:00,NA,NA,0.86,0.76,8.14,Mostly Cloudy,1017.25,3.69,46.08,1459011600,148,0,38.78,0,NA,NA
forecast.io,hourly,2016-03-27 13:00,NA,NA,1,0.75,10,Overcast,1015.51,11.45,42.58,1459101600,323,0,35.11,0,NA,NA
forecast.io,hourly,2016-03-28 08:00,NA,NA,0.32,0.84,10,Partly Cloudy,1017.85,4.4,35.32,1459170000,240,0,30.83,0,NA,NA
forecast.io,hourly,2016-03-26 16:00,NA,rain,1,0.72,6.72,Light Rain,1016.32,4.52,54.23,1459026000,108,0.0246,45.37,0.63,NA,NA
forecast.io,hourly,2016-03-27 17:00,NA,NA,0.63,0.61,10,Mostly Cloudy,1014.88,10.06,50.63,1459116000,322,0,37.66,0,NA,NA
forecast.io,daily,2016-03-26 00:00,NA,rain,0.85,0.78,7.76,Light rain starting in the afternoon.,1016.51,3.93,NA,1458968400,127,0.0106,38.84,0.69,39.85,54.23
forecast.io,daily,2016-03-31 00:00,NA,rain,0.98,0.77,NA,"Light rain until evening, starting again overnight, and breezy in the morning.",998.81,17.04,NA,1459400400,310,0.0094,33.85,0.58,35.81,49.52
forecast.io,hourly,2016-03-27 23:00,NA,NA,0,0.75,10,Clear,1016.66,2.69,39.57,1459137600,265,0,32.19,0,NA,NA
forecast.io,hourly,2016-03-28 04:00,NA,NA,0.76,0.83,10,Mostly Cloudy,1017.01,5.36,34.35,1459155600,220,0,29.76,0,NA,NA
forecast.io,hourly,2016-03-26 18:00,NA,rain,1,0.74,7.17,Light Rain,1016.19,4.16,51.97,1459033200,100,0.0246,43.95,0.63,NA,NA
forecast.io,hourly,2016-03-28 07:00,NA,NA,0.37,0.88,10,Partly Cloudy,1017.65,4.86,33.04,1459166400,230,0,29.78,0,NA,NA
forecast.io,hourly,2016-03-26 21:00,NA,rain,1,0.86,5.04,Light Rain,1016.28,6.09,46.04,1459044000,94,0.024,41.95,0.63,NA,NA
forecast.io,hourly,2016-03-27 11:00,NA,NA,1,0.83,8.54,Overcast,1015.63,10.89,39.31,1459094400,325,0,34.65,0,NA,NA
forecast.io,hourly,2016-03-27 06:00,NA,rain,1,0.92,4.84,Light Rain,1013.7,8.13,39.23,1459076400,339,0.0255,37.08,0.64,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.87,0.82,NA,Light rain throughout the day and breezy overnight.,995.86,7.8,NA,1459314000,195,0.0171,51.98,0.71,46.62,72.86
forecast.io,hourly,2016-03-27 03:00,NA,rain,1,0.91,5.51,Light Rain,1014.02,5.49,41.83,1459065600,18,0.0227,39.45,0.62,NA,NA
forecast.io,hourly,2016-03-27 01:00,NA,rain,1,0.89,5.95,Light Rain,1015.22,5.47,42.7,1459058400,58,0.0208,39.65,0.61,NA,NA
