src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-17 17:00,-3,303,0,7,Overcast,1012,42,92,0,55,24
wunder,hourly,2016-03-17 07:00,-2,275,0,0,Mostly Cloudy,1008,36,71,0,74,23
wunder,hourly,2016-03-17 10:00,-2,284,0,3,Mostly Cloudy,1009,39,68,0,65,26
wunder,hourly,2016-03-17 08:00,-2,279,0,0,Partly Cloudy,1008,35,52,0,74,21
wunder,hourly,2016-03-18 01:00,-1,34,0,31,Snow Showers,1017,34,92,0,84,10
wunder,hourly,2016-03-18 15:00,-6,37,0,1,Overcast,1023,37,94,0,54,13
wunder,hourly,2016-03-18 06:00,-4,24,0,4,Mostly Cloudy,1020,30,67,0,79,8
wunder,hourly,2016-03-17 16:00,-3,299,0,11,Overcast,1011,42,93,0,54,26
wunder,hourly,2016-03-18 09:00,-4,34,0,8,Overcast,1022,31,81,0,76,10
wunder,hourly,2016-03-17 12:00,-2,284,0,4,Overcast,1010,41,82,0,59,27
wunder,hourly,2016-03-17 19:00,-3,315,0,33,Chance of Rain,1013,40,93,0,58,13
wunder,hourly,2016-03-17 22:00,-1,332,0,33,Chance of Rain,1016,36,89,0,76,8
wunder,hourly,2016-03-18 13:00,-4,41,0,1,Overcast,1023,37,91,0,59,13
wunder,hourly,2016-03-17 20:00,-2,316,0,15,Overcast,1014,39,94,0,63,11
wunder,hourly,2016-03-17 21:00,-2,324,0,37,Chance of Rain,1015,38,87,0,68,10
wunder,hourly,2016-03-18 07:00,-4,24,0,4,Mostly Cloudy,1021,29,66,0,80,8
wunder,hourly,2016-03-17 23:00,-1,359,0,44,Snow,1016,35,92,0,81,10
wunder,hourly,2016-03-18 04:00,-4,30,0,14,Mostly Cloudy,1019,31,66,0,79,10
wunder,hourly,2016-03-18 14:00,-5,37,0,1,Overcast,1023,37,92,0,57,13
wunder,hourly,2016-03-18 12:00,-4,44,0,2,Overcast,1023,36,88,0,62,14
wunder,hourly,2016-03-17 04:00,-1,280,0,0,Overcast,1006,38,83,0,76,26
wunder,hourly,2016-03-17 14:00,-3,289,0,10,Overcast,1011,42,86,0,55,27
wunder,hourly,2016-03-17 09:00,-2,282,0,0,Mostly Cloudy,1008,37,64,0,70,24
wunder,hourly,2016-03-18 08:00,-4,29,0,7,Mostly Cloudy,1021,30,74,0,79,8
wunder,hourly,2016-03-18 02:00,-2,39,0,15,Overcast,1018,33,91,0,84,11
wunder,hourly,2016-03-18 11:00,-4,43,0,3,Overcast,1023,35,86,0,66,13
wunder,hourly,2016-03-17 11:00,-2,284,0,4,Mostly Cloudy,1009,40,73,0,62,29
wunder,hourly,2016-03-17 05:00,-1,278,0,0,Overcast,1007,37,80,0,77,24
wunder,hourly,2016-03-17 15:00,-3,295,0,10,Overcast,1011,42,88,0,54,26
wunder,hourly,2016-03-17 13:00,-2,287,0,4,Overcast,1010,42,87,0,57,27
wunder,hourly,2016-03-18 10:00,-4,40,0,5,Overcast,1022,33,84,0,71,11
wunder,hourly,2016-03-18 00:00,-1,20,0,46,Snow Showers,1017,35,93,0,85,10
wunder,hourly,2016-03-17 06:00,-1,276,0,0,Overcast,1007,36,89,0,77,23
wunder,hourly,2016-03-17 18:00,-3,311,0,15,Overcast,1012,41,92,0,56,16
wunder,hourly,2016-03-18 03:00,-3,38,0,15,Mostly Cloudy,1018,32,77,0,81,11
wunder,hourly,2016-03-18 05:00,-4,28,0,4,Mostly Cloudy,1020,30,62,0,78,8
