src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-18 19:00,-4,38,0,32,Snow Showers,1023,37,93,0,61,13
wunder,hourly,2016-03-18 22:00,-4,36,0,33,Snow Showers,1024,33,85,0,69,13
wunder,hourly,2016-03-17 17:00,-3,292,0,32,Chance of Rain,1012,41,95,0,55,26
wunder,hourly,2016-03-17 21:00,-3,299,0,15,Overcast,1015,38,80,0,65,11
wunder,hourly,2016-03-18 21:00,-4,35,0,32,Snow Showers,1024,34,89,0,66,11
wunder,hourly,2016-03-18 01:00,-2,318,0,15,Mostly Cloudy,1017,34,78,0,77,6
wunder,hourly,2016-03-18 15:00,-4,36,0,9,Overcast,1022,38,98,0,57,13
wunder,hourly,2016-03-18 06:00,-3,39,0,6,Mostly Cloudy,1019,31,68,0,82,11
wunder,hourly,2016-03-17 16:00,-3,289,0,6,Overcast,1011,41,100,0,55,26
wunder,hourly,2016-03-18 09:00,-4,39,0,5,Overcast,1021,32,93,0,76,10
wunder,hourly,2016-03-17 19:00,-3,298,0,8,Overcast,1013,41,87,0,55,16
wunder,hourly,2016-03-17 20:00,-3,299,0,15,Overcast,1014,39,85,0,59,13
wunder,hourly,2016-03-18 07:00,-3,39,0,5,Mostly Cloudy,1020,31,72,0,80,10
wunder,hourly,2016-03-18 17:00,-4,42,0,15,Overcast,1022,38,96,0,59,13
wunder,hourly,2016-03-18 04:00,-2,8,0,6,Mostly Cloudy,1019,32,67,0,83,6
wunder,hourly,2016-03-19 00:00,-5,45,0,40,Snow Showers,1024,32,91,0,70,13
wunder,hourly,2016-03-18 14:00,-4,34,0,9,Overcast,1022,38,98,0,58,11
wunder,hourly,2016-03-18 12:00,-4,45,0,7,Overcast,1022,37,96,0,62,11
wunder,hourly,2016-03-19 01:00,-5,45,0,41,Snow Showers,1025,31,92,0,72,13
wunder,hourly,2016-03-17 22:00,-3,300,0,15,Overcast,1016,37,87,0,68,11
wunder,hourly,2016-03-17 14:00,-4,285,0,2,Overcast,1010,40,100,0,54,27
wunder,hourly,2016-03-18 23:00,-4,39,0,40,Snow Showers,1024,32,87,0,70,13
wunder,hourly,2016-03-18 08:00,-4,35,0,5,Overcast,1021,31,83,0,78,10
wunder,hourly,2016-03-18 16:00,-4,39,0,9,Overcast,1022,38,98,0,57,13
wunder,hourly,2016-03-18 02:00,-2,358,0,15,Overcast,1017,34,87,0,80,6
wunder,hourly,2016-03-18 11:00,-4,50,0,8,Overcast,1022,35,97,0,66,11
wunder,hourly,2016-03-17 23:00,-2,304,0,15,Overcast,1016,36,83,0,73,10
wunder,hourly,2016-03-17 15:00,-3,288,0,8,Overcast,1010,41,100,0,55,27
wunder,hourly,2016-03-18 10:00,-3,43,0,5,Overcast,1022,34,97,0,72,11
wunder,hourly,2016-03-18 00:00,-2,312,0,15,Overcast,1017,35,81,0,75,8
wunder,hourly,2016-03-18 20:00,-4,36,0,30,Snow Showers,1023,36,93,0,64,11
wunder,hourly,2016-03-18 13:00,-4,38,0,5,Overcast,1022,37,97,0,59,13
wunder,hourly,2016-03-17 18:00,-3,297,0,15,Overcast,1012,42,85,0,55,19
wunder,hourly,2016-03-18 18:00,-4,41,0,16,Overcast,1022,38,95,0,59,13
wunder,hourly,2016-03-18 03:00,-2,6,0,6,Mostly Cloudy,1018,33,74,0,81,5
wunder,hourly,2016-03-18 05:00,-2,31,0,7,Mostly Cloudy,1019,32,66,0,86,8
