src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-30 01:00,NA,rain,1,0.79,5.44,Light Rain,1012.28,13.05,50.05,1459317600,157,0.0172,43.87,0.58,NA,NA
forecast.io,hourly,2016-03-28 12:00,NA,NA,0.19,0.6,9.77,Clear,1020.03,5.93,46.68,1459184400,184,0,33.74,0,NA,NA
forecast.io,hourly,2016-03-29 21:00,NA,rain,0.99,0.6,10,Light Rain,1014.09,13.98,55.75,1459303200,164,0.0117,42.12,0.53,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.92,0.84,10,Light rain until afternoon.,999.68,11.09,NA,1459400400,349,0.0148,37.18,0.73,38.65,48.56
forecast.io,hourly,2016-03-29 18:00,NA,NA,0.98,0.45,10,Overcast,1014.3,16.08,61.54,1459292400,167,0,40.13,0,NA,NA
forecast.io,hourly,2016-03-28 04:00,NA,NA,0.05,0.93,9.04,Clear,1019.14,1.11,29.89,1459155600,194,0,28.07,0,NA,NA
forecast.io,hourly,2016-03-29 04:00,NA,NA,0.26,0.79,10,Partly Cloudy,1021.5,7.63,39.82,1459242000,132,0,33.82,0,NA,NA
forecast.io,hourly,2016-03-29 15:00,NA,NA,0.91,0.39,10,Mostly Cloudy,1016.35,17.67,63.49,1459281600,170,0,38.26,0,NA,NA
forecast.io,hourly,2016-03-28 14:00,NA,NA,0.09,0.51,10,Clear,1019.53,6.97,53.65,1459191600,185,0,35.85,0,NA,NA
forecast.io,hourly,2016-03-28 02:00,NA,NA,0.02,0.93,7.51,Clear,1018.58,1.54,30.59,1459148400,222,0,28.73,0,NA,NA
forecast.io,hourly,2016-03-29 07:00,NA,NA,0.44,0.83,10,Partly Cloudy,1021.14,9.42,39.08,1459252800,139,0,34.25,0,NA,NA
forecast.io,hourly,2016-03-29 01:00,NA,NA,0.07,0.74,10,Clear,1021.46,6.75,42.01,1459231200,131,0,34.19,0,NA,NA
forecast.io,hourly,2016-03-28 23:00,NA,NA,0.01,0.67,10,Clear,1020.97,6.35,45.29,1459224000,131,0,35.01,0,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,1,0.85,8.7,Rain throughout the day.,1004.84,4.58,NA,1459314000,118,0.0227,46.45,0.73,46.73,56.92
forecast.io,hourly,2016-03-28 08:00,NA,NA,0.58,0.89,8.21,Partly Cloudy,1019.81,3.35,34.14,1459170000,178,0,31.21,0,NA,NA
forecast.io,hourly,2016-03-28 05:00,NA,NA,0.39,0.94,8.63,Partly Cloudy,1019.3,1.4,30.61,1459159200,179,0,29.07,0,NA,NA
forecast.io,daily,2016-04-01 00:00,NA,rain,0.66,0.71,NA,Mostly cloudy throughout the day.,1011.59,14.69,NA,1459486800,316,0.0014,27.96,0.06,33.19,44.54
forecast.io,hourly,2016-03-28 21:00,NA,NA,0.04,0.6,10,Clear,1020.08,5.86,49.31,1459216800,133,0,35.98,0,NA,NA
