src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-16 08:00,NA,rain,1,0.82,10,Overcast,1000.02,17.13,40.55,1458133200,265,0.0028,35.57,0.09,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.99,0.76,9.84,Drizzle overnight.,1001.59,16.9,NA,1458104400,273,0.0049,36.13,0.59,39.71,49.11
forecast.io,hourly,2016-03-14 14:00,NA,NA,0.98,0.87,4.62,Overcast,1003.43,4.07,54.28,1457982000,149,0,50.48,0,NA,NA
forecast.io,hourly,2016-03-15 22:00,NA,rain,1,0.84,10,Light Rain,996,17.59,44.75,1458097200,289,0.0261,40.32,0.64,NA,NA
forecast.io,hourly,2016-03-14 11:00,NA,NA,1,0.94,3.09,Overcast,1004,3,49.96,1457971200,155,0,48.35,0,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.95,0.9,5.38,Light rain in the morning and overnight.,1003.84,4.48,NA,1457931600,146,0.0027,49.94,0.51,47.21,61.82
forecast.io,hourly,2016-03-14 20:00,NA,NA,0.91,0.89,5.38,Mostly Cloudy,1002.61,6.57,58.4,1458003600,132,0,55.1,0,NA,NA
forecast.io,hourly,2016-03-16 06:00,NA,rain,1,0.81,10,Overcast,998.97,16.76,40.8,1458126000,269,0.0038,35.45,0.14,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,rain,0.96,0.95,5.72,Light Rain,1002.83,8.11,52.5,1458021600,129,0.0112,51.09,0.52,NA,NA
forecast.io,hourly,2016-03-15 10:00,NA,rain,1,0.94,4.49,Light Rain,999.38,10.9,53.34,1458054000,114,0.0208,51.56,0.61,NA,NA
forecast.io,hourly,2016-03-15 21:00,NA,rain,0.93,0.85,10,Light Rain,995.42,15.36,45.78,1458093600,287,0.042,41.46,0.7,NA,NA
forecast.io,hourly,2016-03-15 15:00,NA,rain,1,0.91,6.65,Rain,995.28,9.97,57.29,1458072000,132,0.1549,54.66,0.83,NA,NA
forecast.io,hourly,2016-03-15 17:00,NA,rain,0.93,0.9,10,Rain,994.05,2.01,52.41,1458079200,172,0.1535,49.59,0.83,NA,NA
forecast.io,hourly,2016-03-15 11:00,NA,rain,1,0.91,3.73,Light Rain,998.93,11.79,54.84,1458057600,119,0.0394,52.23,0.69,NA,NA
forecast.io,hourly,2016-03-15 23:00,NA,rain,1,0.83,10,Light Rain and Breezy,996.42,18.27,43.79,1458100800,288,0.0191,39.1,0.6,NA,NA
forecast.io,hourly,2016-03-14 13:00,NA,NA,0.98,0.91,4.05,Overcast,1003.61,4.09,52.13,1457978400,152,0,49.51,0,NA,NA
forecast.io,hourly,2016-03-14 19:00,NA,NA,0.95,0.86,5.6,Overcast,1002.41,5.75,59.94,1458000000,138,0,55.65,0,NA,NA
forecast.io,hourly,2016-03-14 22:00,NA,rain,0.81,0.93,5.63,Mostly Cloudy,1003.17,6.86,55.59,1458010800,138,0.0017,53.57,0.04,NA,NA
forecast.io,daily,2016-03-17 00:00,NA,rain,0.92,0.83,7.67,Mixed precipitation until evening.,1011.33,9.41,NA,1458190800,354,0.0062,34.24,0.52,34.17,48.29
forecast.io,hourly,2016-03-15 03:00,NA,rain,0.99,0.96,4.84,Overcast,1001.65,9.25,51.34,1458028800,128,0.0046,50.15,0.19,NA,NA
forecast.io,hourly,2016-03-15 18:00,NA,rain,0.84,0.88,10,Rain,994.11,5.2,49.76,1458082800,270,0.1186,46.29,0.81,NA,NA
forecast.io,hourly,2016-03-14 16:00,NA,NA,0.96,0.81,5.46,Overcast,1003.02,4.24,60.12,1457989200,144,0,54.39,0,NA,NA
forecast.io,hourly,2016-03-15 13:00,NA,rain,1,0.89,1.94,Rain,997.64,12.93,56.26,1458064800,124,0.0907,53.1,0.79,NA,NA
forecast.io,daily,2016-03-15 00:00,NA,rain,0.97,0.91,6.1,Rain throughout the day.,998.19,3.84,NA,1458018000,142,0.0556,49.08,0.84,43.79,57.29
forecast.io,daily,2016-03-19 00:00,0.246,snow,0.87,0.77,NA,Mostly cloudy throughout the day.,1021.66,8.24,NA,1458363600,324,0.0013,28.33,0.1,30.95,41.08
forecast.io,hourly,2016-03-15 06:00,NA,rain,1,0.96,3.19,Light Rain,1000.18,7.91,50.48,1458039600,123,0.0215,49.39,0.62,NA,NA
forecast.io,hourly,2016-03-15 16:00,NA,rain,1,0.92,10,Rain,994.36,6.84,55.91,1458075600,139,0.1698,53.48,0.84,NA,NA
forecast.io,hourly,2016-03-16 05:00,NA,rain,1,0.8,10,Overcast,998.54,16.79,41.61,1458122400,272,0.0044,35.88,0.18,NA,NA
forecast.io,hourly,2016-03-15 12:00,NA,rain,1,0.9,2.84,Rain,998.34,12.49,55.55,1458061200,119,0.0648,52.67,0.75,NA,NA
forecast.io,hourly,2016-03-14 21:00,NA,NA,0.84,0.92,5.48,Mostly Cloudy,1002.95,6.53,56.83,1458007200,134,0,54.57,0,NA,NA
forecast.io,hourly,2016-03-14 18:00,NA,NA,0.96,0.83,6.04,Overcast,1002.51,6.39,61.18,1457996400,142,0,55.81,0,NA,NA
forecast.io,current,2016-03-14 11:59,NA,NA,0.99,0.93,3.06,Overcast,1003.81,4.02,50.88,1457974749,150,0,48.94,0,NA,NA
forecast.io,hourly,2016-03-16 11:00,NA,rain,0.98,0.77,10,Overcast,1001.58,19.64,43.95,1458144000,267,0.0021,37.1,0.05,NA,NA
forecast.io,hourly,2016-03-16 10:00,NA,rain,1,0.81,10,Overcast,1001.17,18.6,42.39,1458140400,266,0.0021,36.88,0.05,NA,NA
forecast.io,hourly,2016-03-14 15:00,NA,NA,0.97,0.84,4.99,Overcast,1003.24,4.1,56.78,1457985600,150,0,52.06,0,NA,NA
forecast.io,hourly,2016-03-15 14:00,NA,rain,1,0.9,3.33,Rain,996.62,11.69,56.96,1458068400,128,0.1218,53.94,0.81,NA,NA
forecast.io,hourly,2016-03-15 02:00,NA,rain,0.98,0.96,5.32,Drizzle,1002.3,8.49,51.68,1458025200,126,0.0068,50.6,0.33,NA,NA
forecast.io,hourly,2016-03-16 02:00,NA,rain,1,0.8,10,Light Rain,997.44,17.5,43.29,1458111600,280,0.0128,37.67,0.54,NA,NA
forecast.io,hourly,2016-03-15 05:00,NA,rain,1,0.96,3.36,Light Rain,1000.59,8.56,50.86,1458036000,127,0.0255,49.78,0.64,NA,NA
forecast.io,hourly,2016-03-15 20:00,NA,rain,0.84,0.85,10,Rain,994.8,12.69,46.75,1458090000,283,0.0633,42.51,0.75,NA,NA
forecast.io,hourly,2016-03-16 07:00,NA,rain,1,0.82,10,Overcast,999.45,16.8,40.37,1458129600,267,0.0033,35.26,0.11,NA,NA
forecast.io,hourly,2016-03-15 08:00,NA,rain,1,0.95,3.33,Light Rain,999.66,8.63,51.31,1458046800,118,0.0174,50.07,0.59,NA,NA
forecast.io,hourly,2016-03-16 03:00,NA,rain,1,0.8,10,Drizzle,997.79,17.06,42.92,1458115200,277,0.0089,37.04,0.47,NA,NA
forecast.io,hourly,2016-03-14 17:00,NA,NA,0.96,0.81,6.24,Overcast,1002.76,5.33,61.82,1457992800,142,0,55.9,0,NA,NA
forecast.io,hourly,2016-03-15 04:00,NA,rain,0.99,0.96,3.39,Light Rain,1001.05,8.64,51.19,1458032400,133,0.0324,50.13,0.67,NA,NA
forecast.io,daily,2016-03-18 00:00,0.174,snow,0.29,0.81,NA,Mostly cloudy in the morning.,1022.46,7.44,NA,1458277200,21,0.0009,27.6,0.03,28.21,41.21
forecast.io,hourly,2016-03-14 12:00,NA,NA,0.99,0.93,3.05,Overcast,1003.81,4.03,50.89,1457974800,150,0,48.95,0,NA,NA
forecast.io,daily,2016-03-20 00:00,0.145,snow,0.38,0.68,NA,Mostly cloudy starting in the afternoon.,1019.99,4.1,NA,1458450000,316,0.0007,22.12,0.02,26.51,39.29
forecast.io,hourly,2016-03-15 07:00,NA,rain,1,0.96,3.33,Light Rain,999.85,8.1,50.74,1458043200,120,0.02,49.63,0.61,NA,NA
forecast.io,hourly,2016-03-14 23:00,NA,rain,0.84,0.94,5.7,Mostly Cloudy,1003.2,7.42,54.16,1458014400,135,0.0047,52.5,0.19,NA,NA
forecast.io,hourly,2016-03-16 01:00,NA,rain,1,0.81,10,Light Rain,997.09,17.87,43.54,1458108000,282,0.0165,38.22,0.58,NA,NA
forecast.io,daily,2016-03-21 00:00,NA,rain,0.39,0.68,NA,Mostly cloudy in the morning.,1016.9,3.69,NA,1458536400,111,0.0006,26.49,0.03,29.89,44.34
forecast.io,hourly,2016-03-15 19:00,NA,rain,0.8,0.86,10,Rain,994.36,10.04,47.89,1458086400,278,0.0865,43.89,0.78,NA,NA
forecast.io,hourly,2016-03-16 04:00,NA,rain,1,0.79,10,Drizzle,998.15,16.83,42.38,1458118800,275,0.0059,36.42,0.27,NA,NA
forecast.io,hourly,2016-03-16 09:00,NA,rain,1,0.82,10,Overcast,1000.64,17.8,41.25,1458136800,265,0.0024,36.24,0.07,NA,NA
forecast.io,hourly,2016-03-15 09:00,NA,rain,1,0.94,4.42,Light Rain,999.6,9.87,52.23,1458050400,114,0.0141,50.56,0.56,NA,NA
