src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-24 01:00,0.02,snow,0.53,0.76,9.73,Flurries,1015.83,9.47,30.71,1458799200,37,0.0024,24,0.07,NA,NA
forecast.io,hourly,2016-03-25 01:00,NA,NA,0,0.72,10,Clear,1015.01,2.98,29.99,1458885600,130,0,22.19,0,NA,NA
forecast.io,daily,2016-03-31 00:00,NA,rain,0.71,0.82,NA,Light rain throughout the day.,995.92,10.2,NA,1459400400,302,0.009,39.94,0.62,33.62,55.58
forecast.io,hourly,2016-03-25 07:00,NA,NA,0.13,0.8,10,Clear,1014.56,6.8,26.16,1458907200,163,0,20.97,0,NA,NA
forecast.io,hourly,2016-03-25 02:00,NA,NA,0,0.75,10,Clear,1015.01,4.03,29.25,1458889200,143,0,22.28,0,NA,NA
forecast.io,hourly,2016-03-25 23:00,NA,rain,1,0.91,8.1,Drizzle,1011.93,11.9,37.62,1458964800,157,0.0087,35.36,0.46,NA,NA
forecast.io,daily,2016-03-25 00:00,NA,rain,0.53,0.72,9.82,Drizzle starting in the evening.,1013.28,9.97,NA,1458882000,162,0.0014,26.64,0.47,25.46,44.12
forecast.io,hourly,2016-03-25 08:00,NA,NA,0.23,0.76,10,Clear,1014.47,7.7,28.06,1458910800,167,0,21.56,0,NA,NA
forecast.io,hourly,2016-03-25 17:00,NA,NA,1,0.64,10,Overcast,1011.27,14.98,43.33,1458943200,161,0,32.01,0,NA,NA
forecast.io,hourly,2016-03-24 07:00,NA,NA,0.87,0.67,9.69,Mostly Cloudy,1015.16,12.62,27.75,1458820800,11,0,18.12,0,NA,NA
forecast.io,hourly,2016-03-24 19:00,NA,NA,0.01,0.53,10,Clear,1012.77,6.96,41.39,1458864000,344,0,25.41,0,NA,NA
forecast.io,hourly,2016-03-24 23:00,NA,NA,0,0.68,10,Clear,1014.89,2.46,31.97,1458878400,47,0,22.61,0,NA,NA
forecast.io,hourly,2016-03-24 14:00,NA,NA,0.04,0.47,10,Clear,1012.73,11.31,41.97,1458846000,1,0,23.41,0,NA,NA
forecast.io,hourly,2016-03-25 11:00,NA,NA,0.52,0.6,10,Partly Cloudy,1013.88,11.72,35.13,1458921600,174,0,22.84,0,NA,NA
forecast.io,hourly,2016-03-24 11:00,NA,NA,0.32,0.59,10,Partly Cloudy,1014.24,13.58,33.63,1458835200,16,0,20.95,0,NA,NA
forecast.io,daily,2016-03-30 00:00,NA,rain,0.98,0.79,NA,Breezy in the morning and light rain throughout the day.,1005.75,17.61,NA,1459314000,172,0.0051,44.92,0.56,46.77,57.56
forecast.io,hourly,2016-03-24 13:00,NA,NA,0.08,0.51,10,Clear,1013.13,11.89,38.89,1458842400,4,0,22.45,0,NA,NA
