src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-14 09:00,7,158,1,74,Rain,1004,47,100,0,93,8
wunder,hourly,2016-03-13 15:00,6,150,0,15,Overcast,1008,53,96,0,68,16
wunder,hourly,2016-03-13 20:00,7,137,0,15,Overcast,1006,52,97,0,74,10
wunder,hourly,2016-03-13 10:00,7,131,0,48,Chance of Rain,1011,49,99,0,80,16
wunder,hourly,2016-03-13 23:00,6,150,0,15,Overcast,1006,49,82,0,79,10
wunder,hourly,2016-03-13 07:00,6,121,0,14,Overcast,1012,47,99,0,87,10
wunder,hourly,2016-03-14 12:00,8,160,1,52,Chance of Rain,1003,53,100,0,82,11
wunder,hourly,2016-03-14 14:00,9,164,0,38,Chance of Rain,1002,55,99,0,79,10
wunder,hourly,2016-03-14 01:00,6,154,0,16,Overcast,1005,48,97,0,83,10
wunder,hourly,2016-03-14 10:00,8,159,0,75,Chance of Rain,1004,49,100,0,89,10
wunder,hourly,2016-03-13 12:00,6,137,0,37,Chance of Rain,1010,51,98,0,74,19
wunder,hourly,2016-03-13 08:00,6,123,0,38,Chance of Rain,1012,47,97,0,86,11
wunder,hourly,2016-03-13 18:00,6,150,0,8,Overcast,1006,53,95,0,67,14
wunder,hourly,2016-03-13 05:00,4,120,1,53,Chance of Rain,1012,48,83,0,75,6
wunder,hourly,2016-03-13 11:00,6,136,0,40,Chance of Rain,1010,50,83,0,77,19
wunder,hourly,2016-03-13 17:00,6,155,0,15,Overcast,1007,53,99,0,67,14
wunder,hourly,2016-03-14 06:00,7,152,0,34,Chance of Rain,1004,47,93,0,89,10
wunder,hourly,2016-03-13 09:00,6,128,0,40,Chance of Rain,1011,48,97,0,83,14
wunder,hourly,2016-03-13 06:00,6,121,0,21,Overcast,1012,47,100,0,86,8
wunder,hourly,2016-03-13 19:00,6,142,0,9,Overcast,1006,53,98,0,70,13
wunder,hourly,2016-03-14 03:00,7,154,0,23,Overcast,1005,47,93,0,87,10
wunder,hourly,2016-03-14 04:00,7,155,0,21,Overcast,1004,47,92,0,87,10
wunder,hourly,2016-03-13 03:00,4,127,0,0,Mostly Cloudy,1013,48,75,0,71,5
wunder,hourly,2016-03-13 14:00,6,147,0,15,Overcast,1008,52,100,0,70,18
wunder,hourly,2016-03-14 07:00,7,150,1,40,Chance of Rain,1004,47,94,0,90,10
wunder,hourly,2016-03-13 22:00,6,146,0,15,Overcast,1006,49,96,0,78,10
wunder,hourly,2016-03-14 11:00,8,158,1,55,Chance of Rain,1003,51,99,0,86,11
wunder,hourly,2016-03-14 13:00,9,162,0,49,Chance of Rain,1003,54,100,0,79,10
wunder,hourly,2016-03-14 02:00,7,155,0,23,Overcast,1005,48,96,0,85,10
wunder,hourly,2016-03-14 00:00,6,154,0,15,Overcast,1006,49,81,0,80,10
wunder,hourly,2016-03-13 16:00,6,153,0,15,Overcast,1007,53,100,0,66,14
wunder,hourly,2016-03-13 13:00,6,143,0,22,Overcast,1009,51,99,0,71,19
wunder,hourly,2016-03-13 04:00,4,121,0,24,Overcast,1013,48,81,0,72,5
wunder,hourly,2016-03-14 05:00,6,152,0,33,Chance of Rain,1004,47,91,0,86,10
wunder,hourly,2016-03-14 08:00,7,151,1,71,Rain,1004,46,100,0,92,8
wunder,hourly,2016-03-13 21:00,6,141,0,15,Overcast,1006,50,97,0,77,8
