src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-16 20:00,-1,296,0,14,Mostly Cloudy,1004,41,67,0,63,27
wunder,hourly,2016-03-16 00:00,6,331,1,82,Rain,1000,47,100,0,84,32
wunder,hourly,2016-03-16 09:00,2,305,0,46,Chance of Rain,998,41,100,0,78,35
wunder,hourly,2016-03-16 06:00,3,314,1,62,Chance of Rain,998,42,100,0,80,40
wunder,hourly,2016-03-16 11:00,1,304,1,40,Chance of Rain,999,41,100,0,77,37
wunder,hourly,2016-03-17 02:00,-1,291,0,48,Chance of Rain,1005,37,99,0,81,26
wunder,hourly,2016-03-16 14:00,0,296,0,36,Chance of Rain,1000,41,100,0,69,39
wunder,hourly,2016-03-16 16:00,-2,295,0,40,Chance of Rain,1001,42,99,0,59,37
wunder,hourly,2016-03-16 10:00,2,303,0,35,Chance of Rain,998,42,100,0,78,35
wunder,hourly,2016-03-15 23:00,6,333,1,80,Rain,1001,48,100,0,84,27
wunder,hourly,2016-03-17 06:00,-1,297,1,63,Snow Showers,1006,35,99,3,84,23
wunder,hourly,2016-03-17 00:00,-1,294,0,33,Chance of Rain,1005,38,99,0,75,27
wunder,hourly,2016-03-17 05:00,-1,295,0,61,Snow Showers,1006,36,99,3,83,24
wunder,hourly,2016-03-16 19:00,-1,295,0,12,Partly Cloudy,1003,42,100,0,60,32
wunder,hourly,2016-03-16 12:00,1,298,0,49,Chance of Rain,999,41,100,0,75,39
wunder,hourly,2016-03-15 20:00,9,319,1,95,Rain,1001,49,100,0,97,11
wunder,hourly,2016-03-16 23:00,-1,297,0,34,Chance of Rain,1005,39,99,0,74,27
wunder,hourly,2016-03-16 17:00,-2,295,0,16,Partly Cloudy,1002,43,99,0,59,37
wunder,hourly,2016-03-16 13:00,1,300,0,48,Chance of Rain,1000,41,100,0,72,40
wunder,hourly,2016-03-17 04:00,-1,294,0,37,Snow Showers,1006,36,100,3,83,24
wunder,hourly,2016-03-16 21:00,-1,298,0,13,Mostly Cloudy,1004,40,67,0,66,27
wunder,hourly,2016-03-17 03:00,-1,293,0,36,Snow,1005,37,100,0,82,26
wunder,hourly,2016-03-16 15:00,-1,298,0,43,Chance of Rain,1001,42,99,0,62,39
wunder,hourly,2016-03-16 02:00,4,329,1,58,Chance of Rain,999,45,100,0,83,37
wunder,hourly,2016-03-16 08:00,2,308,0,35,Chance of Rain,998,41,100,0,78,37
wunder,hourly,2016-03-16 18:00,-1,295,0,12,Partly Cloudy,1002,43,100,0,59,34
wunder,hourly,2016-03-16 07:00,2,310,0,48,Chance of Rain,998,42,100,0,79,35
wunder,hourly,2016-03-16 05:00,3,318,1,68,Rain,998,43,100,0,81,37
wunder,hourly,2016-03-17 01:00,-1,291,0,30,Chance of Rain,1005,38,99,0,77,27
wunder,hourly,2016-03-16 03:00,4,328,1,58,Chance of Rain,998,44,100,0,84,37
wunder,hourly,2016-03-16 22:00,-1,297,0,33,Chance of Rain,1004,40,99,0,69,31
wunder,hourly,2016-03-15 22:00,7,334,0,42,Chance of Rain,1001,49,100,0,86,26
wunder,hourly,2016-03-15 21:00,8,325,1,54,Chance of Rain,1001,48,100,0,95,21
wunder,hourly,2016-03-16 01:00,5,331,1,60,Chance of Rain,999,46,98,0,82,35
wunder,hourly,2016-03-15 19:00,9,345,1,98,Rain,1001,50,100,0,96,10
wunder,hourly,2016-03-16 04:00,4,324,1,75,Rain,998,43,100,0,84,37
