src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-18 19:00,-4,30,0,13,Overcast,1023,37,93,0,60,13
wunder,hourly,2016-03-17 17:00,-3,295,0,9,Overcast,1011,42,93,0,53,24
wunder,hourly,2016-03-17 21:00,-2,307,0,15,Mostly Cloudy,1015,38,79,0,67,10
wunder,hourly,2016-03-17 10:00,-2,281,0,5,Partly Cloudy,1009,38,45,0,65,21
wunder,hourly,2016-03-18 01:00,-2,19,0,15,Mostly Cloudy,1017,34,69,0,80,8
wunder,hourly,2016-03-18 15:00,-5,38,0,8,Overcast,1022,38,98,0,55,13
wunder,hourly,2016-03-18 06:00,-4,28,0,5,Partly Cloudy,1019,30,54,0,80,10
wunder,hourly,2016-03-17 16:00,-3,294,0,30,Chance of Rain,1011,42,94,0,54,26
wunder,hourly,2016-03-18 09:00,-4,35,0,13,Overcast,1021,31,86,0,77,10
wunder,hourly,2016-03-17 12:00,-3,283,0,9,Mostly Cloudy,1009,41,74,0,59,24
wunder,hourly,2016-03-17 19:00,-3,306,0,5,Overcast,1013,41,83,0,56,14
wunder,hourly,2016-03-17 20:00,-3,306,0,15,Overcast,1014,39,83,0,61,11
wunder,hourly,2016-03-18 07:00,-4,23,0,5,Partly Cloudy,1020,30,59,0,80,10
wunder,hourly,2016-03-18 17:00,-4,34,0,6,Overcast,1023,38,97,0,57,13
wunder,hourly,2016-03-18 04:00,-3,29,0,7,Partly Cloudy,1018,32,51,0,82,6
wunder,hourly,2016-03-18 14:00,-5,34,0,8,Overcast,1022,37,97,0,57,13
wunder,hourly,2016-03-18 12:00,-4,44,0,10,Overcast,1022,36,95,0,62,13
wunder,hourly,2016-03-17 22:00,-2,308,0,15,Mostly Cloudy,1015,37,71,0,72,10
wunder,hourly,2016-03-17 14:00,-3,289,0,15,Overcast,1010,42,82,0,54,26
wunder,hourly,2016-03-17 09:00,-2,278,0,0,Partly Cloudy,1008,36,44,0,72,19
wunder,hourly,2016-03-18 08:00,-4,25,0,15,Mostly Cloudy,1021,30,73,0,78,10
wunder,hourly,2016-03-18 16:00,-5,34,0,11,Overcast,1022,38,99,0,56,13
wunder,hourly,2016-03-18 02:00,-2,31,0,15,Mostly Cloudy,1017,34,75,0,82,6
wunder,hourly,2016-03-18 11:00,-4,43,0,11,Overcast,1022,35,95,0,66,13
wunder,hourly,2016-03-17 11:00,-2,281,0,8,Mostly Cloudy,1009,40,66,0,62,24
wunder,hourly,2016-03-17 23:00,-2,333,0,15,Mostly Cloudy,1016,35,73,0,76,8
wunder,hourly,2016-03-17 15:00,-3,293,0,18,Overcast,1011,42,89,0,54,26
wunder,hourly,2016-03-17 13:00,-3,286,0,13,Overcast,1009,42,80,0,55,27
wunder,hourly,2016-03-18 10:00,-4,40,0,13,Overcast,1022,33,94,0,71,11
wunder,hourly,2016-03-18 00:00,-2,353,0,15,Mostly Cloudy,1016,35,72,0,80,8
wunder,hourly,2016-03-18 20:00,-4,29,0,2,Overcast,1024,35,92,0,63,11
wunder,hourly,2016-03-18 13:00,-4,38,0,9,Overcast,1022,37,96,0,59,13
wunder,hourly,2016-03-17 18:00,-3,300,0,11,Overcast,1012,42,88,0,53,16
wunder,hourly,2016-03-18 18:00,-4,33,0,8,Overcast,1023,38,97,0,58,13
wunder,hourly,2016-03-18 03:00,-2,38,0,5,Partly Cloudy,1018,32,58,0,83,6
wunder,hourly,2016-03-18 05:00,-3,35,0,5,Partly Cloudy,1019,31,50,0,84,10
