src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-27 12:00,-1,9,5,41,5,5,68,Partly Cloudy,Partly Cloudy,0,14,0,320,44,1015,0,1459098000
aeris,hourly,2016-03-27 14:00,-1,9,7,45,7,7,55,Mostly Sunny,Mostly Sunny,0,13,0,320,31,1015,0,1459105200
aeris,hourly,2016-03-26 09:00,2,72,5,41,5,5,82,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,140,99,1017,0,1459000800
aeris,hourly,2016-03-26 13:00,3,72,9,48,9,9,69,Cloudy with Chance of Light Rain,Scattered Showers,0,10,0.38,130,99,1017,0,1459015200
aeris,hourly,2016-03-27 22:00,-1,2,4,39,4,4,72,Mostly Clear,Mostly Clear,0,6,0,220,11,1017,0,1459134000
aeris,hourly,2016-03-26 14:00,4,72,10,50,10,10,68,Cloudy with Chance of Light Rain,Scattered Showers,0,10,0.81,130,99,1017,0,1459018800
aeris,hourly,2016-03-26 22:00,4,86,6,43,6,6,89,Cloudy with Light Rain,Light Rain,0,10,0.59,110,98,1016,0,1459047600
aeris,hourly,2016-03-27 16:00,-1,9,9,48,9,9,49,Mostly Sunny,Mostly Sunny,0,13,0,310,14,1015,0,1459112400
aeris,hourly,2016-03-28 02:00,-2,2,1,34,1,1,80,Mostly Clear,Mostly Clear,0,6,0,220,18,1017,0,1459148400
aeris,hourly,2016-03-27 09:00,-1,9,1,34,1,1,85,Partly Cloudy,Partly Cloudy,0,14,0,330,65,1015,0,1459087200
aeris,hourly,2016-03-26 06:00,1,48,3,37,3,3,85,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,150,99,1016,0,1458990000
aeris,hourly,2016-03-26 12:00,3,72,8,46,8,8,74,Cloudy with Chance of Light Rain,Scattered Showers,0,10,0.38,140,99,1017,0,1459011600
aeris,hourly,2016-03-27 13:00,-1,9,6,43,6,6,60,Partly Cloudy,Partly Cloudy,0,13,0,320,37,1016,0,1459101600
aeris,hourly,2016-03-26 16:00,4,72,10,50,10,10,66,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.81,120,100,1017,0,1459026000
aeris,hourly,2016-03-27 17:00,-1,9,8,46,8,8,53,Mostly Sunny,Mostly Sunny,0,12,0,290,12,1015,0,1459116000
aeris,hourly,2016-03-27 23:00,-1,2,3,37,3,3,74,Mostly Clear,Mostly Clear,0,6,0,210,14,1017,0,1459137600
aeris,hourly,2016-03-26 04:00,1,48,4,39,4,4,86,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,150,97,1016,0,1458982800
aeris,hourly,2016-03-28 04:00,-2,2,1,34,1,1,82,Mostly Clear,Mostly Clear,0,6,0,220,17,1017,0,1459155600
aeris,hourly,2016-03-26 18:00,4,72,8,46,8,8,74,Cloudy with Light Rain Likely,Rain,0,12,0.81,110,99,1016,0,1459033200
aeris,hourly,2016-03-26 21:00,4,86,6,43,6,6,85,Cloudy with Light Rain,Light Rain,0,10,0.59,110,98,1016,0,1459044000
aeris,hourly,2016-03-27 11:00,-1,9,3,37,3,3,76,Partly Cloudy,Partly Cloudy,0,17,0,320,57,1015,0,1459094400
aeris,hourly,2016-03-27 06:00,1,86,2,36,2,2,88,Mostly Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,12,0.25,330,74,1014,0,1459076400
aeris,hourly,2016-03-27 03:00,2,86,4,39,4,4,93,Mostly Cloudy with Light Rain Likely,Rain,0,10,0.25,350,85,1014,0,1459065600
aeris,hourly,2016-03-27 01:00,3,86,4,39,4,4,93,Mostly Cloudy with Light Rain Likely,Rain,0,7,0.59,10,91,1014,0,1459058400
aeris,hourly,2016-03-27 07:00,-1,86,1,34,1,1,89,Mostly Cloudy,Mostly Cloudy,0,12,0.25,330,70,1014,0,1459080000
aeris,hourly,2016-03-27 21:00,-1,2,5,41,5,5,68,Mostly Clear,Mostly Clear,0,7,0,220,10,1016,0,1459130400
aeris,hourly,2016-03-26 10:00,2,72,6,43,6,6,76,Cloudy with Chance of Light Rain,Isolated Showers,0,7,0.38,140,99,1018,0,1459004400
aeris,hourly,2016-03-26 23:00,3,86,5,41,5,5,89,Cloudy with Light Rain,Light Rain,0,7,0.59,90,96,1015,0,1459051200
aeris,hourly,2016-03-26 07:00,2,48,3,37,3,3,89,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,150,99,1016,0,1458993600
aeris,hourly,2016-03-27 19:00,0,9,7,45,7,7,60,Mostly Sunny,Mostly Sunny,0,10,0,290,7,1016,0,1459123200
aeris,hourly,2016-03-26 08:00,2,72,4,39,4,4,85,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,150,99,1017,0,1458997200
aeris,hourly,2016-03-26 19:00,4,72,7,45,7,7,79,Cloudy with Light Rain,Light Rain,0,12,0.81,90,99,1016,0,1459036800
aeris,hourly,2016-03-27 05:00,1,86,3,37,3,3,89,Mostly Cloudy with Scattered Showers,Scattered Showers,0,12,0.25,340,80,1014,0,1459072800
aeris,hourly,2016-03-28 01:00,-2,2,2,36,2,2,78,Mostly Clear,Mostly Clear,0,6,0,210,19,1017,0,1459144800
aeris,hourly,2016-03-26 15:00,4,72,10,50,10,10,66,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.81,130,100,1017,0,1459022400
aeris,hourly,2016-03-27 20:00,-1,2,6,43,6,6,64,Mostly Clear,Mostly Clear,0,9,0,220,8,1016,0,1459126800
aeris,hourly,2016-03-27 00:00,3,86,4,39,4,4,93,Mostly Cloudy with Light Rain,Light Rain,0,7,0.59,30,93,1015,0,1459054800
aeris,hourly,2016-03-26 05:00,1,48,3,37,3,3,86,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,150,98,1016,0,1458986400
aeris,hourly,2016-03-27 04:00,2,86,3,37,3,3,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,12,0.25,340,83,1013,0,1459069200
aeris,hourly,2016-03-26 20:00,4,86,7,45,7,7,83,Cloudy with Light Rain,Light Rain,0,10,0.59,100,98,1016,0,1459040400
aeris,hourly,2016-03-26 11:00,3,72,7,45,7,7,76,Cloudy with Chance of Light Rain,Isolated Showers,0,7,0.38,140,99,1018,0,1459008000
aeris,hourly,2016-03-26 17:00,4,72,9,48,9,9,68,Cloudy with Light Rain Likely,Rain,0,12,0.81,110,100,1016,0,1459029600
aeris,hourly,2016-03-28 03:00,-2,2,1,34,1,1,81,Mostly Clear,Mostly Clear,0,6,0,220,18,1017,0,1459152000
aeris,hourly,2016-03-27 02:00,2,86,4,39,4,4,92,Mostly Cloudy with Light Rain Likely,Rain,0,10,0.25,350,89,1014,0,1459062000
aeris,hourly,2016-03-27 18:00,-1,9,8,46,8,8,56,Mostly Sunny,Mostly Sunny,0,11,0,290,9,1015,0,1459119600
aeris,hourly,2016-03-27 08:00,-1,9,0,32,0,0,88,Partly Cloudy,Partly Cloudy,0,13,0,330,69,1014,0,1459083600
aeris,hourly,2016-03-28 00:00,-1,2,2,36,2,2,76,Mostly Clear,Mostly Clear,0,6,0,210,16,1017,0,1459141200
aeris,hourly,2016-03-27 15:00,-1,9,8,46,8,8,51,Mostly Sunny,Mostly Sunny,0,13,0,310,20,1015,0,1459108800
aeris,hourly,2016-03-27 10:00,-1,9,2,36,2,2,81,Partly Cloudy,Partly Cloudy,0,17,0,330,63,1015,0,1459090800
aeris,daily,2016-03-27 07:00,-1,86,None,None,9,1,68,Partly Cloudy,Partly Cloudy,0,14,0.25,330,41,1015,0,1459080000
aeris,daily,2016-03-31 07:00,2,41,None,None,8,-1,68,Mostly Cloudy with Scattered Showers,Scattered Showers,0,26,2.61,300,82,995,None,1459425600
aeris,daily,2016-04-03 07:00,-20,None,None,None,-5,-15,43,Partly Cloudy,Partly Cloudy,0,16,0.12,319,36,1035,None,1459684800
aeris,daily,2016-04-04 07:00,-12,None,None,None,8,-5,45,Partly Cloudy with Scattered Very Light Wintry Mix,Scattered Wintry Mix,0,24,0.56,172,62,1019,None,1459771200
aeris,daily,2016-03-26 07:00,2,72,None,None,10,2,74,Cloudy with Chance of Light Rain,Scattered Showers,0,9,12.33,150,99,1017,0,1458993600
aeris,daily,2016-03-30 07:00,7,60,None,None,14,3,80,Mostly Cloudy with Isolated Storms,Isolated Storms,0,16,21.8,160,91,990,None,1459339200
aeris,daily,2016-04-02 07:00,-10,22,None,None,-2,-6,59,Windy with Isolated Snow Showers,Isolated Snow Showers,0,44,2.2,290,23,1020,None,1459598400
aeris,daily,2016-03-28 07:00,-2,2,None,None,12,3,62,Mostly Sunny,Mostly Sunny,0,8,0,210,16,1018,0,1459166400
aeris,daily,2016-03-29 07:00,1,22,None,None,16,8,63,Partly Cloudy with Isolated Showers,Isolated Showers,0,17,3.84,110,60,1014,None,1459252800
aeris,daily,2016-04-01 07:00,-4,24,None,None,6,0,58,Partly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,22,1.53,290,55,1010,None,1459512000
