src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-27 12:00,NA,NA,1,0.8,10,Overcast,1015.65,11.41,44.29,1459098000,323,0,38.44,0,NA,NA
forecast.io,hourly,2016-03-27 14:00,NA,NA,0.99,0.72,10,Overcast,1015.18,11.41,47.4,1459105200,323,0,38.96,0,NA,NA
forecast.io,hourly,2016-03-26 09:00,NA,rain,0.9,0.84,6.76,Mostly Cloudy,1017.73,5.13,42.15,1459000800,158,0.0034,37.69,0.12,NA,NA
forecast.io,hourly,2016-03-26 13:00,NA,NA,1,0.72,8.9,Overcast,1017.12,3.55,50.78,1459015200,140,0,42.06,0,NA,NA
forecast.io,hourly,2016-03-27 22:00,NA,NA,0,0.8,10,Clear,1016.41,2.85,40.82,1459134000,304,0,35.05,0,NA,NA
forecast.io,daily,2016-04-02 00:00,0.936,snow,0.9,0.6,NA,Breezy in the morning and light snow (under 1 in.) throughout the day.,1014.48,19.74,NA,1459573200,315,0.0029,11.83,0.27,17,34.42
forecast.io,hourly,2016-03-26 14:00,NA,rain,1,0.71,7.44,Overcast,1016.81,4.17,53.52,1459018800,133,0.0017,44.46,0.04,NA,NA
forecast.io,daily,2016-04-01 00:00,0.409,snow,0.83,0.7,NA,Light snow (under 1 in.) in the morning and evening and breezy overnight.,1009.31,15.92,NA,1459486800,298,0.0021,25.07,0.19,29.89,40.99
forecast.io,hourly,2016-03-26 22:00,NA,rain,1,0.86,5.77,Light Rain,1016.39,6.73,46.61,1459047600,110,0.0209,42.71,0.61,NA,NA
forecast.io,hourly,2016-03-27 16:00,NA,NA,0.89,0.67,10,Mostly Cloudy,1014.63,10.76,49.75,1459112400,323,0,39.18,0,NA,NA
forecast.io,hourly,2016-03-28 02:00,NA,NA,0.22,0.88,10,Clear,1016.47,3.55,35.36,1459148400,234,0,32.22,0,NA,NA
forecast.io,hourly,2016-03-27 09:00,NA,rain,1,0.91,10,Drizzle,1015.32,9.34,40.32,1459087200,330,0.0067,37.98,0.32,NA,NA
forecast.io,hourly,2016-03-26 06:00,NA,rain,0.76,0.82,8.91,Mostly Cloudy,1016.91,5.34,40.41,1458990000,163,0.003,35.25,0.12,NA,NA
forecast.io,hourly,2016-03-26 12:00,NA,NA,0.97,0.74,8.47,Overcast,1017.4,3.49,47.66,1459011600,141,0,39.89,0,NA,NA
forecast.io,hourly,2016-03-27 13:00,NA,NA,1,0.76,10,Overcast,1015.46,11.48,45.92,1459101600,323,0,38.75,0,NA,NA
forecast.io,hourly,2016-03-26 16:00,NA,rain,1,0.72,7,Light Rain,1016.25,5.1,54.89,1459026000,111,0.013,45.93,0.55,NA,NA
forecast.io,hourly,2016-03-27 17:00,NA,NA,0.69,0.66,10,Mostly Cloudy,1014.65,10.09,49.94,1459116000,325,0,38.89,0,NA,NA
forecast.io,daily,2016-03-26 00:00,NA,rain,0.92,0.79,7.54,Light rain in the morning and afternoon.,1016.58,4.71,NA,1458968400,135,0.013,39.91,0.72,40.36,55.2
forecast.io,daily,2016-03-31 00:00,NA,rain,0.92,0.78,NA,"Light rain until evening, starting again overnight, and breezy in the morning.",996.35,18.98,NA,1459400400,299,0.0104,34.82,0.61,36.14,53.73
