src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-23 22:00,-4,49,0,49,Snow Showers,1017,34,96,3,70,26
wunder,hourly,2016-03-25 01:00,-6,106,0,1,Clear,1015,30,0,0,68,3
wunder,hourly,2016-03-24 23:00,-6,47,0,1,Clear,1015,32,0,0,63,6
wunder,hourly,2016-03-25 00:00,-6,74,0,1,Clear,1015,31,0,0,66,3
wunder,hourly,2016-03-24 01:00,-5,39,0,4,Overcast,1016,32,100,0,67,26
wunder,hourly,2016-03-24 07:00,-8,16,0,12,Overcast,1015,30,80,0,61,19
wunder,hourly,2016-03-24 19:00,-6,346,0,0,Clear,1013,40,3,0,48,11
wunder,hourly,2016-03-23 20:00,-3,63,1,83,Snow,1017,31,100,13,82,21
wunder,hourly,2016-03-24 14:00,-6,9,0,1,Clear,1013,40,27,0,47,21
wunder,hourly,2016-03-24 11:00,-7,21,0,2,Partly Cloudy,1014,34,53,0,56,23
wunder,hourly,2016-03-24 13:00,-6,16,0,1,Partly Cloudy,1013,39,35,0,48,21
wunder,hourly,2016-03-24 15:00,-6,6,0,1,Clear,1012,41,14,0,44,19
wunder,hourly,2016-03-25 06:00,-7,157,0,1,Clear,1014,27,10,0,73,10
wunder,hourly,2016-03-24 21:00,-6,7,0,0,Clear,1014,35,2,0,56,8
wunder,hourly,2016-03-24 17:00,-6,356,0,0,Clear,1012,42,6,0,42,18
wunder,hourly,2016-03-24 22:00,-6,23,0,1,Clear,1014,33,0,0,60,6
wunder,hourly,2016-03-24 00:00,-5,41,0,3,Overcast,1016,33,99,0,66,26
wunder,hourly,2016-03-25 05:00,-7,155,0,2,Clear,1014,28,4,0,72,8
wunder,hourly,2016-03-24 12:00,-7,18,0,1,Partly Cloudy,1014,37,42,0,52,21
wunder,hourly,2016-03-24 16:00,-7,2,0,0,Clear,1012,42,7,0,41,19
wunder,hourly,2016-03-24 02:00,-5,37,0,38,Snow Showers,1016,32,99,0,67,24
wunder,hourly,2016-03-25 03:00,-7,139,0,2,Clear,1014,29,0,0,70,6
wunder,hourly,2016-03-24 10:00,-7,21,0,2,Mostly Cloudy,1014,32,60,0,59,23
wunder,hourly,2016-03-24 20:00,-6,353,0,0,Clear,1013,37,3,0,51,8
wunder,hourly,2016-03-24 03:00,-6,34,0,38,Snow Showers,1015,32,99,0,66,24
wunder,hourly,2016-03-24 09:00,-8,20,0,2,Mostly Cloudy,1015,30,65,0,62,21
wunder,hourly,2016-03-24 06:00,-7,19,0,13,Overcast,1015,30,87,0,62,23
wunder,hourly,2016-03-24 04:00,-6,28,0,38,Snow Showers,1015,32,98,0,64,24
wunder,hourly,2016-03-23 21:00,-3,56,1,68,Snow Showers,1017,31,100,5,83,21
wunder,hourly,2016-03-23 19:00,-3,65,2,87,Snow,1017,31,100,15,84,23
wunder,hourly,2016-03-24 08:00,-8,17,0,2,Mostly Cloudy,1015,29,72,0,63,21
wunder,hourly,2016-03-24 18:00,-6,352,0,0,Clear,1012,41,5,0,44,14
wunder,hourly,2016-03-25 04:00,-7,150,0,2,Clear,1014,28,0,0,70,6
wunder,hourly,2016-03-25 02:00,-6,129,0,1,Clear,1015,30,0,0,69,5
wunder,hourly,2016-03-23 23:00,-4,44,0,15,Overcast,1017,34,99,0,67,26
wunder,hourly,2016-03-24 05:00,-7,20,0,14,Overcast,1015,31,94,0,64,23
