src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-21 17:00,-1,0,9,48,9,9,49,Partly Cloudy,Partly Cloudy,0,14,0,150,59,1012,0,1458597600
aeris,hourly,2016-03-22 03:00,1,5,4,39,4,4,82,Partly Cloudy,Partly Cloudy,0,7,0,100,66,1003,0,1458633600
aeris,hourly,2016-03-21 22:00,1,5,5,41,5,5,75,Mostly Cloudy,Mostly Cloudy,0,12,0,140,71,1008,0,1458615600
aeris,hourly,2016-03-21 09:00,-4,0,0,32,0,0,69,Partly Cloudy,Partly Cloudy,0,7,0,160,63,1021,0,1458568800
aeris,hourly,2016-03-21 19:00,0,0,8,46,8,8,58,Mostly Cloudy,Mostly Cloudy,0,13,0,150,73,1010,0,1458604800
aeris,hourly,2016-03-20 23:00,-3,0,1,34,1,1,75,Partly Cloudy,Partly Cloudy,0,6,0,300,35,1025,0,1458532800
aeris,hourly,2016-03-22 05:00,1,5,3,37,3,3,89,Partly Cloudy,Partly Cloudy,0,6,0,60,64,1002,0,1458640800
aeris,hourly,2016-03-22 12:00,2,6,8,46,8,8,70,Partly Cloudy,Partly Cloudy,0,12,0,10,58,1004,0,1458666000
aeris,hourly,2016-03-22 18:00,3,6,8,46,8,8,71,Mostly Cloudy,Mostly Cloudy,0,16,0,30,70,1005,0,1458687600
aeris,hourly,2016-03-22 17:00,3,6,10,50,10,10,64,Partly Cloudy,Partly Cloudy,0,15,0,30,68,1005,0,1458684000
aeris,hourly,2016-03-22 15:00,3,6,11,52,11,11,59,Partly Cloudy,Partly Cloudy,0,14,0,20,62,1004,0,1458676800
aeris,hourly,2016-03-22 13:00,3,6,9,48,9,9,65,Partly Cloudy,Partly Cloudy,0,13,0,10,57,1005,0,1458669600
aeris,hourly,2016-03-21 11:00,-4,0,3,37,3,3,59,Partly Cloudy,Partly Cloudy,0,12,0,160,61,1019,0,1458576000
aeris,hourly,2016-03-21 00:00,-3,0,1,34,1,1,75,Partly Cloudy,Partly Cloudy,0,4,0,290,47,1025,0,1458536400
aeris,hourly,2016-03-21 20:00,0,5,7,45,7,7,62,Mostly Cloudy,Mostly Cloudy,0,13,0,150,73,1009,0,1458608400
aeris,hourly,2016-03-22 19:00,3,6,7,45,7,7,79,Mostly Cloudy,Mostly Cloudy,0,17,0,30,73,1006,0,1458691200
aeris,hourly,2016-03-21 05:00,-4,0,-1,30,-1,-1,78,Partly Cloudy,Partly Cloudy,0,1,0,220,58,1023,0,1458554400
aeris,hourly,2016-03-21 18:00,0,0,9,48,9,9,54,Partly Cloudy,Partly Cloudy,0,14,0,150,66,1011,0,1458601200
aeris,hourly,2016-03-22 11:00,2,6,6,43,6,6,75,Partly Cloudy,Partly Cloudy,0,11,0,10,59,1004,0,1458662400
aeris,hourly,2016-03-22 22:00,2,12,5,41,5,5,82,Mostly Cloudy,Mostly Cloudy,0,17,0,40,79,1009,None,1458702000
aeris,hourly,2016-03-22 08:00,1,6,3,37,3,3,89,Partly Cloudy,Partly Cloudy,0,6,0,20,62,1003,0,1458651600
aeris,hourly,2016-03-21 14:00,-3,0,8,46,8,8,47,Partly Cloudy,Partly Cloudy,0,14,0,160,54,1016,0,1458586800
aeris,hourly,2016-03-21 23:00,1,5,4,39,4,4,79,Mostly Cloudy,Mostly Cloudy,0,12,0,140,70,1007,0,1458619200
aeris,hourly,2016-03-22 14:00,3,6,10,50,10,10,62,Partly Cloudy,Partly Cloudy,0,13,0,20,60,1004,0,1458673200
aeris,hourly,2016-03-21 08:00,-4,0,0,32,0,0,75,Partly Cloudy,Partly Cloudy,0,7,0,160,53,1022,0,1458565200
aeris,hourly,2016-03-22 10:00,2,6,5,41,5,5,79,Partly Cloudy,Partly Cloudy,0,10,0,20,60,1004,0,1458658800
aeris,hourly,2016-03-21 03:00,-4,0,0,32,0,0,75,Partly Cloudy,Partly Cloudy,0,1,0,250,56,1024,0,1458547200
aeris,hourly,2016-03-21 10:00,-4,0,2,36,2,2,62,Partly Cloudy,Partly Cloudy,0,10,0,150,69,1021,0,1458572400
aeris,hourly,2016-03-21 16:00,-2,0,9,48,9,9,48,Partly Cloudy,Partly Cloudy,0,17,0,150,60,1013,0,1458594000
aeris,hourly,2016-03-21 06:00,-4,0,-2,28,-2,-2,82,Partly Cloudy,Partly Cloudy,0,4,0,180,57,1023,0,1458558000
aeris,hourly,2016-03-22 16:00,3,6,12,54,12,12,56,Partly Cloudy,Partly Cloudy,0,14,0,20,65,1004,0,1458680400
aeris,hourly,2016-03-22 20:00,3,12,6,43,6,6,80,Mostly Cloudy,Mostly Cloudy,0,17,0,40,75,1007,None,1458694800
aeris,hourly,2016-03-22 01:00,1,5,4,39,4,4,82,Partly Cloudy,Partly Cloudy,0,10,0,140,68,1004,0,1458626400
aeris,hourly,2016-03-22 04:00,1,5,3,37,3,3,85,Partly Cloudy,Partly Cloudy,0,7,0,80,65,1002,0,1458637200
aeris,hourly,2016-03-22 06:00,1,5,2,36,2,2,92,Partly Cloudy,Partly Cloudy,0,6,0,40,63,1003,0,1458644400
aeris,hourly,2016-03-22 00:00,1,5,4,39,4,4,82,Partly Cloudy,Partly Cloudy,0,10,0,140,69,1005,0,1458622800
aeris,hourly,2016-03-21 04:00,-4,0,0,32,0,0,78,Partly Cloudy,Partly Cloudy,0,1,0,240,59,1024,0,1458550800
