src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-27 12:00,0,325,0,3,Overcast,1017,42,90,0,69,18
wunder,hourly,2016-03-27 14:00,0,325,0,2,Overcast,1016,45,80,0,60,18
wunder,hourly,2016-03-27 22:00,-1,272,0,1,Clear,1017,40,0,0,68,5
wunder,hourly,2016-03-27 16:00,-1,321,0,1,Partly Cloudy,1016,47,53,0,52,16
wunder,hourly,2016-03-28 02:00,-2,232,0,1,Clear,1017,37,8,0,75,5
wunder,hourly,2016-03-27 09:00,1,329,0,18,Overcast,1017,38,99,0,84,16
wunder,hourly,2016-03-28 05:00,-2,235,0,0,Partly Cloudy,1017,34,32,0,80,5
wunder,hourly,2016-03-27 13:00,1,329,0,3,Overcast,1017,44,93,0,65,19
wunder,hourly,2016-03-28 08:00,-2,251,0,0,Clear,1018,36,27,0,76,6
wunder,hourly,2016-03-27 17:00,-1,312,0,1,Partly Cloudy,1016,48,41,0,52,14
wunder,hourly,2016-03-27 23:00,-1,256,0,1,Clear,1017,38,1,0,70,5
wunder,hourly,2016-03-28 04:00,-2,241,0,0,Clear,1017,35,29,0,77,5
wunder,hourly,2016-03-28 07:00,-2,249,0,0,Partly Cloudy,1018,34,34,0,79,6
wunder,hourly,2016-03-27 11:00,0,323,0,15,Overcast,1017,40,97,0,73,16
wunder,hourly,2016-03-27 06:00,2,324,1,86,Chance of Rain,1015,38,100,0,89,13
wunder,hourly,2016-03-27 03:00,4,358,1,65,Rain,1015,41,100,0,92,6
wunder,hourly,2016-03-28 09:00,-1,259,0,0,Clear,1019,40,19,0,70,6
wunder,hourly,2016-03-27 01:00,4,90,1,84,Rain,1016,42,100,0,95,6
wunder,hourly,2016-03-27 07:00,1,324,0,56,Chance of Rain,1015,37,98,0,88,14
wunder,hourly,2016-03-27 21:00,-1,286,0,1,Clear,1017,41,5,0,67,5
wunder,hourly,2016-03-27 19:00,0,294,0,0,Clear,1016,46,12,0,59,8
wunder,hourly,2016-03-27 05:00,3,325,1,88,Rain,1015,40,100,0,92,8
wunder,hourly,2016-03-28 01:00,-2,226,0,1,Clear,1017,37,2,0,74,3
wunder,hourly,2016-03-28 10:00,-1,250,0,1,Clear,1019,44,16,0,62,8
wunder,hourly,2016-03-27 20:00,0,281,0,0,Clear,1016,44,13,0,64,6
wunder,hourly,2016-03-27 00:00,5,84,1,84,Rain,1016,42,100,0,95,6
wunder,hourly,2016-03-28 11:00,-1,246,0,0,Clear,1019,47,12,0,52,10
wunder,hourly,2016-03-27 04:00,4,330,1,79,Rain,1015,41,100,0,93,6
wunder,hourly,2016-03-28 03:00,-2,231,0,0,Clear,1017,36,24,0,77,3
wunder,hourly,2016-03-27 02:00,4,56,0,71,Chance of Rain,1015,41,100,0,95,5
wunder,hourly,2016-03-27 18:00,-1,306,0,0,Clear,1016,47,27,0,52,11
wunder,hourly,2016-03-27 08:00,1,328,0,16,Overcast,1016,37,99,0,90,16
wunder,hourly,2016-03-28 00:00,-2,238,0,1,Clear,1017,38,1,0,70,3
wunder,hourly,2016-03-27 15:00,-1,326,0,1,Mostly Cloudy,1016,47,65,0,55,18
wunder,hourly,2016-03-28 06:00,-2,244,0,1,Partly Cloudy,1018,34,33,0,80,5
wunder,hourly,2016-03-27 10:00,1,328,0,19,Overcast,1017,39,98,0,80,18
