src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-27 12:00,1,15,6,43,6,6,70,Partly Cloudy with Isolated Showers,Isolated Showers,0,13,0.04,320,61,1015,0,1459098000
aeris,hourly,2016-03-27 14:00,1,15,8,46,8,8,60,Partly Cloudy,Partly Cloudy,0,13,0,320,54,1016,0,1459105200
aeris,hourly,2016-03-26 13:00,4,73,10,50,10,10,71,Cloudy with Chance of Light Rain,Isolated Showers,0,10,0.25,130,99,1017,0,1459015200
aeris,hourly,2016-03-27 22:00,0,3,6,43,6,6,67,Mostly Clear,Mostly Clear,0,6,0,290,8,1017,0,1459134000
aeris,hourly,2016-03-26 14:00,5,73,10,50,10,10,69,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.47,130,99,1017,0,1459018800
aeris,hourly,2016-03-26 22:00,4,86,6,43,6,6,85,Cloudy with Light Rain,Light Rain,0,10,0.68,120,98,1015,0,1459047600
aeris,hourly,2016-03-27 16:00,0,15,9,48,9,9,54,Partly Cloudy,Partly Cloudy,0,14,0,310,37,1015,0,1459112400
aeris,hourly,2016-03-28 02:00,-1,3,3,37,3,3,78,Mostly Clear,Mostly Clear,0,6,0,240,19,1017,0,1459148400
aeris,hourly,2016-03-27 09:00,1,15,2,36,2,2,92,Mostly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,13,0.04,330,84,1014,0,1459087200
aeris,hourly,2016-03-28 05:00,-1,3,2,36,2,2,83,Mostly Clear,Mostly Clear,0,6,0,230,29,1018,0,1459159200
aeris,hourly,2016-03-26 12:00,4,73,8,46,8,8,73,Cloudy with Chance of Light Rain,Isolated Showers,0,7,0.25,130,99,1017,0,1459011600
aeris,hourly,2016-03-27 13:00,0,15,7,45,7,7,65,Partly Cloudy,Partly Cloudy,0,13,0.04,320,59,1016,0,1459101600
aeris,hourly,2016-03-28 08:00,-1,1,3,37,3,3,80,Mostly Sunny,Mostly Sunny,0,6,0,300,28,1018,0,1459170000
aeris,hourly,2016-03-26 16:00,4,73,10,50,10,10,69,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.47,140,100,1017,0,1459026000
aeris,hourly,2016-03-27 17:00,1,15,9,48,9,9,56,Mostly Sunny,Mostly Sunny,0,13,0,310,31,1016,0,1459116000
aeris,hourly,2016-03-27 23:00,0,3,5,41,5,5,70,Mostly Clear,Mostly Clear,0,6,0,240,11,1017,0,1459137600
aeris,hourly,2016-03-28 04:00,-1,3,2,36,2,2,82,Mostly Clear,Mostly Clear,0,6,0,240,25,1018,0,1459155600
aeris,hourly,2016-03-26 18:00,4,73,8,46,8,8,74,Cloudy with Light Rain Likely,Rain,0,12,0.47,140,99,1016,0,1459033200
aeris,hourly,2016-03-28 07:00,-1,3,1,34,1,1,85,Partly Cloudy,Partly Cloudy,0,6,0,230,37,1018,0,1459166400
aeris,hourly,2016-03-26 21:00,5,86,7,45,7,7,86,Cloudy with Light Rain,Light Rain,0,10,0.68,120,98,1016,0,1459044000
aeris,hourly,2016-03-27 11:00,1,15,4,39,4,4,82,Mostly Cloudy with Isolated Showers,Isolated Showers,0,13,0.04,330,76,1015,0,1459094400
aeris,hourly,2016-03-27 06:00,2,86,2,36,2,2,96,Mostly Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,10,0.25,340,74,1013,0,1459076400
aeris,hourly,2016-03-27 03:00,3,86,4,39,4,4,93,Mostly Cloudy with Light Rain Likely,Rain,0,6,0.25,50,85,1013,0,1459065600
aeris,hourly,2016-03-28 09:00,0,1,4,39,4,4,75,Mostly Sunny,Mostly Sunny,0,7,0,300,18,1018,0,1459173600
aeris,hourly,2016-03-27 01:00,4,86,6,43,6,6,92,Mostly Cloudy with Light Rain Likely,Rain,0,6,0.68,90,91,1013,0,1459058400
aeris,hourly,2016-03-27 07:00,2,86,2,36,2,2,95,Mostly Cloudy with Chance of Light Wintry Mix,Isolated Wintry Mix,0,10,0.25,330,88,1013,0,1459080000
aeris,hourly,2016-03-27 21:00,0,3,6,43,6,6,65,Mostly Clear,Mostly Clear,0,6,0,290,9,1017,0,1459130400
aeris,hourly,2016-03-26 10:00,4,73,6,43,6,6,86,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.25,140,99,1018,0,1459004400
aeris,hourly,2016-03-26 23:00,4,86,6,43,6,6,89,Cloudy with Light Rain,Light Rain,0,7,0.68,110,96,1015,0,1459051200
aeris,hourly,2016-03-27 19:00,1,15,8,46,8,8,60,Mostly Sunny,Mostly Sunny,0,10,0,310,12,1016,0,1459123200
aeris,hourly,2016-03-26 19:00,4,73,8,46,8,8,79,Cloudy with Light Rain,Light Rain,0,12,0.47,110,99,1016,0,1459036800
aeris,hourly,2016-03-27 05:00,2,86,3,37,3,3,89,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.25,340,80,1012,0,1459072800
aeris,hourly,2016-03-28 01:00,-1,3,3,37,3,3,76,Mostly Clear,Mostly Clear,0,6,0,240,16,1017,0,1459144800
aeris,hourly,2016-03-28 10:00,0,1,5,41,5,5,70,Mostly Sunny,Mostly Sunny,0,7,0,300,9,1018,0,1459177200
aeris,hourly,2016-03-26 15:00,5,73,10,50,10,10,69,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.47,140,100,1017,0,1459022400
aeris,hourly,2016-03-27 20:00,0,3,7,45,7,7,65,Mostly Clear,Mostly Clear,0,7,0,310,11,1016,0,1459126800
aeris,hourly,2016-03-27 00:00,4,86,5,41,5,5,92,Mostly Cloudy with Light Rain,Light Rain,0,6,0.68,90,93,1014,0,1459054800
aeris,hourly,2016-03-27 04:00,2,86,4,39,4,4,89,Mostly Cloudy with Scattered Showers,Scattered Showers,0,6,0.25,30,83,1012,0,1459069200
aeris,hourly,2016-03-26 20:00,5,86,7,45,7,7,82,Cloudy with Light Rain,Light Rain,0,12,0.68,120,98,1016,0,1459040400
aeris,hourly,2016-03-26 11:00,4,73,7,45,7,7,80,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.25,140,99,1017,0,1459008000
aeris,hourly,2016-03-26 17:00,5,73,9,48,9,9,71,Cloudy with Light Rain Likely,Rain,0,12,0.47,130,100,1016,0,1459029600
aeris,hourly,2016-03-28 03:00,-1,3,2,36,2,2,80,Mostly Clear,Mostly Clear,0,6,0,240,22,1017,0,1459152000
aeris,hourly,2016-03-27 02:00,4,86,5,41,5,5,93,Mostly Cloudy with Light Rain Likely,Rain,0,6,0.25,70,89,1013,0,1459062000
aeris,hourly,2016-03-27 18:00,0,15,9,48,9,9,58,Mostly Sunny,Mostly Sunny,0,12,0,310,18,1016,0,1459119600
aeris,hourly,2016-03-27 08:00,2,15,2,36,2,2,93,Mostly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,12,0.04,330,87,1014,0,1459083600
aeris,hourly,2016-03-28 00:00,-1,3,4,39,4,4,73,Mostly Clear,Mostly Clear,0,6,0,240,13,1017,0,1459141200
aeris,hourly,2016-03-27 15:00,1,15,9,48,9,9,56,Partly Cloudy,Partly Cloudy,0,14,0,320,43,1015,0,1459108800
aeris,hourly,2016-03-28 06:00,-1,3,2,36,2,2,84,Partly Cloudy,Partly Cloudy,0,6,0,230,33,1018,0,1459162800
aeris,hourly,2016-03-27 10:00,1,15,4,39,4,4,85,Mostly Cloudy with Isolated Showers,Isolated Showers,0,13,0.04,330,83,1015,0,1459090800
aeris,daily,2016-03-27 07:00,2,86,None,None,10,1,72,Partly Cloudy with Chance of Light Wintry Mix,Isolated Wintry Mix,0,13,0.5,330,60,1015,0,1459080000
aeris,daily,2016-03-31 07:00,1,50,None,None,7,0,67,Mostly Cloudy with Scattered Showers,Scattered Showers,0,27,2.53,300,76,998,None,1459425600
aeris,daily,2016-04-03 07:00,-22,None,None,None,-7,-15,43,Partly Cloudy with Snow Flurries,Snow Flurries,0,25,0.07,325,59,1033,None,1459684800
aeris,daily,2016-04-04 07:00,-19,None,None,None,3,-8,48,Mostly Cloudy with Snow Flurries,Snow Flurries,0,19,0.49,162,78,1022,None,1459771200
aeris,daily,2016-03-26 07:00,2,73,None,None,10,2,77,Cloudy with Chance of Light Rain,Scattered Showers,0,9,10.02,160,99,1017,0,1458993600
aeris,daily,2016-03-30 07:00,7,60,None,None,16,4,75,Mostly Cloudy with Showers Likely,Showers,0,20,17.28,160,87,989,None,1459339200
aeris,daily,2016-04-02 07:00,-10,22,None,None,-2,-6,59,Windy with Isolated Snow Showers,Isolated Snow Showers,0,44,1.46,290,23,1012,None,1459598400
