src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-19 16:00,-4,23,0,15,Overcast,1026,40,94,0,52,13
wunder,hourly,2016-03-18 22:00,-3,39,0,15,Overcast,1023,32,97,0,82,14
wunder,hourly,2016-03-20 08:00,-6,324,0,2,Partly Cloudy,1029,31,46,0,67,10
wunder,hourly,2016-03-18 21:00,-2,41,0,15,Overcast,1022,33,99,0,82,13
wunder,hourly,2016-03-20 05:00,-5,320,0,1,Partly Cloudy,1028,30,53,0,76,6
wunder,hourly,2016-03-19 10:00,-3,59,0,18,Overcast,1026,33,97,0,76,13
wunder,hourly,2016-03-19 20:00,-4,346,0,1,Mostly Cloudy,1027,37,72,0,60,11
wunder,hourly,2016-03-19 03:00,-4,32,0,30,Snow Showers,1024,30,99,0,78,14
wunder,hourly,2016-03-19 09:00,-3,53,0,19,Overcast,1025,32,97,0,79,13
wunder,hourly,2016-03-19 06:00,-4,34,0,48,Snow Showers,1024,31,100,0,79,14
wunder,hourly,2016-03-19 04:00,-4,31,0,34,Snow Showers,1023,31,99,0,77,14
wunder,hourly,2016-03-19 02:00,-4,35,0,15,Overcast,1024,31,95,0,76,14
wunder,hourly,2016-03-20 07:00,-6,322,0,2,Partly Cloudy,1029,30,42,0,70,8
wunder,hourly,2016-03-19 08:00,-3,44,0,19,Overcast,1025,31,99,0,81,13
wunder,hourly,2016-03-19 18:00,-4,3,0,1,Overcast,1026,40,89,0,54,13
wunder,hourly,2016-03-20 02:00,-4,339,0,2,Partly Cloudy,1028,30,45,0,76,6
wunder,hourly,2016-03-19 00:00,-4,39,0,15,Overcast,1023,32,95,0,73,16
wunder,hourly,2016-03-19 05:00,-4,34,0,47,Snow Showers,1024,31,100,0,79,13
wunder,hourly,2016-03-19 01:00,-4,38,0,15,Overcast,1024,31,97,0,74,16
wunder,hourly,2016-03-20 04:00,-4,322,0,1,Partly Cloudy,1028,30,54,0,77,6
wunder,hourly,2016-03-18 23:00,-3,40,0,15,Overcast,1023,31,97,0,81,13
wunder,hourly,2016-03-20 01:00,-4,343,0,2,Partly Cloudy,1028,31,36,0,74,8
wunder,hourly,2016-03-19 07:00,-3,42,0,31,Snow Showers,1024,31,100,0,80,14
wunder,hourly,2016-03-19 19:00,-4,351,0,1,Overcast,1026,39,82,0,56,13
wunder,hourly,2016-03-19 23:00,-4,348,0,2,Partly Cloudy,1028,33,36,0,70,10
wunder,hourly,2016-03-19 14:00,-4,38,0,15,Overcast,1026,38,90,0,57,11
wunder,hourly,2016-03-19 11:00,-3,65,0,15,Overcast,1026,34,95,0,71,13
wunder,hourly,2016-03-19 13:00,-4,56,0,15,Overcast,1026,37,89,0,62,11
wunder,hourly,2016-03-19 15:00,-4,26,0,15,Overcast,1026,39,93,0,53,13
wunder,hourly,2016-03-20 03:00,-4,331,0,1,Partly Cloudy,1028,30,53,0,77,6
wunder,hourly,2016-03-19 21:00,-4,345,0,1,Mostly Cloudy,1027,35,63,0,64,11
wunder,hourly,2016-03-20 00:00,-4,349,0,2,Clear,1028,32,28,0,73,10
wunder,hourly,2016-03-20 06:00,-6,318,0,1,Partly Cloudy,1028,30,47,0,73,8
wunder,hourly,2016-03-19 17:00,-4,12,0,15,Overcast,1026,40,90,0,52,14
wunder,hourly,2016-03-19 22:00,-4,346,0,2,Partly Cloudy,1028,34,50,0,67,11
wunder,hourly,2016-03-19 12:00,-4,62,0,15,Overcast,1026,36,92,0,66,13
