src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-23 08:00,-4,57,0,43,Snow Showers,1014,33,100,3,72,29
wunder,hourly,2016-03-22 19:00,0,33,0,0,Partly Cloudy,1007,48,36,0,55,29
wunder,hourly,2016-03-24 01:00,-6,32,0,49,Snow Showers,1016,31,96,0,66,27
wunder,hourly,2016-03-23 22:00,-6,38,0,53,Snow Showers,1016,33,99,3,62,29
wunder,hourly,2016-03-22 23:00,-2,37,0,1,Overcast,1011,39,98,0,68,26
wunder,hourly,2016-03-23 14:00,-8,56,1,60,Snow,1015,37,100,8,45,32
wunder,hourly,2016-03-23 04:00,-2,48,0,12,Overcast,1012,35,98,0,75,27
wunder,hourly,2016-03-23 19:00,-7,51,1,72,Snow,1015,36,100,5,52,29
wunder,hourly,2016-03-23 13:00,-7,57,1,47,Snow Showers,1015,36,99,5,49,34
wunder,hourly,2016-03-23 18:00,-6,56,1,72,Snow,1015,37,100,8,51,31
wunder,hourly,2016-03-22 18:00,1,34,0,0,Partly Cloudy,1006,51,30,0,51,24
wunder,hourly,2016-03-23 12:00,-7,58,1,51,Snow Showers,1015,36,99,8,52,32
wunder,hourly,2016-03-23 06:00,-3,53,0,32,Snow Showers,1013,34,100,0,72,27
wunder,hourly,2016-03-23 11:00,-6,59,1,53,Snow Showers,1016,35,100,5,57,32
wunder,hourly,2016-03-24 00:00,-6,34,0,37,Snow Showers,1016,32,98,3,66,29
wunder,hourly,2016-03-23 05:00,-3,50,0,32,Snow Showers,1012,35,98,0,75,26
wunder,hourly,2016-03-23 23:00,-6,35,0,41,Snow Showers,1016,32,98,3,64,29
wunder,hourly,2016-03-23 03:00,-2,46,0,13,Overcast,1011,36,98,0,74,26
wunder,hourly,2016-03-24 04:00,-7,21,0,30,Snow Showers,1015,30,68,0,65,27
wunder,hourly,2016-03-24 03:00,-7,25,0,31,Snow Showers,1015,30,78,0,65,27
wunder,hourly,2016-03-24 02:00,-6,29,0,32,Snow Showers,1016,30,92,0,66,26
wunder,hourly,2016-03-23 07:00,-3,54,0,32,Snow Showers,1013,34,100,3,72,29
wunder,hourly,2016-03-23 17:00,-6,57,1,71,Snow,1015,37,100,8,50,32
wunder,hourly,2016-03-23 20:00,-7,45,1,55,Snow Showers,1016,35,99,3,55,27
wunder,hourly,2016-03-23 00:00,-2,37,0,2,Overcast,1011,38,96,0,70,24
wunder,hourly,2016-03-22 22:00,-1,37,0,0,Overcast,1010,40,97,0,66,26
wunder,hourly,2016-03-22 20:00,-1,36,0,0,Partly Cloudy,1008,45,53,0,58,29
wunder,hourly,2016-03-23 21:00,-6,42,1,54,Snow Showers,1016,34,98,5,58,27
wunder,hourly,2016-03-23 01:00,-2,37,0,4,Overcast,1011,37,98,0,73,24
wunder,hourly,2016-03-23 15:00,-8,58,1,66,Snow,1015,37,100,8,45,34
wunder,hourly,2016-03-23 02:00,-2,43,0,13,Overcast,1011,36,96,0,75,24
wunder,hourly,2016-03-23 09:00,-4,56,1,38,Snow Showers,1015,33,99,5,69,29
wunder,hourly,2016-03-23 16:00,-7,61,2,67,Snow,1015,37,100,10,48,31
wunder,hourly,2016-03-23 10:00,-5,56,1,40,Snow Showers,1016,34,100,5,62,29
wunder,hourly,2016-03-24 05:00,-7,19,0,4,Mostly Cloudy,1015,29,66,0,66,26
wunder,hourly,2016-03-22 21:00,-1,37,0,0,Overcast,1009,43,80,0,61,27
