src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-23 22:00,-6,75,-2,28,-2,-2,71,Windy with Snow,Snow,0.68,32,0.55,20,90,1015,0,1458788400
aeris,hourly,2016-03-22 03:00,1,1,3,37,3,3,82,Partly Cloudy,Partly Cloudy,0,7,0,90,67,1005,0,1458633600
aeris,hourly,2016-03-23 12:00,-4,75,2,36,2,2,66,Mostly Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0.13,27,0.21,40,94,1014,0,1458752400
aeris,hourly,2016-03-24 00:00,-6,75,-2,28,-2,-2,73,Windy with Snow,Snow,0.68,32,0.55,20,87,1014,0,1458795600
aeris,hourly,2016-03-22 07:00,1,1,2,36,2,2,92,Partly Cloudy,Partly Cloudy,0,7,0,50,58,1004,0,1458648000
aeris,hourly,2016-03-24 01:00,-6,75,-3,27,-3,-3,74,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.68,32,0.55,20,86,1014,0,1458799200
aeris,hourly,2016-03-23 08:00,-3,75,0,32,0,0,78,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.13,26,0.21,50,93,1012,0,1458738000
aeris,hourly,2016-03-22 23:00,1,28,5,41,5,5,75,Mostly Cloudy with Scattered Showers,Scattered Showers,0,20,0.25,40,94,1009,0,1458705600
aeris,hourly,2016-03-23 14:00,-4,75,3,37,3,3,59,Mostly Cloudy with Light Rain,Light Rain,0,27,0.55,40,94,1014,0,1458759600
aeris,hourly,2016-03-23 04:00,-2,28,2,36,2,2,78,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,23,0.13,40,95,1010,0,1458723600
aeris,hourly,2016-03-22 12:00,2,7,8,46,8,8,65,Partly Cloudy,Partly Cloudy,0,14,0,40,61,1005,0,1458666000
aeris,hourly,2016-03-22 18:00,2,7,10,50,10,10,58,Mostly Cloudy,Mostly Cloudy,0,20,0,40,82,1005,0,1458687600
aeris,hourly,2016-03-22 17:00,2,7,11,52,11,11,57,Mostly Cloudy,Mostly Cloudy,0,19,0,40,78,1005,0,1458684000
