src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-16 20:00,-1,296,0,42,Chance of Rain,1003,41,68,0,65,29
wunder,hourly,2016-03-16 00:00,6,331,2,90,Rain,999,47,100,0,84,32
wunder,hourly,2016-03-16 09:00,2,305,1,72,Chance of Rain,997,41,100,0,78,35
wunder,hourly,2016-03-16 06:00,3,314,1,80,Rain,996,42,100,0,81,39
wunder,hourly,2016-03-16 11:00,2,304,1,64,Rain,998,41,100,0,78,37
wunder,hourly,2016-03-17 02:00,0,291,0,55,Snow,1005,37,100,0,83,26
wunder,hourly,2016-03-16 14:00,0,297,1,59,Chance of Rain,999,42,100,0,69,39
wunder,hourly,2016-03-15 17:00,10,112,1,69,Rain,1001,53,100,0,90,10
wunder,hourly,2016-03-16 10:00,2,303,1,60,Chance of Rain,997,42,100,0,77,34
wunder,hourly,2016-03-15 23:00,6,333,2,94,Rain,999,48,100,0,84,27
wunder,hourly,2016-03-16 19:00,-1,295,0,43,Chance of Rain,1002,42,100,0,63,32
wunder,hourly,2016-03-17 00:00,0,295,0,50,Chance of Rain,1004,38,99,0,77,27
wunder,hourly,2016-03-15 18:00,9,106,2,71,Rain,1001,52,100,0,88,8
wunder,hourly,2016-03-16 12:00,1,299,1,74,Chance of Rain,998,41,100,0,76,39
wunder,hourly,2016-03-15 20:00,8,320,1,78,Rain,1001,51,100,0,87,14
wunder,hourly,2016-03-16 23:00,-1,298,0,52,Chance of Rain,1004,39,99,0,75,27
wunder,hourly,2016-03-16 17:00,-1,296,1,51,Chance of Rain,1001,43,99,0,61,37
wunder,hourly,2016-03-16 16:00,-1,296,1,59,Chance of Rain,1000,43,99,0,61,37
wunder,hourly,2016-03-16 13:00,1,300,1,62,Rain,999,41,100,0,73,39
wunder,hourly,2016-03-17 04:00,0,295,0,58,Snow Showers,1005,36,100,3,85,24
wunder,hourly,2016-03-16 21:00,-1,298,0,41,Chance of Rain,1004,40,68,0,68,27
wunder,hourly,2016-03-17 03:00,0,293,0,57,Snow Showers,1005,36,100,3,84,26
wunder,hourly,2016-03-16 15:00,-1,297,1,64,Rain,1000,42,100,0,64,39
wunder,hourly,2016-03-16 02:00,4,330,2,66,Rain,997,44,100,0,84,37
wunder,hourly,2016-03-16 08:00,2,307,1,60,Rain,996,41,100,0,78,37
wunder,hourly,2016-03-16 18:00,-1,295,1,43,Chance of Rain,1001,43,100,0,61,34
wunder,hourly,2016-03-16 07:00,2,311,1,63,Rain,996,42,100,0,79,35
wunder,hourly,2016-03-16 05:00,3,319,2,83,Rain,996,43,100,0,82,37
wunder,hourly,2016-03-17 01:00,0,292,0,50,Snow,1005,38,100,0,79,27
wunder,hourly,2016-03-16 03:00,4,329,2,67,Rain,996,44,100,0,85,37
wunder,hourly,2016-03-16 22:00,-1,298,0,46,Chance of Rain,1004,40,99,0,71,31
wunder,hourly,2016-03-15 22:00,7,334,2,98,Rain,1000,49,100,0,86,24
wunder,hourly,2016-03-15 21:00,8,326,2,98,Rain,1001,50,100,0,86,21
wunder,hourly,2016-03-16 01:00,4,333,2,81,Rain,998,45,100,0,82,35
wunder,hourly,2016-03-15 19:00,9,348,2,72,Rain,1001,51,100,0,88,10
wunder,hourly,2016-03-16 04:00,3,325,2,85,Rain,996,43,100,0,84,37
