src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-25 01:00,-6,118,0,1,Clear,1015,30,0,0,69,5
wunder,hourly,2016-03-25 07:00,-7,163,0,0,Clear,1014,28,15,0,73,10
wunder,hourly,2016-03-24 23:00,-6,51,0,0,Clear,1015,32,0,0,63,5
wunder,hourly,2016-03-25 00:00,-6,76,0,1,Clear,1015,31,0,0,66,3
wunder,hourly,2016-03-25 17:00,-3,171,0,15,Mostly Cloudy,1012,43,77,0,52,27
wunder,hourly,2016-03-25 08:00,-6,163,0,0,Clear,1014,29,22,0,72,10
wunder,hourly,2016-03-24 19:00,-6,341,0,0,Clear,1013,40,6,0,46,11
wunder,hourly,2016-03-25 02:00,-6,139,0,1,Clear,1014,30,0,0,69,6
wunder,hourly,2016-03-24 14:00,-7,3,0,0,Clear,1013,41,26,0,41,26
wunder,hourly,2016-03-25 11:00,-6,178,0,0,Partly Cloudy,1014,39,44,0,50,24
wunder,hourly,2016-03-24 11:00,-7,18,0,0,Partly Cloudy,1014,34,54,0,53,27
wunder,hourly,2016-03-24 13:00,-7,8,0,0,Partly Cloudy,1013,39,35,0,44,26
wunder,hourly,2016-03-24 15:00,-8,2,0,0,Clear,1012,42,18,0,38,24
wunder,hourly,2016-03-25 06:00,-6,162,0,0,Clear,1014,28,15,0,74,8
wunder,hourly,2016-03-25 10:00,-6,174,0,0,Partly Cloudy,1014,35,49,0,58,21
wunder,hourly,2016-03-24 21:00,-7,9,0,0,Clear,1014,35,1,0,53,8
wunder,hourly,2016-03-25 13:00,-4,182,0,0,Partly Cloudy,1013,43,49,0,47,27
wunder,hourly,2016-03-24 17:00,-7,349,0,0,Clear,1012,42,10,0,39,21
wunder,hourly,2016-03-25 03:00,-6,149,0,1,Clear,1014,29,0,0,70,6
wunder,hourly,2016-03-25 18:00,-2,167,0,19,Overcast,1012,43,92,0,57,24
wunder,hourly,2016-03-25 05:00,-6,161,0,0,Clear,1014,28,8,0,75,8
wunder,hourly,2016-03-24 12:00,-7,13,0,0,Partly Cloudy,1013,37,48,0,48,26
wunder,hourly,2016-03-24 16:00,-8,359,0,0,Clear,1012,42,12,0,37,23
wunder,hourly,2016-03-24 22:00,-7,29,0,0,Clear,1014,33,0,0,57,6
wunder,hourly,2016-03-24 10:00,-7,21,0,0,Partly Cloudy,1014,32,54,0,58,24
wunder,hourly,2016-03-24 20:00,-6,350,0,0,Clear,1013,37,4,0,50,8
wunder,hourly,2016-03-25 15:00,-4,173,0,0,Mostly Cloudy,1012,44,61,0,46,29
wunder,hourly,2016-03-24 09:00,-8,22,0,0,Partly Cloudy,1015,30,54,0,61,24
wunder,hourly,2016-03-25 09:00,-6,168,0,0,Partly Cloudy,1014,31,40,0,68,13
wunder,hourly,2016-03-25 16:00,-3,173,0,0,Mostly Cloudy,1012,44,69,0,48,29
wunder,hourly,2016-03-24 08:00,-8,20,0,0,Mostly Cloudy,1015,29,72,0,63,23
wunder,hourly,2016-03-24 18:00,-7,344,0,0,Clear,1012,42,8,0,42,19
wunder,hourly,2016-03-25 04:00,-6,158,0,1,Clear,1014,29,0,0,73,6
wunder,hourly,2016-03-25 19:00,-1,163,0,22,Overcast,1012,42,91,0,62,18
wunder,hourly,2016-03-25 14:00,-4,179,0,0,Partly Cloudy,1013,44,54,0,46,27
wunder,hourly,2016-03-25 12:00,-5,182,0,0,Partly Cloudy,1014,42,51,0,46,26
