src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-13 15:00,6,147,0,15,Overcast,1008,51,94,0,74,16
wunder,hourly,2016-03-12 20:00,5,136,0,0,Partly Cloudy,1013,56,57,0,58,11
wunder,hourly,2016-03-12 10:00,5,206,0,0,Clear,1017,56,1,0,58,13
wunder,hourly,2016-03-12 17:00,6,133,0,0,Partly Cloudy,1013,63,34,0,48,11
wunder,hourly,2016-03-12 18:00,6,124,0,0,Partly Cloudy,1013,61,43,0,52,11
wunder,hourly,2016-03-13 10:00,6,129,0,35,Chance of Rain,1011,49,99,0,81,16
wunder,hourly,2016-03-12 09:00,4,203,0,0,Clear,1017,52,0,0,66,13
wunder,hourly,2016-03-13 07:00,6,126,1,56,Chance of Rain,1012,47,100,0,83,13
wunder,hourly,2016-03-12 22:00,5,148,0,0,Mostly Cloudy,1014,52,69,0,66,11
wunder,hourly,2016-03-12 05:00,4,204,0,0,Clear,1017,48,1,0,72,10
wunder,hourly,2016-03-12 11:00,6,208,0,0,Clear,1017,59,1,0,53,13
wunder,hourly,2016-03-12 15:00,6,158,0,0,Clear,1014,66,24,0,42,11
wunder,hourly,2016-03-13 12:00,6,138,0,22,Overcast,1011,50,98,0,78,16
wunder,hourly,2016-03-13 08:00,6,124,1,57,Chance of Rain,1012,47,100,0,86,14
wunder,hourly,2016-03-13 05:00,6,132,1,56,Chance of Rain,1013,47,100,0,83,11
wunder,hourly,2016-03-12 07:00,4,193,0,0,Clear,1017,45,0,0,80,10
wunder,hourly,2016-03-13 00:00,6,153,0,2,Mostly Cloudy,1013,49,75,0,75,8
wunder,hourly,2016-03-13 11:00,6,135,0,21,Overcast,1011,49,99,0,78,16
wunder,hourly,2016-03-12 23:00,5,153,0,1,Mostly Cloudy,1013,50,78,0,71,10
wunder,hourly,2016-03-13 09:00,6,128,0,54,Chance of Rain,1012,48,99,0,84,16
wunder,hourly,2016-03-13 06:00,6,125,1,58,Chance of Rain,1012,47,100,0,83,11
wunder,hourly,2016-03-12 19:00,6,130,0,0,Mostly Cloudy,1013,58,61,0,56,11
wunder,hourly,2016-03-12 13:00,6,198,0,0,Clear,1016,64,14,0,45,11
wunder,hourly,2016-03-12 04:00,4,207,0,0,Clear,1017,49,1,0,69,10
wunder,hourly,2016-03-12 21:00,5,143,0,0,Mostly Cloudy,1013,54,70,0,61,11
wunder,hourly,2016-03-13 03:00,6,138,0,14,Overcast,1013,48,96,0,82,8
wunder,hourly,2016-03-13 14:00,6,143,0,15,Overcast,1009,51,95,0,77,16
wunder,hourly,2016-03-12 16:00,6,145,0,0,Partly Cloudy,1014,64,42,0,44,13
wunder,hourly,2016-03-12 06:00,4,196,0,0,Clear,1017,47,1,0,74,8
wunder,hourly,2016-03-13 01:00,6,146,0,6,Overcast,1013,48,89,0,78,8
wunder,hourly,2016-03-12 12:00,6,208,0,0,Clear,1016,62,2,0,48,13
wunder,hourly,2016-03-13 16:00,7,147,0,15,Overcast,1007,52,95,0,73,13
wunder,hourly,2016-03-12 14:00,6,176,0,0,Clear,1015,65,16,0,42,10
wunder,hourly,2016-03-13 13:00,6,140,0,18,Overcast,1010,50,98,0,76,18
wunder,hourly,2016-03-12 08:00,4,198,0,0,Clear,1018,47,0,0,74,10
wunder,hourly,2016-03-13 04:00,6,137,0,24,Overcast,1013,47,99,0,82,10
