src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-18 19:00,NA,rain,1,0.73,8.36,Overcast,1022.46,8.64,39.34,1458345600,19,0.0015,31.25,0.03,NA,NA
forecast.io,hourly,2016-03-18 22:00,0.009,snow,0.98,0.86,4.04,Overcast,1024.21,9.16,33.3,1458356400,28,0.0011,29.47,0.02,NA,NA
forecast.io,hourly,2016-03-19 08:00,0.027,snow,1,0.9,0.61,Light Snow,1025.23,5.65,31.98,1458392400,58,0.0036,29.49,0.13,NA,NA
forecast.io,daily,2016-03-24 00:00,0.57,snow,0.1,0.63,NA,Light snow (under 1 in.) in the morning.,1018.26,6.27,NA,1458795600,192,0.0024,22.78,0.24,25.19,44.7
forecast.io,hourly,2016-03-19 23:00,NA,NA,0.68,0.86,8.56,Mostly Cloudy,1026.54,5.84,32.67,1458446400,0,0,29.03,0,NA,NA
forecast.io,hourly,2016-03-19 18:00,NA,NA,0.93,0.69,8.84,Mostly Cloudy,1024.68,5.78,39.4,1458428400,14,0,29.99,0,NA,NA
forecast.io,hourly,2016-03-18 21:00,NA,rain,0.98,0.81,6.61,Overcast,1023.67,8.69,35.11,1458352800,25,0.0012,30.02,0.02,NA,NA
forecast.io,hourly,2016-03-19 16:00,NA,rain,0.95,0.63,7.39,Overcast,1024.8,5.67,42.06,1458421200,17,0.0012,30.38,0.02,NA,NA
forecast.io,hourly,2016-03-19 10:00,0.016,snow,1,0.86,0.96,Flurries,1025.79,5.5,32.12,1458399600,65,0.0021,28.52,0.05,NA,NA
forecast.io,hourly,2016-03-18 01:00,0.011,snow,0.77,0.78,9.21,Mostly Cloudy,1016.87,4.13,33.6,1458280800,328,0.0014,27.49,0.02,NA,NA
forecast.io,hourly,2016-03-18 15:00,NA,rain,0.99,0.67,8.48,Overcast,1021.82,6.8,41.1,1458331200,24,0.0013,31.01,0.02,NA,NA
forecast.io,hourly,2016-03-19 03:00,0.032,snow,1,0.9,3.64,Light Snow,1024.51,7.42,31.83,1458374400,37,0.0042,29.34,0.16,NA,NA
forecast.io,daily,2016-03-23 00:00,0.782,snow,0.92,0.73,NA,Breezy in the morning and light snow (under 1 in.) throughout the day.,1012.44,15.64,NA,1458709200,25,0.004,25.34,0.54,26.61,40.84
forecast.io,hourly,2016-03-18 06:00,0.009,snow,0.9,0.85,7.81,Mostly Cloudy,1019.47,5.27,31.15,1458298800,23,0.0011,27.11,0.02,NA,NA
forecast.io,hourly,2016-03-18 09:00,NA,NA,0.93,0.78,7.97,Mostly Cloudy,1021.49,6.1,32.12,1458309600,25,0,26.16,0,NA,NA
forecast.io,hourly,2016-03-19 21:00,NA,NA,0.76,0.8,10,Mostly Cloudy,1025.87,5.65,34.92,1458439200,6,0,29.49,0,NA,NA
forecast.io,hourly,2016-03-19 04:00,0.036,snow,1,0.91,1.16,Light Snow,1024.5,6.93,32.15,1458378000,40,0.0048,29.88,0.2,NA,NA
forecast.io,hourly,2016-03-19 02:00,0.026,snow,1,0.89,6.31,Light Snow,1024.56,7.82,31.48,1458370800,36,0.0033,28.66,0.11,NA,NA
forecast.io,hourly,2016-03-19 09:00,0.021,snow,1,0.89,0.44,Flurries,1025.56,5.63,31.85,1458396000,63,0.0028,28.94,0.09,NA,NA
forecast.io,hourly,2016-03-19 19:00,NA,NA,0.9,0.73,9.5,Mostly Cloudy,1024.85,5.7,37.66,1458432000,12,0,29.74,0,NA,NA
forecast.io,current,2016-03-18 00:58,NA,NA,0.77,0.78,9.21,Mostly Cloudy,1016.86,4.13,33.61,1458280739,327,0,27.48,0,NA,NA
forecast.io,daily,2016-03-21 00:00,NA,NA,0.55,0.66,10,Mostly cloudy throughout the day and breezy overnight.,1019.84,4.68,NA,1458536400,113,0,25.03,0,28.38,46.22
forecast.io,hourly,2016-03-18 07:00,0.014,snow,0.92,0.85,7.72,Flurries,1020.13,5.19,30.62,1458302400,24,0.0017,26.53,0.04,NA,NA
forecast.io,hourly,2016-03-18 17:00,NA,rain,1,0.69,8.34,Overcast,1021.96,7.36,41.73,1458338400,25,0.0018,32.39,0.04,NA,NA
forecast.io,hourly,2016-03-18 04:00,NA,NA,0.83,0.83,8.51,Mostly Cloudy,1018.25,5.28,32.13,1458291600,7,0,27.53,0,NA,NA
forecast.io,daily,2016-03-19 00:00,0.385,snow,0.94,0.81,5.49,Light snow (under 1 in.) in the morning.,1025.19,5.6,NA,1458363600,33,0.0021,29.43,0.2,31.3,42.06
forecast.io,hourly,2016-03-19 06:00,0.035,snow,1,0.92,0.36,Light Snow,1024.69,6.01,31.98,1458385200,49,0.0046,29.87,0.19,NA,NA
forecast.io,hourly,2016-03-18 14:00,NA,NA,0.99,0.65,9.2,Overcast,1021.9,6.47,39.35,1458327600,23,0,28.69,0,NA,NA
forecast.io,hourly,2016-03-19 17:00,NA,rain,0.94,0.65,8,Overcast,1024.67,5.82,41.1,1458424800,14,0.0009,30.15,0.01,NA,NA
forecast.io,hourly,2016-03-18 12:00,NA,NA,0.96,0.68,9.04,Overcast,1022.07,6.27,35.52,1458320400,31,0,26.08,0,NA,NA
forecast.io,hourly,2016-03-19 05:00,0.037,snow,1,0.92,0,Light Snow,1024.55,6.41,32.04,1458381600,46,0.0048,29.9,0.2,NA,NA
forecast.io,hourly,2016-03-19 01:00,0.02,snow,0.99,0.88,7.37,Flurries,1024.57,8.02,31.3,1458367200,35,0.0025,28.19,0.07,NA,NA
forecast.io,daily,2016-03-22 00:00,NA,rain,0.91,0.79,NA,Light rain and breezy starting in the evening.,1003.71,9.41,NA,1458622800,88,0.0038,36.9,0.55,36.22,54.49
forecast.io,hourly,2016-03-18 23:00,0.011,snow,0.98,0.87,6.2,Overcast,1024.46,9.15,32.09,1458360000,31,0.0014,28.75,0.03,NA,NA
forecast.io,hourly,2016-03-19 22:00,0.006,snow,0.7,0.84,10,Mostly Cloudy,1026.35,5.67,33.74,1458442800,2,0.0008,29.32,0.01,NA,NA
forecast.io,hourly,2016-03-18 08:00,0.006,snow,0.93,0.82,7.53,Mostly Cloudy,1020.84,5.63,31.33,1458306000,24,0.0008,26.52,0.01,NA,NA
forecast.io,hourly,2016-03-18 16:00,NA,rain,1,0.69,8.27,Overcast,1021.83,6.65,42.14,1458334800,24,0.0019,32.59,0.05,NA,NA
forecast.io,hourly,2016-03-18 02:00,0.014,snow,0.79,0.81,8.78,Mostly Cloudy,1017.27,4.2,33.44,1458284400,334,0.0018,28.22,0.03,NA,NA
forecast.io,hourly,2016-03-19 14:00,NA,rain,0.96,0.69,7.77,Overcast,1025.46,4.45,39.61,1458414000,33,0.001,30.18,0.01,NA,NA
forecast.io,hourly,2016-03-18 11:00,NA,NA,0.94,0.7,9.03,Overcast,1022.11,6.46,34.09,1458316800,30,0,25.36,0,NA,NA
forecast.io,hourly,2016-03-19 11:00,0.012,snow,0.99,0.82,2.87,Overcast,1025.87,5.05,33.33,1458403200,63,0.0016,28.56,0.03,NA,NA
forecast.io,hourly,2016-03-19 13:00,NA,rain,0.96,0.73,7.36,Overcast,1025.73,4.17,37.54,1458410400,44,0.001,29.69,0.01,NA,NA
forecast.io,hourly,2016-03-19 15:00,NA,rain,0.96,0.65,7.46,Overcast,1025.09,5.11,41.33,1458417600,23,0.0011,30.36,0.02,NA,NA
forecast.io,hourly,2016-03-18 10:00,NA,NA,0.93,0.75,8.35,Mostly Cloudy,1021.95,6.64,33.01,1458313200,29,0,25.82,0,NA,NA
forecast.io,daily,2016-03-18 00:00,0.183,snow,0.93,0.76,8.15,Light snow overnight.,1020.96,6.18,NA,1458277200,19,0.001,28.45,0.05,30.62,42.14
forecast.io,hourly,2016-03-18 20:00,NA,rain,0.99,0.77,7.79,Overcast,1023,8.77,37.2,1458349200,22,0.0014,30.52,0.03,NA,NA
forecast.io,daily,2016-03-20 00:00,NA,NA,0.45,0.69,9.25,Partly cloudy throughout the day.,1024.42,10.41,NA,1458450000,322,0,23.56,0,26.32,42.37
forecast.io,hourly,2016-03-18 13:00,NA,NA,0.98,0.66,9.37,Overcast,1021.98,6.42,37.38,1458324000,23,0,26.98,0,NA,NA
forecast.io,hourly,2016-03-19 20:00,NA,NA,0.84,0.77,9.97,Mostly Cloudy,1025.27,5.66,36.21,1458435600,9,0,29.55,0,NA,NA
forecast.io,hourly,2016-03-18 18:00,NA,rain,1,0.7,8.34,Overcast,1022.15,8.24,40.91,1458342000,21,0.0017,31.94,0.04,NA,NA
forecast.io,hourly,2016-03-18 03:00,NA,NA,0.81,0.82,8.77,Mostly Cloudy,1017.74,4.33,32.79,1458288000,350,0,28.04,0,NA,NA
forecast.io,daily,2016-03-25 00:00,NA,rain,0.04,0.64,NA,Clear throughout the day.,1012.79,8.95,NA,1458882000,180,0.0005,28.77,0.09,30.99,53.13
forecast.io,hourly,2016-03-18 05:00,NA,NA,0.85,0.83,8.33,Mostly Cloudy,1018.83,5.11,31.73,1458295200,16,0,27.28,0,NA,NA
forecast.io,hourly,2016-03-19 12:00,NA,rain,0.97,0.78,5.47,Overcast,1025.85,4.49,35.36,1458406800,55,0.0012,29.05,0.02,NA,NA
forecast.io,hourly,2016-03-19 07:00,0.032,snow,1,0.91,0.76,Light Snow,1024.92,5.78,32.07,1458388800,53,0.0042,29.83,0.16,NA,NA
