src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,current,2016-03-18 02:58,NA,NA,0.87,0.81,9.54,Mostly Cloudy,1017.8,3.87,32.31,1458287939,334,0,27.01,0,NA,NA
forecast.io,hourly,2016-03-18 19:00,NA,rain,1,0.75,7.97,Overcast,1022.48,7.39,38.9,1458345600,27,0.0039,31.52,0.15,NA,NA
forecast.io,hourly,2016-03-18 22:00,0.014,snow,0.98,0.83,7.7,Flurries,1024.26,8.44,33.62,1458356400,25,0.0019,29.04,0.05,NA,NA
forecast.io,hourly,2016-03-19 08:00,0.027,snow,1,0.88,2.95,Light Snow,1025.39,8.1,31.72,1458392400,67,0.0035,28.57,0.12,NA,NA
forecast.io,daily,2016-03-24 00:00,NA,rain,0.1,0.62,NA,Partly cloudy starting in the evening.,1018.51,5.87,NA,1458795600,198,0.0006,22.75,0.01,25.83,45.11
forecast.io,hourly,2016-03-19 23:00,NA,NA,0.32,0.76,10,Partly Cloudy,1026.69,6.85,32.38,1458446400,358,0,25.63,0,NA,NA
forecast.io,hourly,2016-03-19 18:00,NA,NA,0.97,0.62,9.9,Overcast,1024.97,8.15,40.97,1458428400,18,0,28.91,0,NA,NA
forecast.io,hourly,2016-03-18 21:00,NA,rain,0.98,0.79,7.77,Overcast,1023.71,8.18,35.22,1458352800,24,0.0023,29.5,0.06,NA,NA
forecast.io,hourly,2016-03-19 16:00,NA,rain,0.97,0.62,9.7,Overcast,1025.08,8.01,41.55,1458421200,31,0.0011,29.43,0.02,NA,NA
forecast.io,hourly,2016-03-19 10:00,0.016,snow,1,0.82,10,Flurries,1026.06,7.89,31.75,1458399600,67,0.002,26.75,0.05,NA,NA
forecast.io,hourly,2016-03-19 20:00,NA,NA,0.77,0.66,10,Mostly Cloudy,1025.47,7.67,37.69,1458435600,8,0,27.36,0,NA,NA
forecast.io,hourly,2016-03-18 15:00,NA,rain,0.97,0.65,9.82,Overcast,1021.83,6.61,41.23,1458331200,31,0.001,30.19,0.01,NA,NA
forecast.io,hourly,2016-03-19 03:00,0.032,snow,1,0.9,6.4,Light Snow,1024.57,7.76,31.85,1458374400,42,0.0042,29.36,0.16,NA,NA
forecast.io,daily,2016-03-23 00:00,0.426,snow,0.92,0.72,NA,Flurries and breezy in the morning.,1012.42,15.37,NA,1458709200,26,0.0023,25.37,0.53,26.96,41.01
forecast.io,hourly,2016-03-18 06:00,0.02,snow,0.92,0.84,8.68,Flurries,1019.5,4.49,31.44,1458298800,13,0.0025,27.14,0.07,NA,NA
forecast.io,hourly,2016-03-18 09:00,NA,NA,0.95,0.77,8.32,Overcast,1021.5,6.1,32.5,1458309600,28,0,26.21,0,NA,NA
forecast.io,hourly,2016-03-19 04:00,0.036,snow,1,0.9,4.87,Light Snow,1024.58,7.68,32.23,1458378000,47,0.0047,29.76,0.19,NA,NA
forecast.io,hourly,2016-03-19 02:00,0.027,snow,1,0.9,7.36,Light Snow,1024.6,7.79,31.28,1458370800,39,0.0034,28.75,0.12,NA,NA
forecast.io,hourly,2016-03-19 09:00,0.021,snow,1,0.85,7.01,Flurries,1025.82,8.07,31.57,1458396000,68,0.0027,27.5,0.08,NA,NA
forecast.io,hourly,2016-03-19 19:00,NA,NA,0.92,0.63,10,Mostly Cloudy,1025.09,7.87,39.5,1458432000,12,0,28.15,0,NA,NA
forecast.io,daily,2016-03-21 00:00,NA,NA,0.45,0.64,10,Mostly cloudy starting in the afternoon.,1020.13,3.96,NA,1458536400,101,0,23.84,0,28.13,46.11
forecast.io,hourly,2016-03-18 07:00,0.03,snow,0.91,0.83,8.57,Light Snow,1020.15,4.86,31.36,1458302400,17,0.0038,26.68,0.14,NA,NA
forecast.io,hourly,2016-03-18 17:00,NA,rain,1,0.69,9.31,Overcast,1021.96,6.99,41.86,1458338400,28,0.0023,32.55,0.06,NA,NA
forecast.io,hourly,2016-03-20 02:00,NA,NA,0.19,0.82,10,Clear,1026.72,5.82,29.5,1458457200,339,0,24.66,0,NA,NA
forecast.io,hourly,2016-03-18 04:00,NA,NA,0.91,0.82,9.25,Mostly Cloudy,1018.34,4.67,32.34,1458291600,353,0,27.36,0,NA,NA
forecast.io,daily,2016-03-19 00:00,0.38,snow,0.91,0.78,7.91,Light snow (under 1 in.) in the morning.,1025.37,7.13,NA,1458363600,39,0.0021,28.3,0.2,31.28,41.95
forecast.io,hourly,2016-03-19 06:00,0.035,snow,1,0.91,1.17,Light Snow,1024.75,8.09,32.02,1458385200,59,0.0045,29.69,0.18,NA,NA
forecast.io,daily,2016-03-18 00:00,0.265,snow,0.94,0.75,8.91,Light snow in the morning and overnight.,1020.98,5.54,NA,1458277200,19,0.0014,28.23,0.15,31.36,42.24
