src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-14 09:00,NA,rain,0.97,0.93,3.62,Light Rain,1003.42,5.06,47.2,1457964000,153,0.0131,45.31,0.55,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.55,0.75,8.06,Light rain starting in the evening.,1001.17,11.06,NA,1458104400,263,0.0037,35.88,0.5,37.26,52.95
forecast.io,hourly,2016-03-13 15:00,NA,NA,1,0.7,9.69,Overcast,1008,11.47,56.21,1457899200,140,0,46.39,0,NA,NA
forecast.io,hourly,2016-03-15 03:00,NA,rain,0.92,0.98,4.44,Light Rain,998.32,8.2,48.28,1458028800,122,0.0138,47.75,0.55,NA,NA
forecast.io,hourly,2016-03-13 20:00,NA,NA,0.97,0.8,9.16,Overcast,1006.36,6.82,49.98,1457917200,131,0,44.01,0,NA,NA
forecast.io,hourly,2016-03-13 10:00,NA,rain,0.79,0.75,9.78,Mostly Cloudy,1010.78,6.68,49.91,1457881200,130,0.0009,42.32,0.01,NA,NA
forecast.io,hourly,2016-03-13 23:00,NA,rain,0.99,0.88,6.83,Overcast,1006.09,6.24,49.39,1457928000,143,0.0014,45.97,0.03,NA,NA
forecast.io,hourly,2016-03-14 20:00,NA,rain,0.96,0.92,10,Overcast,1000.75,6.93,55.2,1458003600,123,0.0035,53,0.12,NA,NA
forecast.io,hourly,2016-03-14 12:00,NA,rain,0.97,0.88,8.04,Overcast,1003.06,5.63,50.45,1457974800,164,0.0025,47.13,0.07,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,rain,0.87,0.97,10,Mostly Cloudy,999.67,8.53,49.74,1458021600,121,0.0048,48.9,0.2,NA,NA
forecast.io,hourly,2016-03-14 14:00,NA,rain,0.99,0.84,10,Overcast,1002.16,5.5,55.43,1457982000,161,0.0021,50.81,0.05,NA,NA
forecast.io,hourly,2016-03-13 22:00,NA,rain,0.99,0.86,8.96,Overcast,1006.34,6.47,49.72,1457924400,137,0.0022,45.68,0.06,NA,NA
forecast.io,hourly,2016-03-14 10:00,NA,rain,0.95,0.93,5.13,Overcast,1003.41,5.38,47.64,1457967600,154,0.0043,45.58,0.17,NA,NA
