src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-27 12:00,1,32,6,43,6,6,70,Mostly Cloudy,Mostly Cloudy,0,13,0.04,320,83,1015,0,1459098000
aeris,hourly,2016-03-27 14:00,0,32,8,46,8,8,60,Partly Cloudy,Partly Cloudy,0,13,0,320,69,1016,0,1459105200
aeris,hourly,2016-03-28 12:00,1,1,9,48,9,9,57,Mostly Sunny,Mostly Sunny,0,7,0,260,9,1018,0,1459184400
aeris,hourly,2016-03-26 13:00,5,86,10,50,10,10,74,Cloudy with Chance of Light Rain,Isolated Showers,0,7,0.13,120,100,1017,0,1459015200
aeris,hourly,2016-03-27 22:00,0,3,6,43,6,6,67,Mostly Clear,Mostly Clear,0,6,0,290,8,1017,0,1459134000
aeris,hourly,2016-03-26 14:00,5,86,10,50,10,10,72,Cloudy with Chance of Light Rain,Isolated Showers,0,7,0.38,120,100,1017,0,1459018800
aeris,hourly,2016-03-26 22:00,4,100,6,43,6,6,92,Cloudy with Light Rain,Light Rain,0,10,0.68,80,100,1015,0,1459047600
aeris,hourly,2016-03-27 16:00,0,32,9,48,9,9,54,Partly Cloudy,Partly Cloudy,0,14,0,310,45,1015,0,1459112400
aeris,hourly,2016-03-28 02:00,-1,3,3,37,3,3,78,Mostly Clear,Mostly Clear,0,6,0,240,19,1017,0,1459148400
aeris,hourly,2016-03-27 09:00,1,32,2,36,2,2,96,Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,13,0.04,330,99,1014,0,1459087200
aeris,hourly,2016-03-28 05:00,-1,3,2,36,2,2,83,Mostly Clear,Mostly Clear,0,6,0,230,29,1018,0,1459159200
aeris,hourly,2016-03-27 13:00,0,32,7,45,7,7,65,Mostly Cloudy,Mostly Cloudy,0,13,0.04,320,77,1016,0,1459101600
aeris,hourly,2016-03-28 08:00,-1,1,3,37,3,3,80,Mostly Sunny,Mostly Sunny,0,6,0,300,28,1018,0,1459170000
aeris,hourly,2016-03-26 16:00,4,86,10,50,10,10,69,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,110,100,1017,0,1459026000
aeris,hourly,2016-03-27 17:00,1,32,9,48,9,9,56,Partly Cloudy,Partly Cloudy,0,13,0,310,37,1016,0,1459116000
aeris,hourly,2016-03-27 23:00,-1,3,4,39,4,4,69,Mostly Clear,Mostly Clear,0,6,0,280,10,1017,0,1459137600
aeris,hourly,2016-03-28 04:00,-1,3,2,36,2,2,82,Mostly Clear,Mostly Clear,0,6,0,240,25,1018,0,1459155600
aeris,hourly,2016-03-26 18:00,5,86,9,48,9,9,77,Cloudy with Light Rain,Light Rain,0,10,0.38,90,100,1016,0,1459033200
aeris,hourly,2016-03-28 07:00,-1,3,1,34,1,1,85,Partly Cloudy,Partly Cloudy,0,6,0,230,37,1018,0,1459166400
aeris,hourly,2016-03-26 21:00,5,100,6,43,6,6,89,Cloudy with Light Rain,Light Rain,0,10,0.68,80,100,1016,0,1459044000
aeris,hourly,2016-03-27 11:00,1,32,4,39,4,4,82,Mostly Cloudy,Mostly Cloudy,0,13,0.04,330,94,1015,0,1459094400
aeris,hourly,2016-03-27 06:00,2,100,2,36,2,2,100,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,10,0.3,330,99,1013,0,1459076400
aeris,hourly,2016-03-27 03:00,3,100,3,37,3,3,96,Cloudy with Light Rain,Light Rain,0,7,0.3,10,100,1013,0,1459065600
aeris,hourly,2016-03-28 09:00,0,1,4,39,4,4,75,Mostly Sunny,Mostly Sunny,0,7,0,300,18,1018,0,1459173600
aeris,hourly,2016-03-27 01:00,4,100,4,39,4,4,100,Cloudy with Light Rain,Light Rain,0,6,0.68,50,100,1013,0,1459058400
aeris,hourly,2016-03-27 07:00,2,100,2,36,2,2,99,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,10,0.3,330,99,1013,0,1459080000
aeris,hourly,2016-03-27 21:00,0,3,6,43,6,6,65,Mostly Clear,Mostly Clear,0,6,0,290,9,1017,0,1459130400
aeris,hourly,2016-03-26 23:00,4,100,5,41,5,5,92,Cloudy with Light Rain,Light Rain,0,10,0.68,80,100,1015,0,1459051200
aeris,hourly,2016-03-27 19:00,1,32,8,46,8,8,60,Mostly Sunny,Mostly Sunny,0,10,0,310,12,1016,0,1459123200
aeris,hourly,2016-03-26 19:00,5,86,8,46,8,8,83,Cloudy with Light Rain,Light Rain,0,10,0.38,80,100,1016,0,1459036800
aeris,hourly,2016-03-27 05:00,2,100,3,37,3,3,96,Cloudy with Light Rain Likely,Rain,0,10,0.3,350,100,1012,0,1459072800
aeris,hourly,2016-03-28 01:00,-1,3,3,37,3,3,76,Mostly Clear,Mostly Clear,0,6,0,240,16,1017,0,1459144800
aeris,hourly,2016-03-28 10:00,0,1,5,41,5,5,70,Mostly Sunny,Mostly Sunny,0,7,0,300,9,1018,0,1459177200
aeris,hourly,2016-03-26 15:00,5,86,10,50,10,10,69,Cloudy with Chance of Light Rain,Scattered Showers,0,7,0.38,110,100,1017,0,1459022400
aeris,hourly,2016-03-27 20:00,0,3,7,45,7,7,65,Mostly Clear,Mostly Clear,0,7,0,310,11,1016,0,1459126800
aeris,hourly,2016-03-27 00:00,4,100,4,39,4,4,97,Cloudy with Light Rain,Light Rain,0,7,0.68,60,100,1014,0,1459054800
aeris,hourly,2016-03-28 11:00,0,1,7,45,7,7,63,Mostly Sunny,Mostly Sunny,0,7,0,260,9,1018,0,1459180800
aeris,hourly,2016-03-27 04:00,3,100,4,39,4,4,96,Cloudy with Light Rain,Light Rain,0,10,0.3,350,100,1012,0,1459069200
aeris,hourly,2016-03-26 20:00,5,100,7,45,7,7,86,Cloudy with Light Rain,Light Rain,0,10,0.68,80,100,1016,0,1459040400
aeris,hourly,2016-03-26 17:00,5,86,9,48,9,9,71,Cloudy with Light Rain Likely,Rain,0,10,0.38,100,100,1016,0,1459029600
aeris,hourly,2016-03-28 03:00,-1,3,2,36,2,2,80,Mostly Clear,Mostly Clear,0,6,0,240,22,1017,0,1459152000
aeris,hourly,2016-03-28 13:00,1,1,11,52,11,11,50,Mostly Sunny,Mostly Sunny,0,7,0,260,9,1018,0,1459188000
aeris,hourly,2016-03-27 02:00,4,100,4,39,4,4,97,Cloudy with Light Rain,Light Rain,0,7,0.3,40,100,1013,0,1459062000
aeris,hourly,2016-03-27 18:00,0,32,9,48,9,9,58,Mostly Sunny,Mostly Sunny,0,12,0,310,20,1016,0,1459119600
aeris,hourly,2016-03-27 08:00,2,32,2,36,2,2,97,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,12,0.04,330,99,1014,0,1459083600
aeris,hourly,2016-03-28 00:00,-1,3,4,39,4,4,70,Mostly Clear,Mostly Clear,0,6,0,250,14,1017,0,1459141200
aeris,hourly,2016-03-27 15:00,1,32,9,48,9,9,56,Partly Cloudy,Partly Cloudy,0,14,0,320,53,1015,0,1459108800
