src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-18 19:00,NA,rain,0.91,0.68,10,Mostly Cloudy,1022.35,8.6,39.6,1458345600,46,0.0015,30.02,0.03,NA,NA
forecast.io,hourly,2016-03-18 22:00,0.018,snow,0.89,0.78,10,Flurries,1024.15,9.55,34.51,1458356400,46,0.0024,28.39,0.07,NA,NA
forecast.io,hourly,2016-03-17 17:00,NA,rain,0.88,0.58,10,Mostly Cloudy,1011.2,11.54,41.47,1458252000,281,0.0017,27.82,0.04,NA,NA
forecast.io,hourly,2016-03-17 21:00,NA,NA,0.89,0.71,9.48,Mostly Cloudy,1014.73,8.07,38.32,1458266400,288,0,29.9,0,NA,NA
forecast.io,hourly,2016-03-19 08:00,0.041,snow,0.99,0.84,10,Light Snow,1025.12,7.54,30.54,1458392400,83,0.0048,26.35,0.2,NA,NA
forecast.io,hourly,2016-03-18 21:00,NA,rain,0.89,0.75,10,Mostly Cloudy,1023.61,9.38,36.06,1458352800,46,0.002,28.8,0.05,NA,NA
forecast.io,hourly,2016-03-19 10:00,0.018,snow,0.99,0.79,10,Flurries,1025.88,7.63,31.94,1458399600,88,0.0023,26.24,0.06,NA,NA
forecast.io,hourly,2016-03-18 01:00,0.01,snow,0.78,0.9,8.67,Mostly Cloudy,1017.37,3.74,34.33,1458280800,318,0.0013,31.68,0.02,NA,NA
forecast.io,hourly,2016-03-18 15:00,NA,rain,0.99,0.64,9.57,Overcast,1021.9,7.16,40.16,1458331200,44,0.0016,28.89,0.03,NA,NA
forecast.io,hourly,2016-03-19 03:00,0.053,snow,0.99,0.9,10,Light Snow,1024.38,8.18,29.63,1458374400,60,0.0058,26.95,0.26,NA,NA
forecast.io,daily,2016-03-23 00:00,0.882,snow,0.93,0.83,NA,Light snow (under 1 in.) in the morning and evening.,1012.74,7.2,NA,1458709200,21,0.0048,29.85,0.57,29.56,40.27
forecast.io,hourly,2016-03-18 06:00,0.011,snow,0.96,0.89,7.91,Overcast,1019.57,5.7,33.08,1458298800,36,0.0014,30.08,0.03,NA,NA
forecast.io,hourly,2016-03-17 16:00,NA,rain,0.8,0.59,10,Mostly Cloudy,1010.57,11.43,41.29,1458248400,280,0.0032,27.98,0.09,NA,NA
forecast.io,hourly,2016-03-18 09:00,0.006,snow,0.97,0.83,8.78,Overcast,1021.39,5.71,33.23,1458309600,40,0.0008,28.64,0.01,NA,NA
forecast.io,hourly,2016-03-19 04:00,0.064,snow,0.99,0.89,10,Light Snow,1024.36,7.95,28.89,1458378000,64,0.0067,26.17,0.32,NA,NA
forecast.io,hourly,2016-03-19 02:00,0.038,snow,0.99,0.89,10,Light Snow,1024.45,8.45,30.46,1458370800,55,0.0045,27.68,0.18,NA,NA
forecast.io,hourly,2016-03-19 09:00,0.028,snow,0.99,0.82,10,Light Snow,1025.58,7.59,31.15,1458396000,87,0.0034,26.23,0.12,NA,NA
forecast.io,hourly,2016-03-17 19:00,NA,NA,0.96,0.64,9.8,Overcast,1012.76,10.42,40.9,1458259200,282,0,29.64,0,NA,NA
forecast.io,current,2016-03-17 14:59,NA,rain,0.72,0.61,10,Mostly Cloudy,1010.07,11.67,41.06,1458244741,278,0.0033,28.73,0.04,NA,NA
forecast.io,hourly,2016-03-17 20:00,NA,NA,0.95,0.68,9.69,Overcast,1013.72,9.46,39.6,1458262800,286,0,30.01,0,NA,NA
forecast.io,daily,2016-03-21 00:00,NA,NA,0.45,0.58,NA,Mostly cloudy starting in the afternoon and breezy overnight.,1020.55,6.21,NA,1458536400,110,0,16.49,0,20.27,39.49
forecast.io,daily,2016-03-17 00:00,NA,rain,0.66,0.7,9.7,Light snow overnight.,1009.72,9.52,NA,1458190800,276,0.0009,29.61,0.11,34.75,41.47
forecast.io,hourly,2016-03-18 07:00,0.007,snow,0.98,0.87,8.35,Overcast,1020.04,5.78,33.1,1458302400,40,0.001,29.71,0.01,NA,NA
forecast.io,hourly,2016-03-18 17:00,NA,rain,0.97,0.64,9.83,Overcast,1021.82,7.83,41.71,1458338400,45,0.0019,30.28,0.05,NA,NA
forecast.io,hourly,2016-03-18 04:00,0.029,snow,0.91,0.91,6.5,Light Snow,1018.78,4.63,33.69,1458291600,22,0.0038,31.47,0.14,NA,NA
forecast.io,daily,2016-03-19 00:00,0.526,snow,0.94,0.78,9.95,Light snow (under 1 in.) in the morning.,1024.95,5.89,NA,1458363600,51,0.0025,28.42,0.33,28.39,43.44
forecast.io,hourly,2016-03-19 06:00,0.061,snow,0.99,0.88,10,Light Snow,1024.53,7.75,29.07,1458385200,74,0.0065,25.89,0.31,NA,NA
forecast.io,hourly,2016-03-18 14:00,NA,rain,1,0.66,9.43,Overcast,1022.16,7.05,38.68,1458327600,45,0.0011,28.37,0.02,NA,NA
forecast.io,daily,2016-03-24 00:00,0.799,snow,0.63,0.8,NA,Light snow (under 1 in.) until afternoon.,1017.43,4.22,NA,1458795600,347,0.004,27.11,0.57,28.27,38.34
forecast.io,hourly,2016-03-18 12:00,NA,NA,0.98,0.72,9.14,Overcast,1022.29,6.1,35.68,1458320400,46,0,27.63,0,NA,NA
forecast.io,hourly,2016-03-19 05:00,0.068,snow,0.99,0.89,10,Light Snow,1024.42,7.84,28.39,1458381600,69,0.0068,25.52,0.33,NA,NA
forecast.io,hourly,2016-03-19 01:00,0.027,snow,0.98,0.88,10,Light Snow,1024.49,8.65,31.33,1458367200,51,0.0034,28.19,0.12,NA,NA
forecast.io,hourly,2016-03-17 22:00,NA,NA,0.85,0.76,9.2,Mostly Cloudy,1015.61,7.53,37.13,1458270000,290,0,30.24,0,NA,NA
forecast.io,hourly,2016-03-17 14:00,NA,rain,0.96,0.63,10,Overcast,1009.69,11.05,40.67,1458241200,278,0.0016,29.07,0.03,NA,NA
forecast.io,hourly,2016-03-18 23:00,0.02,snow,0.91,0.82,10,Flurries,1024.4,9.32,33.3,1458360000,47,0.0026,28.32,0.08,NA,NA
forecast.io,hourly,2016-03-18 08:00,0.007,snow,0.98,0.85,8.67,Overcast,1020.69,5.76,33.08,1458306000,41,0.0009,29.15,0.01,NA,NA
forecast.io,hourly,2016-03-18 16:00,NA,rain,0.99,0.63,9.71,Overcast,1021.76,7.45,41.37,1458334800,45,0.0019,29.64,0.05,NA,NA
forecast.io,hourly,2016-03-18 02:00,0.017,snow,0.8,0.91,8.2,Flurries,1017.88,3.62,33.9,1458284400,339,0.0023,31.55,0.06,NA,NA
forecast.io,hourly,2016-03-19 14:00,NA,NA,0.97,0.69,10,Overcast,1025.15,4.92,38.89,1458414000,54,0,29.57,0,NA,NA
forecast.io,hourly,2016-03-18 11:00,NA,NA,0.97,0.77,8.8,Overcast,1022.19,5.66,34.4,1458316800,44,0,27.83,0,NA,NA
forecast.io,hourly,2016-03-17 23:00,NA,rain,0.81,0.82,8.92,Mostly Cloudy,1016.28,6.43,35.9,1458273600,297,0.0009,30.98,0.01,NA,NA
forecast.io,hourly,2016-03-19 11:00,0.013,snow,0.99,0.77,10,Overcast,1025.91,6.95,33.23,1458403200,86,0.0017,26.73,0.04,NA,NA
forecast.io,hourly,2016-03-19 13:00,NA,rain,0.99,0.72,10,Overcast,1025.55,5.19,36.87,1458410400,70,0.001,28.61,0.01,NA,NA
forecast.io,daily,2016-03-22 00:00,NA,rain,0.98,0.82,NA,"Breezy in the morning and rain until afternoon, starting again overnight.",1002.66,9.45,NA,1458622800,120,0.0146,32.71,0.73,32.52,43.95
forecast.io,hourly,2016-03-17 15:00,NA,rain,0.72,0.61,10,Mostly Cloudy,1010.08,11.68,41.07,1458244800,278,0.003,28.73,0.08,NA,NA
forecast.io,hourly,2016-03-18 10:00,NA,NA,0.96,0.8,8.73,Overcast,1021.93,5.64,33.56,1458313200,45,0,28.13,0,NA,NA
forecast.io,daily,2016-03-18 00:00,0.31,snow,0.93,0.78,8.93,Light snow (under 1 in.) in the morning and overnight.,1021.08,6.02,NA,1458277200,38,0.0017,29.59,0.14,33.08,41.71
forecast.io,hourly,2016-03-18 20:00,NA,rain,0.9,0.71,10,Mostly Cloudy,1022.92,9,37.91,1458349200,46,0.0017,29.43,0.04,NA,NA
forecast.io,daily,2016-03-20 00:00,NA,NA,0.79,0.7,8.15,Mostly cloudy throughout the day.,1024.29,11.7,NA,1458450000,327,0,24.15,0,28.39,41.17
forecast.io,hourly,2016-03-18 13:00,NA,rain,0.99,0.69,9.26,Overcast,1022.3,6.23,37.11,1458324000,45,0.0008,27.87,0.01,NA,NA
