src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-27 12:00,0,320,0,2,Overcast,1016,43,90,0,65,16
wunder,hourly,2016-03-27 14:00,-1,312,0,1,Mostly Cloudy,1016,46,68,0,54,16
wunder,hourly,2016-03-26 09:00,3,147,0,18,Overcast,1017,41,93,0,86,10
wunder,hourly,2016-03-26 13:00,4,147,0,5,Overcast,1017,48,97,0,71,10
wunder,hourly,2016-03-26 03:00,1,170,0,3,Overcast,1016,42,100,0,74,14
wunder,hourly,2016-03-26 14:00,4,126,0,11,Overcast,1016,49,97,0,69,11
wunder,hourly,2016-03-26 22:00,4,9,1,95,Rain,1016,43,100,0,87,11
wunder,hourly,2016-03-27 09:00,1,333,0,15,Overcast,1016,38,99,0,86,14
wunder,hourly,2016-03-26 06:00,2,154,0,0,Overcast,1016,39,97,0,87,8
wunder,hourly,2016-03-26 12:00,4,154,0,9,Overcast,1017,47,99,0,74,10
wunder,hourly,2016-03-27 13:00,0,318,0,1,Mostly Cloudy,1016,45,75,0,61,18
wunder,hourly,2016-03-26 16:00,4,88,0,24,Overcast,1016,49,99,0,69,13
wunder,hourly,2016-03-26 04:00,1,162,0,46,Chance of Rain,1016,40,98,0,78,13
wunder,hourly,2016-03-26 18:00,3,52,1,79,Rain,1016,48,100,0,70,13
wunder,hourly,2016-03-26 21:00,4,36,1,81,Rain,1016,43,100,0,86,10
wunder,hourly,2016-03-27 11:00,1,327,0,15,Overcast,1017,42,97,0,69,16
wunder,hourly,2016-03-27 06:00,2,332,0,43,Chance of Rain,1015,37,97,0,97,6
wunder,hourly,2016-03-27 03:00,3,336,0,67,Chance of Rain,1015,38,99,0,96,5
wunder,hourly,2016-03-27 01:00,3,342,0,68,Chance of Rain,1015,39,100,0,96,8
wunder,hourly,2016-03-27 07:00,2,332,0,42,Chance of Rain,1015,36,97,0,97,10
wunder,hourly,2016-03-26 10:00,3,151,0,20,Overcast,1017,43,99,0,81,10
wunder,hourly,2016-03-26 23:00,3,3,1,89,Rain,1016,42,100,0,89,11
wunder,hourly,2016-03-26 07:00,2,149,0,19,Overcast,1016,39,97,0,87,8
wunder,hourly,2016-03-26 08:00,2,144,0,18,Overcast,1017,39,95,0,86,8
wunder,hourly,2016-03-26 19:00,5,46,2,93,Rain,1016,46,100,0,80,13
wunder,hourly,2016-03-27 05:00,3,333,0,45,Chance of Rain,1015,38,98,0,98,6
wunder,hourly,2016-03-26 15:00,4,107,0,13,Overcast,1016,50,98,0,68,11
wunder,hourly,2016-03-27 00:00,3,0,1,87,Chance of Rain,1016,40,100,0,92,8
wunder,hourly,2016-03-26 05:00,2,158,0,39,Chance of Rain,1016,40,99,0,81,11
wunder,hourly,2016-03-27 04:00,3,332,0,49,Chance of Rain,1015,38,99,0,96,6
wunder,hourly,2016-03-26 20:00,4,42,1,94,Rain,1016,45,100,0,84,11
wunder,hourly,2016-03-26 11:00,4,157,0,8,Overcast,1017,45,99,0,78,10
wunder,hourly,2016-03-26 17:00,4,72,1,66,Rain,1016,48,100,0,69,16
wunder,hourly,2016-03-27 02:00,3,328,1,67,Chance of Rain,1015,39,100,0,95,6
wunder,hourly,2016-03-27 08:00,2,333,0,10,Overcast,1016,37,97,0,91,11
wunder,hourly,2016-03-27 10:00,1,333,0,15,Overcast,1017,40,99,0,78,14
