src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-13 15:00,10,42,14,57,14,14,75,Cloudy with Chance of Light Rain,Scattered Showers,0,14,0.09,140,96,1008,0,1457899200
aeris,hourly,2016-03-12 20:00,6,46,14,57,14,14,59,Partly Cloudy,Partly Cloudy,0,13,0,140,45,1014,0,1457834400
aeris,hourly,2016-03-12 10:00,5,1,12,54,12,12,62,Mostly Sunny,Mostly Sunny,0,12,0,200,7,1017,0,1457798400
aeris,hourly,2016-03-12 17:00,6,1,18,64,18,18,47,Partly Cloudy,Partly Cloudy,0,12,0,140,32,1014,0,1457823600
aeris,hourly,2016-03-13 20:00,10,54,11,52,11,11,87,Cloudy with Chance of Light Rain,Scattered Showers,0,11,0.09,140,97,1007,0,1457917200
aeris,hourly,2016-03-12 18:00,6,1,16,61,16,16,51,Partly Cloudy,Partly Cloudy,0,12,0,140,38,1013,0,1457827200
aeris,hourly,2016-03-13 10:00,9,42,10,50,10,10,86,Cloudy with Chance of Light Rain,Scattered Showers,0,13,0.13,130,98,1011,0,1457881200
aeris,hourly,2016-03-12 09:00,5,1,10,50,10,10,71,Mostly Sunny,Mostly Sunny,0,12,0,200,7,1017,0,1457794800
aeris,hourly,2016-03-13 23:00,9,54,11,52,11,11,90,Cloudy with Chance of Light Rain,Scattered Showers,0,9,0.09,150,95,1006,0,1457928000
aeris,hourly,2016-03-13 07:00,8,46,8,46,8,8,96,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.21,120,100,1012,0,1457870400
aeris,hourly,2016-03-12 22:00,6,46,12,54,12,12,66,Partly Cloudy,Partly Cloudy,0,13,0,140,55,1014,0,1457841600
aeris,hourly,2016-03-12 11:00,5,1,14,57,14,14,55,Mostly Sunny,Mostly Sunny,0,12,0,200,8,1017,0,1457802000
aeris,hourly,2016-03-12 15:00,6,1,19,66,19,19,40,Mostly Sunny,Mostly Sunny,0,12,0,160,14,1014,0,1457816400
aeris,hourly,2016-03-13 12:00,9,42,12,54,12,12,84,Cloudy with Chance of Light Rain,Scattered Showers,0,14,0.13,140,96,1010,0,1457888400
aeris,hourly,2016-03-13 08:00,8,42,10,50,10,10,89,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.13,130,100,1012,0,1457874000
aeris,hourly,2016-03-13 18:00,9,42,13,55,13,13,80,Cloudy with Chance of Light Rain,Scattered Showers,0,13,0.09,130,97,1007,0,1457910000
aeris,hourly,2016-03-13 05:00,7,46,9,48,9,9,86,Cloudy with Chance of Light Rain,Scattered Showers,0,10,0.21,130,95,1013,0,1457863200
aeris,hourly,2016-03-12 07:00,4,1,7,45,7,7,83,Sunny,Sunny,0,12,0,190,5,1017,0,1457787600
aeris,hourly,2016-03-13 00:00,7,46,11,52,11,11,74,Mostly Cloudy with Scattered Showers,Scattered Showers,0,12,0,140,80,1014,0,1457848800
aeris,hourly,2016-03-14 01:00,9,54,10,50,10,10,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.09,150,94,1006,0,1457935200
aeris,hourly,2016-03-13 11:00,9,42,11,52,11,11,86,Cloudy with Chance of Light Rain,Scattered Showers,0,13,0.13,130,97,1011,0,1457884800
aeris,hourly,2016-03-13 17:00,10,42,14,57,14,14,77,Cloudy with Chance of Light Rain,Scattered Showers,0,13,0.09,140,97,1007,0,1457906400
aeris,hourly,2016-03-14 06:00,8,54,9,48,9,9,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,6,0.17,170,94,1004,0,1457953200
aeris,hourly,2016-03-13 09:00,8,42,10,50,10,10,89,Cloudy with Chance of Light Rain,Scattered Showers,0,13,0.13,130,99,1011,0,1457877600
aeris,hourly,2016-03-13 06:00,7,46,8,46,8,8,92,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.21,130,98,1012,0,1457866800
aeris,hourly,2016-03-12 19:00,6,46,15,59,15,15,56,Partly Cloudy,Partly Cloudy,0,12,0,140,40,1014,0,1457830800
aeris,hourly,2016-03-12 13:00,6,1,18,64,18,18,44,Mostly Sunny,Mostly Sunny,0,12,0,190,10,1016,0,1457809200
aeris,hourly,2016-03-13 19:00,10,42,12,54,12,12,87,Cloudy with Chance of Light Rain,Scattered Showers,0,12,0.09,130,98,1007,0,1457913600
aeris,hourly,2016-03-14 03:00,8,54,9,48,9,9,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.17,160,94,1005,0,1457942400
aeris,hourly,2016-03-14 04:00,8,54,9,48,9,9,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.17,160,94,1004,0,1457946000
aeris,hourly,2016-03-12 21:00,6,46,13,55,13,13,64,Partly Cloudy,Partly Cloudy,0,13,0,140,47,1014,0,1457838000
aeris,hourly,2016-03-13 03:00,7,46,10,50,10,10,80,Mostly Cloudy with Scattered Showers,Scattered Showers,0,10,0.21,140,90,1013,0,1457856000
aeris,hourly,2016-03-13 14:00,10,42,14,57,14,14,78,Cloudy with Chance of Light Rain,Scattered Showers,0,14,0.09,140,96,1009,0,1457895600
aeris,hourly,2016-03-14 07:00,7,54,8,46,8,8,92,Mostly Cloudy with Scattered Showers,Scattered Showers,0,6,0.17,170,94,1003,0,1457956800
aeris,hourly,2016-03-13 22:00,9,54,11,52,11,11,89,Cloudy with Chance of Light Rain,Scattered Showers,0,10,0.09,140,96,1007,0,1457924400
aeris,hourly,2016-03-12 16:00,6,1,19,66,19,19,41,Mostly Sunny,Mostly Sunny,0,12,0,150,20,1014,0,1457820000
aeris,hourly,2016-03-12 23:00,7,46,12,54,12,12,71,Mostly Cloudy,Mostly Cloudy,0,12,0,140,72,1014,0,1457845200
aeris,hourly,2016-03-14 02:00,9,54,10,50,10,10,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.17,160,94,1005,0,1457938800
aeris,hourly,2016-03-13 01:00,7,46,11,52,11,11,76,Mostly Cloudy with Scattered Showers,Scattered Showers,0,12,0.21,140,83,1013,0,1457852400
aeris,hourly,2016-03-14 00:00,9,54,10,50,10,10,92,Cloudy with Chance of Light Rain,Scattered Showers,0,8,0.09,150,95,1006,0,1457931600
aeris,hourly,2016-03-12 12:00,6,1,17,63,17,17,48,Mostly Sunny,Mostly Sunny,0,12,0,200,8,1016,0,1457805600
aeris,hourly,2016-03-13 16:00,10,42,14,57,14,14,75,Cloudy with Chance of Light Rain,Scattered Showers,0,14,0.09,140,97,1007,0,1457902800
aeris,hourly,2016-03-12 14:00,6,1,19,66,19,19,41,Mostly Sunny,Mostly Sunny,0,12,0,170,13,1015,0,1457812800
aeris,hourly,2016-03-13 13:00,10,42,12,54,12,12,83,Cloudy with Chance of Light Rain,Scattered Showers,0,14,0.13,140,96,1010,0,1457892000
aeris,hourly,2016-03-12 08:00,5,1,8,46,8,8,79,Sunny,Sunny,0,12,0,200,6,1017,0,1457791200
aeris,hourly,2016-03-13 04:00,7,46,10,50,10,10,83,Mostly Cloudy with Scattered Showers,Scattered Showers,0,10,0.21,130,93,1013,0,1457859600
aeris,hourly,2016-03-14 05:00,8,54,9,48,9,9,93,Mostly Cloudy with Scattered Showers,Scattered Showers,0,7,0.17,170,94,1004,0,1457949600
aeris,hourly,2016-03-14 08:00,8,32,9,48,9,9,89,Mostly Cloudy with Scattered Showers,Scattered Showers,0,6,0.09,180,89,1003,0,1457960400
aeris,hourly,2016-03-13 21:00,9,54,11,52,11,11,88,Cloudy with Chance of Light Rain,Scattered Showers,0,11,0.09,140,97,1007,0,1457920800
aeris,daily,2016-03-15 08:00,7,60,None,None,14,4,71,Mostly Cloudy with Rain Likely,Rain,0,15,22.31,80,83,988,None,1458046800
aeris,daily,2016-03-21 08:00,-12,None,None,None,1,-3,39,Mostly Cloudy,Mostly Cloudy,0,17,0,14,72,1021,None,1458565200
aeris,daily,2016-03-13 08:00,8,42,None,None,14,8,82,Cloudy with Chance of Light Rain,Scattered Showers,0,13,2.8,130,97,1009,0,1457874000
aeris,daily,2016-03-20 08:00,-7,None,None,None,3,-2,47,Mostly Sunny with Snow Flurries,Snow Flurries,0,17,0.13,330,30,1020,None,1458478800
aeris,daily,2016-03-12 07:00,4,1,None,None,20,8,55,Mostly Sunny,Mostly Sunny,0,12,1.27,190,14,1016,0,1457787600
aeris,daily,2016-03-19 08:00,-7,14,None,None,2,-3,62,Mostly Sunny with Slight Chance of Light Snow,Isolated Snow Showers,0,13,0.87,330,18,1018,None,1458392400
aeris,daily,2016-03-17 08:00,-2,25,None,None,7,-1,61,Partly Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0,17,0.17,320,69,1013,None,1458219600
aeris,daily,2016-03-18 08:00,-4,18,None,None,6,0,59,Partly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,13,0,300,69,1018,None,1458306000
aeris,daily,2016-03-14 08:00,8,32,None,None,16,7,74,Partly Cloudy with Scattered Showers,Scattered Showers,0,8,3.52,180,66,1002,0,1457960400
aeris,daily,2016-03-16 08:00,0,38,None,None,9,0,64,Mostly Cloudy with Scattered Showers,Scattered Showers,0,26,1.04,330,83,1001,None,1458133200
