src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-11 22:00,6,191,0,1,Clear,1019,51,0,0,71,18
wunder,hourly,2016-03-11 18:00,6,185,0,0,Clear,1020,57,0,0,58,19
wunder,hourly,2016-03-11 06:00,-2,145,0,1,Clear,1026,35,8,0,79,10
wunder,hourly,2016-03-11 12:00,4,185,0,0,Clear,1024,57,3,0,51,23
wunder,hourly,2016-03-11 01:00,-1,169,0,0,Clear,1026,37,4,0,77,5
wunder,hourly,2016-03-10 17:00,-1,300,0,0,Clear,1022,47,0,0,54,10
wunder,hourly,2016-03-10 23:00,-1,166,0,0,Clear,1026,38,0,0,75,5
wunder,hourly,2016-03-11 17:00,5,187,0,0,Clear,1020,59,0,0,52,23
wunder,hourly,2016-03-11 07:00,-2,146,0,1,Clear,1026,36,10,0,75,10
wunder,hourly,2016-03-11 23:00,6,193,0,2,Clear,1019,51,0,0,72,16
wunder,hourly,2016-03-11 03:00,-1,160,0,0,Clear,1026,36,0,0,79,6
wunder,hourly,2016-03-11 08:00,-2,151,0,1,Clear,1026,39,4,0,69,11
wunder,hourly,2016-03-11 13:00,5,188,0,0,Clear,1023,60,4,0,50,23
wunder,hourly,2016-03-11 15:00,5,189,0,0,Clear,1021,62,0,0,46,24
wunder,hourly,2016-03-11 21:00,5,189,0,1,Clear,1019,52,0,0,67,18
wunder,hourly,2016-03-11 11:00,3,181,0,0,Clear,1025,54,4,0,56,19
wunder,hourly,2016-03-11 05:00,-1,149,0,0,Clear,1026,35,0,0,81,8
wunder,hourly,2016-03-11 16:00,5,189,0,0,Clear,1020,61,0,0,48,26
wunder,hourly,2016-03-11 19:00,6,185,0,0,Clear,1019,55,0,0,62,19
wunder,hourly,2016-03-10 20:00,0,203,0,0,Clear,1024,41,0,0,69,3
wunder,hourly,2016-03-10 13:00,-1,289,0,0,Partly Cloudy,1023,41,58,0,66,8
wunder,hourly,2016-03-10 19:00,0,258,0,0,Clear,1024,43,0,0,65,3
wunder,hourly,2016-03-11 00:00,-1,165,0,0,Clear,1026,37,3,0,75,5
wunder,hourly,2016-03-11 10:00,2,171,0,0,Clear,1025,49,2,0,58,18
wunder,hourly,2016-03-10 16:00,-1,300,0,0,Clear,1022,48,3,0,51,10
wunder,hourly,2016-03-10 14:00,-1,295,0,0,Clear,1022,44,25,0,59,10
wunder,hourly,2016-03-11 14:00,5,186,0,0,Clear,1021,62,0,0,47,24
wunder,hourly,2016-03-10 12:00,-1,286,0,0,Mostly Cloudy,1023,39,79,0,73,8
wunder,hourly,2016-03-11 04:00,-1,150,0,0,Clear,1026,36,0,0,79,6
wunder,hourly,2016-03-11 02:00,-1,162,0,0,Clear,1026,36,0,0,78,6
wunder,hourly,2016-03-10 18:00,0,289,0,0,Clear,1023,45,0,0,61,6
wunder,hourly,2016-03-10 22:00,-1,165,0,0,Clear,1026,39,0,0,74,5
wunder,hourly,2016-03-11 09:00,-1,163,0,1,Clear,1026,44,2,0,62,14
wunder,hourly,2016-03-10 21:00,0,172,0,0,Clear,1025,40,0,0,72,3
wunder,hourly,2016-03-11 20:00,6,187,0,0,Clear,1019,53,0,0,65,18
wunder,hourly,2016-03-10 15:00,-1,297,0,0,Clear,1022,48,4,0,50,10
