src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-27 12:00,1,65,6,43,6,6,71,Mostly Cloudy,Mostly Cloudy,0,19,0.04,330,72,1016,0,1459098000
aeris,hourly,2016-03-27 14:00,2,65,8,46,8,8,66,Partly Cloudy,Partly Cloudy,0,19,0,330,55,1016,0,1459105200
aeris,hourly,2016-03-28 12:00,1,1,9,48,9,9,56,Mostly Sunny,Mostly Sunny,0,10,0,220,13,1018,0,1459184400
aeris,hourly,2016-03-27 22:00,1,1,5,41,5,5,76,Clear,Clear,0,6,0,340,5,1018,0,1459134000
aeris,hourly,2016-03-28 22:00,1,1,8,46,8,8,62,Mostly Clear,Mostly Clear,0,7,0,110,13,1020,0,1459220400
aeris,hourly,2016-03-29 04:00,1,1,4,39,4,4,82,Partly Cloudy,Partly Cloudy,0,7,0,120,35,1020,0,1459242000
aeris,hourly,2016-03-27 16:00,1,65,9,48,9,9,58,Mostly Sunny,Mostly Sunny,0,19,0,330,31,1016,0,1459112400
aeris,hourly,2016-03-28 14:00,1,1,12,54,12,12,46,Mostly Sunny,Mostly Sunny,0,10,0,200,9,1018,0,1459191600
aeris,hourly,2016-03-28 02:00,-1,1,2,36,2,2,85,Mostly Clear,Mostly Clear,0,6,0,250,15,1018,0,1459148400
aeris,hourly,2016-03-29 07:00,1,1,3,37,3,3,82,Partly Cloudy,Partly Cloudy,0,12,0,120,48,1019,0,1459252800
aeris,hourly,2016-03-29 01:00,1,1,5,41,5,5,73,Mostly Clear,Mostly Clear,0,7,0,110,22,1020,0,1459231200
aeris,hourly,2016-03-28 05:00,0,1,1,34,1,1,92,Partly Cloudy,Partly Cloudy,0,6,0,240,33,1019,0,1459159200
aeris,hourly,2016-03-27 13:00,2,65,7,45,7,7,68,Partly Cloudy,Partly Cloudy,0,19,0.04,330,63,1016,0,1459101600
