src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-18 19:00,-3,33,0,37,Snow Showers,1022,36,98,0,65,13
wunder,hourly,2016-03-18 22:00,-4,37,0,37,Snow Showers,1024,33,92,0,72,13
wunder,hourly,2016-03-19 08:00,-4,33,0,19,Overcast,1025,30,99,0,78,10
wunder,hourly,2016-03-18 21:00,-4,36,0,35,Snow Showers,1024,34,93,0,71,14
wunder,hourly,2016-03-19 16:00,-5,2,0,15,Overcast,1025,39,98,0,53,11
wunder,hourly,2016-03-19 10:00,-4,46,0,19,Overcast,1026,32,97,0,75,11
wunder,hourly,2016-03-18 15:00,-4,32,0,12,Overcast,1022,37,99,0,58,13
wunder,hourly,2016-03-19 03:00,-4,30,0,40,Snow Showers,1024,30,99,3,76,11
wunder,hourly,2016-03-18 06:00,-4,38,0,0,Overcast,1020,31,86,0,76,8
wunder,hourly,2016-03-18 09:00,-4,37,0,1,Overcast,1021,32,83,0,75,10
wunder,hourly,2016-03-19 04:00,-4,26,0,42,Snow Showers,1024,30,100,0,77,11
wunder,hourly,2016-03-19 02:00,-5,32,0,40,Snow Showers,1024,30,99,3,74,11
wunder,hourly,2016-03-19 09:00,-4,39,0,22,Overcast,1026,30,98,0,78,10
wunder,hourly,2016-03-18 07:00,-4,37,0,0,Overcast,1020,31,94,0,76,8
wunder,hourly,2016-03-18 17:00,-4,35,0,16,Overcast,1022,37,98,0,61,14
wunder,hourly,2016-03-19 00:00,-5,35,0,37,Snow Showers,1024,31,97,0,71,13
wunder,hourly,2016-03-19 06:00,-4,25,0,36,Snow Showers,1025,30,99,0,77,11
wunder,hourly,2016-03-18 14:00,-4,27,0,10,Overcast,1022,37,97,0,58,13
wunder,hourly,2016-03-18 12:00,-4,36,0,8,Overcast,1022,37,94,0,60,13
wunder,hourly,2016-03-19 05:00,-4,27,0,49,Snow Showers,1024,30,99,0,78,10
wunder,hourly,2016-03-19 01:00,-5,32,0,39,Snow Showers,1024,31,98,3,72,11
wunder,hourly,2016-03-18 23:00,-4,38,0,39,Snow Showers,1024,32,94,0,71,14
wunder,hourly,2016-03-18 08:00,-4,35,0,0,Overcast,1021,31,82,0,79,8
wunder,hourly,2016-03-18 16:00,-4,35,0,15,Overcast,1022,37,97,0,60,14
wunder,hourly,2016-03-19 14:00,-4,37,0,15,Overcast,1026,38,98,0,56,10
wunder,hourly,2016-03-18 11:00,-4,39,0,10,Overcast,1022,35,92,0,65,11
wunder,hourly,2016-03-19 11:00,-4,56,0,15,Overcast,1026,34,81,0,68,11
wunder,hourly,2016-03-19 13:00,-4,56,0,15,Overcast,1026,37,96,0,59,10
wunder,hourly,2016-03-19 15:00,-5,22,0,15,Overcast,1025,38,97,0,54,10
wunder,hourly,2016-03-18 10:00,-3,38,0,6,Overcast,1022,34,80,0,72,10
wunder,hourly,2016-03-18 20:00,-3,33,0,34,Snow Showers,1023,35,97,0,70,13
wunder,hourly,2016-03-18 13:00,-4,31,0,7,Overcast,1022,37,96,0,58,13
wunder,hourly,2016-03-18 18:00,-3,36,0,20,Overcast,1022,37,98,0,63,14
wunder,hourly,2016-03-18 05:00,-3,39,0,2,Overcast,1019,32,90,0,78,8
wunder,hourly,2016-03-19 12:00,-4,61,0,15,Overcast,1026,36,81,0,62,10
wunder,hourly,2016-03-19 07:00,-4,31,0,35,Snow Showers,1025,30,99,0,77,10
