src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-14 09:00,7,155,0,24,Overcast,1004,47,98,0,88,6
wunder,hourly,2016-03-14 14:00,9,163,0,15,Overcast,1003,56,92,0,77,8
wunder,hourly,2016-03-14 03:00,6,145,0,31,Chance of Rain,1004,47,98,0,86,8
wunder,hourly,2016-03-14 11:00,8,163,0,7,Overcast,1004,52,97,0,81,8
wunder,hourly,2016-03-14 00:00,6,141,0,34,Chance of Rain,1005,48,95,0,83,8
wunder,hourly,2016-03-14 20:00,11,118,0,43,Chance of Rain,1001,55,81,0,86,13
wunder,hourly,2016-03-15 01:00,9,123,1,47,Chance of Rain,1001,52,90,0,91,14
wunder,hourly,2016-03-14 01:00,7,143,0,35,Chance of Rain,1005,48,99,0,84,8
wunder,hourly,2016-03-14 13:00,8,165,0,15,Overcast,1003,55,96,0,76,8
wunder,hourly,2016-03-14 19:00,11,119,0,39,Chance of Rain,1002,56,85,0,82,11
wunder,hourly,2016-03-14 22:00,10,123,0,48,Chance of Rain,1002,53,87,0,90,13
wunder,hourly,2016-03-15 03:00,9,124,1,76,Rain,1000,51,100,0,94,14
wunder,hourly,2016-03-14 10:00,7,159,0,24,Overcast,1004,49,98,0,84,8
wunder,hourly,2016-03-14 16:00,10,146,0,15,Overcast,1002,58,90,0,75,11
wunder,hourly,2016-03-14 06:00,6,146,0,24,Overcast,1004,46,99,0,87,8
wunder,hourly,2016-03-15 00:00,10,123,0,49,Chance of Rain,1001,52,90,0,92,14
wunder,hourly,2016-03-15 06:00,9,121,1,60,Thunderstorm,998,50,81,0,92,14
wunder,hourly,2016-03-14 21:00,10,121,0,44,Chance of Rain,1002,54,84,0,87,11
wunder,hourly,2016-03-14 18:00,10,126,0,22,Overcast,1001,57,85,0,77,11
wunder,hourly,2016-03-13 20:00,7,140,0,15,Overcast,1006,52,99,0,78,8
wunder,hourly,2016-03-14 04:00,6,145,0,24,Overcast,1004,47,100,0,87,8
wunder,hourly,2016-03-14 15:00,9,144,0,15,Overcast,1002,57,91,0,76,10
wunder,hourly,2016-03-15 02:00,9,127,1,76,Chance of Rain,1000,51,86,0,92,14
wunder,hourly,2016-03-14 07:00,6,147,0,24,Overcast,1004,46,99,0,86,6
wunder,hourly,2016-03-13 22:00,7,136,0,24,Overcast,1006,50,98,0,82,8
wunder,hourly,2016-03-15 05:00,9,122,1,61,Rain,999,51,100,0,93,14
wunder,hourly,2016-03-13 21:00,7,137,0,17,Overcast,1006,51,99,0,80,8
wunder,hourly,2016-03-13 23:00,6,138,0,33,Chance of Rain,1006,49,95,0,82,8
wunder,hourly,2016-03-14 17:00,10,138,0,20,Overcast,1002,57,90,0,76,11
wunder,hourly,2016-03-15 04:00,9,125,1,79,Rain,999,51,100,0,94,14
wunder,hourly,2016-03-14 12:00,8,166,0,6,Overcast,1004,53,96,0,80,8
wunder,hourly,2016-03-15 07:00,9,120,1,60,Thunderstorm,998,50,86,0,93,14
wunder,hourly,2016-03-14 23:00,10,123,0,46,Chance of Rain,1001,52,86,0,91,13
wunder,hourly,2016-03-14 05:00,6,144,0,22,Overcast,1004,47,99,0,86,6
wunder,hourly,2016-03-14 08:00,6,150,0,30,Chance of Rain,1004,46,98,0,88,5
wunder,hourly,2016-03-14 02:00,6,148,0,39,Chance of Rain,1005,47,98,0,86,8
