src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-14 09:00,NA,rain,1,0.94,5.22,Overcast,1004.31,4.27,50.3,1457964000,159,0.0032,48.58,0.11,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,0.54,0.76,10,"Light rain starting in the afternoon, continuing until evening.",1003.29,8.3,NA,1458104400,273,0.0031,36.89,0.51,37.87,51.73
forecast.io,hourly,2016-03-14 14:00,NA,NA,0.97,0.83,8.79,Overcast,1003.59,4,55.42,1457982000,150,0,50.37,0,NA,NA
forecast.io,hourly,2016-03-15 22:00,NA,rain,0.43,0.87,10,Partly Cloudy,1000.56,5.34,45.5,1458097200,271,0.0044,41.83,0.18,NA,NA
forecast.io,hourly,2016-03-14 03:00,NA,rain,1,0.89,8.06,Overcast,1004.75,5.35,49.76,1457942400,165,0.0031,46.66,0.12,NA,NA
forecast.io,current,2016-03-14 02:59,NA,NA,1,0.89,8.08,Overcast,1004.76,5.34,49.76,1457942350,165,0,46.66,0,NA,NA
forecast.io,hourly,2016-03-14 11:00,NA,NA,1,0.9,5.3,Overcast,1004.24,3.67,51.48,1457971200,160,0,48.53,0,NA,NA
forecast.io,daily,2016-03-14 00:00,NA,rain,0.97,0.88,7.14,Light rain in the morning and evening.,1003.59,5.08,NA,1457931600,146,0.0046,50.01,0.61,48.67,61.38
forecast.io,hourly,2016-03-14 20:00,NA,rain,0.92,0.87,6.41,Mostly Cloudy,1001.83,6.83,58.27,1458003600,127,0.0023,54.56,0.06,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,rain,1,0.93,8,Light Rain,1001.56,7.64,52.25,1458021600,120,0.0392,50.41,0.69,NA,NA
forecast.io,hourly,2016-03-15 10:00,NA,rain,1,0.95,10,Rain,998.33,14.3,54.02,1458054000,118,0.0666,52.6,0.75,NA,NA
forecast.io,hourly,2016-03-15 21:00,NA,rain,0.57,0.85,10,Partly Cloudy,999.96,6,46.68,1458093600,271,0.0049,42.45,0.21,NA,NA
forecast.io,hourly,2016-03-15 15:00,NA,rain,0.98,0.84,7.5,Light Rain,996.37,2.73,54.63,1458072000,158,0.0345,49.97,0.68,NA,NA
forecast.io,hourly,2016-03-15 17:00,NA,rain,0.98,0.82,10,Overcast,997.07,5.84,50.86,1458079200,249,0.0016,45.58,0.03,NA,NA
forecast.io,hourly,2016-03-15 11:00,NA,rain,1,0.93,8.11,Rain,997.77,15.04,55.41,1458057600,116,0.081,53.36,0.77,NA,NA
forecast.io,hourly,2016-03-15 23:00,NA,rain,0.41,0.88,10,Partly Cloudy,1000.75,5.16,44.37,1458100800,269,0.0038,41,0.14,NA,NA
