src,type,key,precipAccumulation,precipType,cloudCover,humidity,visibility,summary,pressure,windSpeed,temperature,time,windBearing,precipIntensity,dewPoint,precipProbability,temperatureMin,temperatureMax
forecast.io,hourly,2016-03-16 20:00,NA,rain,1,0.85,2.95,Light Rain and Breezy,1000.56,21.19,37.85,1458176400,289,0.0356,33.81,0.68,NA,NA
forecast.io,hourly,2016-03-16 08:00,NA,rain,1,0.89,10,Rain and Windy,993.3,25.16,39.38,1458133200,300,0.0596,36.3,0.74,NA,NA
forecast.io,daily,2016-03-16 00:00,NA,rain,1,0.87,6.09,Rain and breezy throughout the day.,996.12,21.68,NA,1458104400,299,0.0649,37.55,0.83,36.33,50.33
forecast.io,current,2016-03-15 01:59,NA,NA,0.72,0.91,8.44,Mostly Cloudy,1003.72,7.02,53.13,1458025148,121,0,50.68,0,NA,NA
forecast.io,hourly,2016-03-15 04:00,NA,rain,0.88,0.92,8.28,Light Rain,1002.95,8.32,52.96,1458032400,125,0.0169,50.79,0.58,NA,NA
forecast.io,hourly,2016-03-16 18:00,NA,rain,1,0.84,5.7,Light Rain and Breezy,999.13,22.83,38.55,1458169200,289,0.0464,34.22,0.71,NA,NA
forecast.io,hourly,2016-03-16 13:00,NA,rain,1,0.83,6.73,Light Rain and Windy,995.04,26.62,40.21,1458151200,292,0.0254,35.32,0.64,NA,NA
forecast.io,hourly,2016-03-16 06:00,NA,rain,1,0.9,8.24,Rain and Breezy,992.99,23.52,41.76,1458126000,306,0.1079,38.95,0.8,NA,NA
forecast.io,hourly,2016-03-15 01:00,NA,NA,0.61,0.9,8.43,Mostly Cloudy,1004.02,6.16,52.86,1458021600,121,0,50.11,0,NA,NA
forecast.io,hourly,2016-03-15 10:00,NA,rain,1,0.94,5.59,Light Rain,1002.14,10.71,53.19,1458054000,127,0.0292,51.54,0.66,NA,NA
forecast.io,hourly,2016-03-15 15:00,NA,rain,0.99,0.89,2.98,Rain,1000.84,7.18,57.02,1458072000,120,0.0622,53.85,0.75,NA,NA
