src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-27 12:00,1,322,0,3,Overcast,1016,41,96,0,71,18
wunder,hourly,2016-03-27 14:00,0,319,0,2,Overcast,1015,45,88,0,60,18
wunder,hourly,2016-03-26 09:00,3,152,0,18,Overcast,1017,42,94,0,80,8
wunder,hourly,2016-03-26 13:00,4,147,0,14,Overcast,1017,49,95,0,68,11
wunder,hourly,2016-03-26 14:00,4,146,0,21,Overcast,1017,50,96,0,66,11
wunder,hourly,2016-03-26 22:00,4,79,1,90,Rain,1016,44,100,0,88,10
wunder,hourly,2016-03-27 16:00,-2,313,0,0,Partly Cloudy,1015,48,53,0,49,16
wunder,hourly,2016-03-27 09:00,2,329,0,24,Overcast,1015,38,99,0,88,16
wunder,hourly,2016-03-26 12:00,4,154,0,5,Overcast,1017,47,94,0,72,10
wunder,hourly,2016-03-27 13:00,1,324,0,2,Overcast,1016,43,94,0,67,19
wunder,hourly,2016-03-26 16:00,4,137,1,51,Chance of Rain,1016,49,100,0,69,11
wunder,hourly,2016-03-27 17:00,-1,305,0,0,Partly Cloudy,1015,48,39,0,49,16
wunder,hourly,2016-03-26 18:00,4,58,1,95,Rain,1016,47,100,0,75,13
wunder,hourly,2016-03-26 21:00,5,67,1,89,Rain,1016,44,100,0,89,10
wunder,hourly,2016-03-27 11:00,1,325,0,15,Overcast,1016,40,99,0,76,19
wunder,hourly,2016-03-27 06:00,3,328,0,57,Chance of Rain,1014,38,100,0,95,10
wunder,hourly,2016-03-27 03:00,3,357,1,70,Chance of Rain,1014,40,100,0,93,6
wunder,hourly,2016-03-27 01:00,4,100,1,88,Chance of Rain,1015,41,100,0,93,8
wunder,hourly,2016-03-27 07:00,2,326,0,50,Chance of Rain,1014,37,100,0,97,13
wunder,hourly,2016-03-26 10:00,3,155,0,13,Overcast,1018,45,86,0,76,8
wunder,hourly,2016-03-26 23:00,4,113,1,89,Rain,1016,43,100,0,90,10
wunder,hourly,2016-03-27 19:00,0,293,0,0,Clear,1015,47,12,0,56,10
wunder,hourly,2016-03-26 19:00,5,46,1,96,Rain,1016,46,100,0,83,11
wunder,hourly,2016-03-27 05:00,3,331,1,58,Chance of Rain,1013,39,100,0,95,8
wunder,hourly,2016-03-26 15:00,4,144,0,21,Overcast,1016,50,98,0,67,11
wunder,hourly,2016-03-27 20:00,-1,284,0,0,Clear,1016,44,11,0,59,8
wunder,hourly,2016-03-27 00:00,4,90,1,92,Rain,1015,42,100,0,91,6
wunder,hourly,2016-03-27 04:00,3,338,1,68,Chance of Rain,1013,40,100,0,95,6
wunder,hourly,2016-03-26 20:00,5,66,1,92,Rain,1016,45,100,0,86,11
wunder,hourly,2016-03-26 11:00,3,159,0,5,Overcast,1018,46,86,0,73,8
wunder,hourly,2016-03-26 17:00,4,113,2,92,Rain,1016,48,100,0,70,13
wunder,hourly,2016-03-27 02:00,4,39,1,74,Chance of Rain,1014,41,100,0,93,8
wunder,hourly,2016-03-27 18:00,-1,297,0,0,Clear,1015,48,23,0,52,13
wunder,hourly,2016-03-27 08:00,2,325,0,24,Overcast,1015,37,100,0,92,14
wunder,hourly,2016-03-27 15:00,-1,317,0,0,Partly Cloudy,1015,47,52,0,54,18
wunder,hourly,2016-03-27 10:00,1,326,0,18,Overcast,1015,39,99,0,81,18
