src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-23 17:00,-4,100,2,36,2,2,64,Cloudy with Snow,Snow,0.68,30,0.89,40,100,1016,0,1458770400
aeris,hourly,2016-03-23 20:00,-4,100,0,32,0,0,72,Cloudy with Light Snow,Light Snow,0.55,27,0.47,40,100,1016,0,1458781200
aeris,hourly,2016-03-23 00:00,-1,46,3,37,3,3,75,Cloudy,Cloudy,0,19,0,40,95,1011,0,1458709200
aeris,hourly,2016-03-24 06:00,-7,100,-4,25,-4,-4,78,Partly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,24,0.21,10,69,1015,0,1458817200
aeris,hourly,2016-03-24 04:00,-6,100,-3,27,-3,-3,81,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,24,0.21,10,83,1016,0,1458810000
aeris,hourly,2016-03-24 21:00,-5,3,0,32,0,0,67,Mostly Clear,Mostly Clear,0,9,0,220,10,1015,None,1458871200
aeris,hourly,2016-03-23 21:00,-5,100,0,32,0,0,72,Cloudy with Light Snow,Light Snow,0.55,27,0.47,40,100,1016,0,1458784800
aeris,hourly,2016-03-24 15:00,-6,6,3,37,3,3,53,Mostly Sunny,Mostly Sunny,0,13,0,310,17,1014,0,1458849600
aeris,hourly,2016-03-24 20:00,-5,3,2,36,2,2,62,Mostly Clear,Mostly Clear,0,8,0,220,8,1015,None,1458867600
aeris,hourly,2016-03-23 01:00,-1,46,3,37,3,3,78,Cloudy,Cloudy,0,19,0,40,95,1012,0,1458712800
aeris,hourly,2016-03-23 15:00,-4,100,2,36,2,2,64,Cloudy with Light Snow,Light Snow,0.68,30,0.89,50,100,1016,0,1458763200
aeris,hourly,2016-03-23 02:00,0,46,3,37,3,3,79,Cloudy,Cloudy,0,20,0,40,96,1012,0,1458716400
aeris,hourly,2016-03-23 09:00,-3,100,1,34,1,1,75,Cloudy with Light Snow Likely,Snow,0.13,26,0.17,50,100,1016,0,1458741600
aeris,hourly,2016-03-23 16:00,-4,100,2,36,2,2,64,Cloudy with Light Snow,Light Snow,0.68,30,0.89,40,100,1016,0,1458766800
aeris,hourly,2016-03-25 00:00,-6,3,-2,28,-2,-2,71,Mostly Clear,Mostly Clear,0,10,0,180,18,1016,None,1458882000
aeris,hourly,2016-03-23 10:00,-4,100,1,34,1,1,69,Cloudy with Light Snow Likely,Snow,0.13,27,0.17,50,100,1017,0,1458745200
aeris,hourly,2016-03-24 05:00,-7,100,-4,25,-4,-4,81,Mostly Cloudy with Scattered Snow Showers,Scattered Snow Showers,0.25,24,0.21,10,76,1016,0,1458813600
aeris,daily,2016-03-27 07:00,-5,8,None,None,7,-1,64,Mostly Sunny,Mostly Sunny,0,11,0,210,29,1021,None,1459080000
aeris,daily,2016-03-31 07:00,-4,None,None,None,1,-1,59,Mostly Cloudy with Very Light Snow,Snow,0,39,0.93,320,85,1005,None,1459425600
aeris,daily,2016-03-26 07:00,0,41,None,None,5,-3,75,Mostly Cloudy with Chance of Light Wintry Mix,Isolated Wintry Mix,0,13,0.03,320,79,1019,None,1458993600
aeris,daily,2016-03-25 07:00,-6,24,None,None,7,1,69,Partly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,19,1.89,170,69,1009,None,1458907200
aeris,daily,2016-03-30 07:00,-1,23,None,None,13,2,82,Cloudy with Slight Chance of Light Rain,Isolated Showers,0,38,16.96,130,98,996,None,1459339200
aeris,daily,2016-03-28 07:00,-3,7,None,None,8,0,64,Mostly Sunny,Mostly Sunny,0,10,0,270,25,1022,None,1459166400
aeris,daily,2016-03-24 07:00,-8,100,None,None,3,-4,61,Partly Cloudy,Partly Cloudy,0.25,17,0.21,10,32,1014,0,1458820800
aeris,daily,2016-03-23 07:00,-3,100,None,None,2,-4,68,Cloudy with Light Snow Likely,Snow,9.45,28,10.2,60,100,1016,0,1458734400
aeris,daily,2016-03-29 07:00,-3,14,None,None,10,1,64,Partly Cloudy,Partly Cloudy,0,12,1.39,90,42,1021,None,1459252800
aeris,daily,2016-03-22 07:00,1,3,None,None,13,0,63,Partly Cloudy,Partly Cloudy,0,14,0,50,64,1006,0,1458648000
