src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-23 22:00,-3,72,1,34,1,1,75,Cloudy with Light Snow Likely,Snow,0.08,26,0.34,40,100,1016,0,1458788400
aeris,hourly,2016-03-25 01:00,-7,2,-3,27,-3,-3,75,Mostly Clear,Mostly Clear,0,10,0,180,10,1015,0,1458885600
aeris,hourly,2016-03-24 14:00,-6,4,3,37,3,3,52,Mostly Sunny,Mostly Sunny,0,17,0,350,20,1012,0,1458846000
aeris,hourly,2016-03-25 07:00,-6,2,-4,25,-4,-4,89,Mostly Clear,Mostly Clear,0,13,0,170,31,1014,0,1458907200
aeris,hourly,2016-03-24 23:00,-6,2,-1,30,-1,-1,69,Mostly Clear,Mostly Clear,0,7,0,210,7,1014,0,1458878400
aeris,hourly,2016-03-24 18:00,-5,4,3,37,3,3,54,Sunny,Sunny,0,10,0,340,5,1012,0,1458860400
aeris,hourly,2016-03-25 08:00,-5,15,-3,27,-3,-3,84,Partly Cloudy,Partly Cloudy,0,15,0,180,36,1014,0,1458910800
aeris,hourly,2016-03-24 01:00,-4,72,1,34,1,1,72,Cloudy with Light Snow Likely,Snow,0.08,26,0.34,30,100,1016,0,1458799200
aeris,hourly,2016-03-25 15:00,0,15,6,43,6,6,61,Partly Cloudy with Isolated Showers,Isolated Showers,0,24,0.04,170,67,1011,0,1458936000
aeris,hourly,2016-03-24 07:00,-6,72,-2,28,-2,-2,74,Partly Cloudy,Partly Cloudy,0.08,20,0.09,10,68,1014,0,1458820800
aeris,hourly,2016-03-24 19:00,-5,4,3,37,3,3,57,Sunny,Sunny,0,7,0,330,5,1012,0,1458864000
aeris,hourly,2016-03-23 20:00,-3,72,1,34,1,1,78,Cloudy with Light Snow Likely,Snow,0.08,23,0.34,50,99,1017,0,1458781200
aeris,hourly,2016-03-23 19:00,-3,98,1,34,1,1,78,Cloudy with Light Snow Likely,Snow,0.22,23,0.47,60,98,1017,0,1458777600
aeris,hourly,2016-03-25 11:00,-3,15,2,36,2,2,70,Partly Cloudy,Partly Cloudy,0,21,0,180,50,1014,0,1458921600
aeris,hourly,2016-03-24 11:00,-7,4,0,32,0,0,63,Partly Cloudy,Partly Cloudy,0,20,0,10,45,1013,0,1458835200
aeris,hourly,2016-03-24 13:00,-5,4,2,36,2,2,56,Mostly Sunny,Mostly Sunny,0,19,0,350,25,1012,0,1458842400
