src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-11 22:00,6,1,12,54,12,12,66,Clear,Clear,0,13,0,180,2,1019,0,1457755200
aeris,hourly,2016-03-11 18:00,6,1,16,61,16,16,54,Sunny,Sunny,0,14,0,170,1,1019,0,1457740800
aeris,hourly,2016-03-11 06:00,-1,1,1,34,1,1,85,Clear,Clear,0,7,0,140,6,1026,0,1457697600
aeris,hourly,2016-03-11 12:00,4,1,14,57,14,14,51,Sunny,Sunny,0,17,0,170,3,1022,0,1457719200
aeris,hourly,2016-03-12 17:00,7,8,17,63,17,17,50,Partly Cloudy,Partly Cloudy,0,12,0,140,49,1013,0,1457823600
aeris,hourly,2016-03-12 18:00,7,8,16,61,16,16,54,Partly Cloudy with Light Rain Likely,Rain,0,12,0,140,63,1012,0,1457827200
aeris,hourly,2016-03-12 09:00,5,8,12,54,12,12,63,Mostly Sunny,Mostly Sunny,0,12,0,190,7,1018,0,1457794800
aeris,hourly,2016-03-12 22:00,7,59,12,54,12,12,76,Cloudy with Light Rain Likely,Rain,0,12,0.34,140,96,1012,0,1457841600
aeris,hourly,2016-03-11 17:00,6,1,17,63,17,17,48,Sunny,Sunny,0,17,0,170,1,1019,0,1457737200
aeris,hourly,2016-03-11 07:00,0,1,2,36,2,2,82,Sunny,Sunny,0,7,0,140,6,1025,0,1457701200
aeris,hourly,2016-03-11 23:00,6,1,12,54,12,12,64,Clear,Clear,0,13,0,190,2,1018,0,1457758800
aeris,hourly,2016-03-12 15:00,7,8,19,66,19,19,44,Mostly Sunny,Mostly Sunny,0,13,0,160,22,1013,0,1457816400
aeris,hourly,2016-03-12 06:00,5,1,8,46,8,8,79,Clear,Clear,0,10,0,190,5,1018,0,1457784000
aeris,hourly,2016-03-11 08:00,0,1,4,39,4,4,73,Sunny,Sunny,0,10,0,150,6,1025,0,1457704800
aeris,hourly,2016-03-12 03:00,4,1,10,50,10,10,68,Clear,Clear,0,12,0,190,2,1018,0,1457773200
aeris,hourly,2016-03-12 01:00,6,1,11,52,11,11,68,Clear,Clear,0,13,0,190,2,1018,0,1457766000
aeris,hourly,2016-03-12 05:00,5,1,9,48,9,9,76,Clear,Clear,0,12,0,190,4,1018,0,1457780400
aeris,hourly,2016-03-11 15:00,5,1,18,64,18,18,43,Sunny,Sunny,0,17,0,180,2,1019,0,1457730000
aeris,hourly,2016-03-12 00:00,5,1,12,54,12,12,66,Clear,Clear,0,13,0,190,2,1018,0,1457762400
aeris,hourly,2016-03-13 00:00,8,59,10,50,10,10,86,Cloudy with Light Rain Likely,Rain,0,12,0.34,140,97,1011,0,1457848800
aeris,hourly,2016-03-12 02:00,5,1,11,52,11,11,66,Clear,Clear,0,12,0,190,2,1018,0,1457769600
aeris,hourly,2016-03-12 10:00,6,8,14,57,14,14,57,Mostly Sunny,Mostly Sunny,0,12,0,190,9,1017,0,1457798400
aeris,hourly,2016-03-11 21:00,6,1,13,55,13,13,64,Clear,Clear,0,13,0,180,2,1019,0,1457751600
aeris,hourly,2016-03-12 04:00,5,1,9,48,9,9,71,Clear,Clear,0,12,0,190,3,1018,0,1457776800
aeris,hourly,2016-03-12 19:00,7,59,15,59,15,15,60,Mostly Cloudy with Light Rain Likely,Rain,0,12,0.34,140,74,1012,0,1457830800
aeris,hourly,2016-03-11 11:00,3,1,12,54,12,12,55,Sunny,Sunny,0,14,0,160,3,1023,0,1457715600
aeris,hourly,2016-03-11 05:00,-1,1,1,34,1,1,85,Clear,Clear,0,7,0,140,5,1026,0,1457694000
aeris,hourly,2016-03-12 16:00,7,8,18,64,18,18,47,Partly Cloudy,Partly Cloudy,0,12,0,140,36,1013,0,1457820000
aeris,hourly,2016-03-11 16:00,6,1,17,63,17,17,46,Sunny,Sunny,0,17,0,180,1,1019,0,1457733600
aeris,hourly,2016-03-12 20:00,7,59,14,57,14,14,66,Mostly Cloudy with Light Rain Likely,Rain,0,12,0.34,140,85,1012,0,1457834400
aeris,hourly,2016-03-11 19:00,6,1,15,59,15,15,57,Clear,Clear,0,13,0,170,1,1019,0,1457744400
