src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-21 17:00,-1,0,9,48,9,9,50,Mostly Cloudy,Mostly Cloudy,0,14,0,150,75,1011,0,1458597600
aeris,hourly,2016-03-22 03:00,1,5,4,39,4,4,81,Partly Cloudy,Partly Cloudy,0,8,0,140,66,1003,0,1458633600
aeris,hourly,2016-03-21 22:00,0,5,5,41,5,5,70,Mostly Cloudy,Mostly Cloudy,0,14,0,130,71,1007,0,1458615600
aeris,hourly,2016-03-21 09:00,-3,0,1,34,1,1,78,Partly Cloudy,Partly Cloudy,0,7,0,160,65,1021,0,1458568800
aeris,hourly,2016-03-20 14:00,-4,0,5,41,5,5,55,Partly Cloudy,Partly Cloudy,0,13,0,320,62,1027,0,1458500400
aeris,hourly,2016-03-21 19:00,0,0,8,46,8,8,56,Mostly Cloudy,Mostly Cloudy,0,13,0,140,80,1010,0,1458604800
aeris,hourly,2016-03-20 23:00,-3,0,2,36,2,2,72,Partly Cloudy,Partly Cloudy,0,6,0,300,69,1025,0,1458532800
aeris,hourly,2016-03-22 05:00,1,5,3,37,3,3,86,Partly Cloudy,Partly Cloudy,0,7,0,10,62,1002,0,1458640800
aeris,hourly,2016-03-22 12:00,2,7,8,46,8,8,68,Partly Cloudy,Partly Cloudy,0,12,0,30,50,1004,0,1458666000
aeris,hourly,2016-03-20 17:00,-4,0,5,41,5,5,53,Partly Cloudy,Partly Cloudy,0,13,0,310,56,1025,0,1458511200
aeris,hourly,2016-03-21 03:00,-3,0,-1,30,-1,-1,85,Mostly Cloudy,Mostly Cloudy,0,1,0,250,71,1024,0,1458547200
aeris,hourly,2016-03-22 13:00,2,7,9,48,9,9,63,Partly Cloudy,Partly Cloudy,0,13,0,30,50,1005,0,1458669600
aeris,hourly,2016-03-21 11:00,-3,0,3,37,3,3,64,Partly Cloudy,Partly Cloudy,0,12,0,160,64,1019,0,1458576000
aeris,hourly,2016-03-20 21:00,-3,0,3,37,3,3,66,Partly Cloudy,Partly Cloudy,0,7,0,310,59,1025,0,1458525600
aeris,hourly,2016-03-21 20:00,0,5,7,45,7,7,62,Mostly Cloudy,Mostly Cloudy,0,13,0,140,78,1009,0,1458608400
aeris,hourly,2016-03-20 20:00,-3,0,3,37,3,3,61,Partly Cloudy,Partly Cloudy,0,10,0,310,58,1025,0,1458522000
aeris,hourly,2016-03-21 05:00,-3,0,-1,30,-1,-1,88,Partly Cloudy,Partly Cloudy,0,1,0,220,68,1023,0,1458554400
aeris,hourly,2016-03-21 18:00,-1,0,9,48,9,9,52,Mostly Cloudy,Mostly Cloudy,0,14,0,150,78,1011,0,1458601200
aeris,hourly,2016-03-22 11:00,2,7,6,43,6,6,74,Partly Cloudy,Partly Cloudy,0,11,0,30,50,1004,0,1458662400
aeris,hourly,2016-03-20 15:00,-4,0,5,41,5,5,52,Partly Cloudy,Partly Cloudy,0,14,0,320,61,1026,0,1458504000
